Gene_ID,Transcript_ID,Selection_Reason,Total_Length,CDS_Length,5UTR_Length,3UTR_Length,UTR_pair_Length,Status
ENSMUSG00000022098,ENSMUST00000022693.9,appris_principal_1,3684,2976,151,557,715,Success
ENSMUSG00000033589,ENSMUST00000047218.5,appris_principal_1,1565,774,353,438,798,Success
ENSMUSG00000022095,ENSMUST00000022690.10,appris_principal_1,4033,2235,49,1749,1805,Success
ENSMUSG00000022099,ENSMUST00000022694.17,appris_principal_1,5418,1218,722,3478,4207,Success
ENSMUSG00000022100,ENSMUST00000167242.8,Ensembl_canonical,15121,3267,99,11755,11861,Success
ENSMUSG00000033487,ENSMUST00000089017.12,appris_principal_1,6143,3597,325,2221,2553,Success
ENSMUSG00000022106,ENSMUST00000164822.8,appris_principal_3,3531,1656,256,1619,1882,Success
ENSMUSG00000022105,ENSMUST00000022701.7,appris_principal_1,4656,2766,181,1709,1897,Success
ENSMUSG00000022108,ENSMUST00000022704.9,appris_principal_1,1796,801,163,832,1002,Success
ENSMUSG00000022109,ENSMUST00000022705.7,appris_principal_1,1328,813,36,479,522,Success
ENSMUSG00000033405,ENSMUST00000043813.3,appris_principal_1,3579,513,429,2637,3073,Success
ENSMUSG00000021996,ENSMUST00000022573.17,appris_principal_1,1988,849,99,1040,1146,Success
ENSMUSG00000068015,ENSMUST00000088970.7,appris_principal_2,4694,2130,206,2358,2571,Success
ENSMUSG00000021998,ENSMUST00000124499.8,appris_principal_1,2523,1884,181,458,646,Success
ENSMUSG00000022000,ENSMUST00000022577.6,appris_principal_2,6151,5190,299,662,968,Success
ENSMUSG00000034893,ENSMUST00000049168.9,appris_principal_1,4268,2487,120,1661,1788,Success
ENSMUSG00000022003,ENSMUST00000022580.8,appris_principal_1,3588,876,180,2532,2719,Success
ENSMUSG00000060126,ENSMUST00000110894.9,appris_principal_1,1169,519,336,314,657,Success
ENSMUSG00000067995,ENSMUST00000088922.5,appris_principal_1,1467,750,120,597,724,Success
ENSMUSG00000022008,ENSMUST00000022585.5,appris_principal_1,5389,1041,56,4292,4355,Success
ENSMUSG00000022009,ENSMUST00000022586.2,appris_principal_1,3974,1455,42,2477,2526,Success
ENSMUSG00000022010,ENSMUST00000022587.10,appris_principal_1,1762,432,239,1091,1337,Success
ENSMUSG00000034795,ENSMUST00000048208.10,appris_principal_1,1721,873,248,600,855,Success
ENSMUSG00000022012,ENSMUST00000022589.9,appris_principal_1,3142,1932,747,463,1217,Success
ENSMUSG00000022013,ENSMUST00000226459.2,appris_principal_1,6193,450,27,5716,5750,Short_or_Missing_UTRs
ENSMUSG00000022016,ENSMUST00000123853.9,appris_principal_1,9364,5685,149,3530,3686,Success
ENSMUSG00000058997,ENSMUST00000040990.7,appris_principal_1,7054,5718,232,1104,1343,Success
ENSMUSG00000022018,ENSMUST00000022595.8,appris_principal_1,918,414,148,356,511,Success
ENSMUSG00000043881,ENSMUST00000061222.9,appris_principal_1,4526,2073,219,2234,2460,Success
ENSMUSG00000022023,ENSMUST00000022601.7,appris_principal_1,3704,1131,588,1985,2580,Success
ENSMUSG00000036461,ENSMUST00000040131.13,appris_principal_1,4235,1839,672,1724,2403,Success
ENSMUSG00000022021,ENSMUST00000168889.3,appris_principal_1,4582,3516,110,956,1073,Success
ENSMUSG00000022019,ENSMUST00000168275.9,appris_principal_1,2657,2232,169,256,432,Success
ENSMUSG00000055639,ENSMUST00000069334.8,appris_principal_2,5063,2100,234,2729,2970,Success
ENSMUSG00000033186,ENSMUST00000042662.10,appris_principal_1,2240,237,57,1946,2010,Success
ENSMUSG00000022070,ENSMUST00000022656.8,appris_principal_1,2726,1578,319,829,1155,Success
ENSMUSG00000033166,ENSMUST00000042471.11,appris_principal_1,5150,2877,97,2176,2280,Success
ENSMUSG00000022064,ENSMUST00000022650.9,appris_principal_1,2797,2271,244,282,533,Success
ENSMUSG00000005148,ENSMUST00000005279.8,appris_principal_1,3352,1341,304,1707,2018,Success
ENSMUSG00000072294,ENSMUST00000228216.2,appris_principal_1,5890,1209,180,4501,4688,Success
ENSMUSG00000033083,ENSMUST00000161991.8,appris_principal_2,6483,3732,573,2178,2758,Success
ENSMUSG00000022111,ENSMUST00000002289.8,appris_principal_1,903,693,70,140,217,Success
ENSMUSG00000033060,ENSMUST00000100337.10,appris_principal_2,6092,5100,200,792,999,Success
ENSMUSG00000098557,ENSMUST00000184744.2,appris_principal_1,6057,984,197,4876,5080,Success
ENSMUSG00000022125,ENSMUST00000022721.8,appris_principal_1,2445,1026,130,1289,1426,Success
ENSMUSG00000022124,ENSMUST00000022720.15,appris_principal_1,4309,1287,394,2628,3029,Success
ENSMUSG00000055717,ENSMUST00000069443.14,appris_principal_1,2863,1740,127,996,1130,Success
ENSMUSG00000053253,ENSMUST00000249907.1,appris_principal_1,2393,726,252,1415,1674,Success
ENSMUSG00000022114,ENSMUST00000022709.6,appris_principal_1,2087,948,283,856,1146,Success
ENSMUSG00000058571,ENSMUST00000088483.10,appris_principal_1,3488,1668,362,1458,1827,Success
ENSMUSG00000022131,ENSMUST00000022728.4,appris_principal_1,1875,1326,35,514,556,Success
ENSMUSG00000032849,ENSMUST00000036554.14,appris_principal_1,5715,3978,96,1641,1744,Success
ENSMUSG00000042156,ENSMUST00000047208.12,appris_principal_1,4476,2559,254,1663,1924,Success
ENSMUSG00000022136,ENSMUST00000022734.9,appris_principal_1,5141,1515,113,3513,3633,Success
ENSMUSG00000022139,ENSMUST00000167459.3,Ensembl_canonical,4534,1158,630,2746,3383,Success
ENSMUSG00000030662,ENSMUST00000032898.9,appris_principal_1,4518,3294,30,1194,1231,Success
ENSMUSG00000025555,ENSMUST00000026635.8,appris_principal_1,4885,3147,385,1353,1745,Success
ENSMUSG00000063410,ENSMUST00000079817.8,appris_principal_1,2676,1296,395,985,1387,Success
ENSMUSG00000025558,ENSMUST00000212181.2,appris_principal_1,7368,6267,104,997,1108,Success
ENSMUSG00000025544,ENSMUST00000026624.11,appris_principal_1,3107,1989,230,888,1125,Success
ENSMUSG00000041703,ENSMUST00000039118.7,appris_principal_1,4767,1869,360,2538,2905,Success
ENSMUSG00000061524,ENSMUST00000075888.6,appris_principal_1,2440,1590,241,609,857,Success
ENSMUSG00000041650,ENSMUST00000038374.13,appris_principal_1,2592,2175,28,389,424,Short_or_Missing_UTRs
ENSMUSG00000041594,ENSMUST00000037726.14,appris_principal_1,3416,2226,166,1024,1197,Success
ENSMUSG00000041935,ENSMUST00000046633.10,appris_principal_1,5076,885,30,4161,4198,Success
ENSMUSG00000022186,ENSMUST00000110690.9,appris_principal_1,3527,1563,389,1575,1971,Success
ENSMUSG00000022151,ENSMUST00000118193.8,appris_principal_1,1671,789,49,833,889,Success
ENSMUSG00000039942,ENSMUST00000120563.2,appris_principal_1,3312,1467,612,1233,1852,Success
ENSMUSG00000022150,ENSMUST00000110664.9,appris_principal_2,4450,2238,283,1929,2219,Success
ENSMUSG00000050310,ENSMUST00000061656.8,appris_principal_1,9312,5127,20,4165,4192,Short_or_Missing_UTRs
ENSMUSG00000022146,ENSMUST00000022746.13,Ensembl_canonical,5491,2916,781,1794,2582,Success
ENSMUSG00000054263,ENSMUST00000067190.12,appris_principal_1,4143,3279,290,574,871,Success
ENSMUSG00000022142,ENSMUST00000163765.3,appris_principal_1,7832,4176,173,3483,3663,Success
ENSMUSG00000022141,ENSMUST00000052965.8,appris_principal_1,9423,8397,418,608,1033,Success
ENSMUSG00000005360,ENSMUST00000005493.14,appris_principal_1,4163,1632,523,2008,2538,Success
ENSMUSG00000022253,ENSMUST00000190591.10,appris_principal_1,4135,1359,242,2534,2783,Success
ENSMUSG00000054115,ENSMUST00000096482.10,appris_principal_1,3118,1275,174,1669,1850,Success
ENSMUSG00000039704,ENSMUST00000227556.3,appris_principal_1,8098,2085,247,5766,6020,Success
ENSMUSG00000005268,ENSMUST00000124470.8,appris_principal_3,9900,1827,331,7742,8080,Success
ENSMUSG00000044224,ENSMUST00000136591.8,appris_principal_1,2060,1596,155,309,471,Success
ENSMUSG00000022246,ENSMUST00000090339.11,appris_principal_1,4909,2940,241,1728,1976,Success
ENSMUSG00000022205,ENSMUST00000022816.15,appris_principal_1,3372,384,109,2879,2995,Success
ENSMUSG00000022201,ENSMUST00000122941.8,appris_principal_1,4850,3225,80,1545,1632,Success
ENSMUSG00000039458,ENSMUST00000038172.16,appris_principal_1,6840,2244,171,4425,4603,Success
ENSMUSG00000022200,ENSMUST00000059680.7,appris_principal_1,2652,897,282,1473,1762,Success
ENSMUSG00000022191,ENSMUST00000169061.8,appris_principal_1,4570,4122,280,168,455,Success
ENSMUSG00000045763,ENSMUST00000058845.9,appris_principal_1,1855,681,222,952,1181,Success
ENSMUSG00000022272,ENSMUST00000110457.8,appris_principal_1,8125,6189,485,1451,1943,Success
ENSMUSG00000052253,ENSMUST00000061875.8,appris_principal_1,2802,1431,184,1187,1378,Success
ENSMUSG00000022265,ENSMUST00000022875.7,appris_principal_1,3498,1479,327,1692,2026,Success
ENSMUSG00000046034,ENSMUST00000059662.8,appris_principal_1,1491,1059,84,348,439,Success
ENSMUSG00000022263,ENSMUST00000090247.7,appris_principal_1,11495,9312,352,1831,2190,Success
ENSMUSG00000022240,ENSMUST00000226119.2,appris_principal_1,4111,3666,76,369,452,Success
ENSMUSG00000039168,ENSMUST00000044524.16,appris_principal_1,1555,309,215,1031,1253,Success
ENSMUSG00000022237,ENSMUST00000110410.10,appris_principal_1,2070,1434,151,485,643,Success
ENSMUSG00000039100,ENSMUST00000090227.6,appris_principal_1,6260,2730,232,3298,3537,Success
ENSMUSG00000022231,ENSMUST00000067458.7,appris_principal_1,10809,3225,658,6926,7591,Success
ENSMUSG00000022261,ENSMUST00000022871.7,appris_principal_1,3527,609,523,2395,2925,Success
ENSMUSG00000038984,ENSMUST00000042021.5,appris_principal_1,4010,1221,87,2702,2796,Success
ENSMUSG00000022255,ENSMUST00000022865.17,appris_principal_1,6919,1740,317,4862,5186,Success
ENSMUSG00000022257,ENSMUST00000022867.5,appris_principal_1,1902,684,296,922,1225,Success
ENSMUSG00000022324,ENSMUST00000227759.2,appris_principal_3,3569,2871,247,451,705,Success
ENSMUSG00000022323,ENSMUST00000022946.6,appris_principal_1,1004,408,138,458,603,Success
ENSMUSG00000022329,ENSMUST00000018476.14,appris_principal_1,2914,1494,254,1166,1427,Success
ENSMUSG00000014313,ENSMUST00000014457.15,appris_principal_1,503,231,135,137,279,Success
ENSMUSG00000037617,ENSMUST00000047348.11,appris_principal_1,3646,2706,217,723,947,Success
ENSMUSG00000022280,ENSMUST00000022890.10,appris_principal_1,4277,2523,318,1436,1761,Success
ENSMUSG00000048307,ENSMUST00000057486.9,appris_principal_1,2509,687,233,1589,1829,Success
ENSMUSG00000022283,ENSMUST00000001809.15,appris_principal_1,2817,1911,467,439,913,Success
ENSMUSG00000022285,ENSMUST00000022894.14,appris_principal_1,3288,738,602,1948,2557,Success
ENSMUSG00000062397,ENSMUST00000078976.9,appris_principal_1,4417,231,277,3909,4193,Success
ENSMUSG00000051359,ENSMUST00000168992.8,appris_principal_1,3538,582,303,2653,2963,Success
ENSMUSG00000022292,ENSMUST00000022901.16,appris_principal_1,4561,1056,212,3293,3512,Success
ENSMUSG00000037465,ENSMUST00000074043.7,appris_principal_1,3044,1440,112,1492,1611,Success
ENSMUSG00000037458,ENSMUST00000065308.13,appris_principal_1,4871,1347,590,2934,3531,Success
ENSMUSG00000022295,ENSMUST00000022904.8,appris_principal_1,2071,1149,183,739,929,Success
ENSMUSG00000022297,ENSMUST00000179165.9,appris_principal_1,4325,2130,561,1634,2202,Success
ENSMUSG00000022299,ENSMUST00000022908.10,appris_principal_1,5905,951,215,4739,4961,Success
ENSMUSG00000022305,ENSMUST00000022916.13,Ensembl_canonical,4109,2577,106,1426,1539,Success
ENSMUSG00000022307,ENSMUST00000166917.3,appris_principal_1,798,651,132,15,154,Short_or_Missing_UTRs
ENSMUSG00000022309,ENSMUST00000022921.7,appris_principal_1,4260,1497,516,2247,2770,Success
ENSMUSG00000022337,ENSMUST00000022962.8,appris_principal_1,1231,894,57,280,344,Success
ENSMUSG00000038736,ENSMUST00000227843.2,Ensembl_canonical,5077,1749,97,3231,3335,Success
ENSMUSG00000022338,ENSMUST00000226827.2,appris_principal_1,558,291,88,179,274,Success
ENSMUSG00000022339,ENSMUST00000227691.2,appris_principal_1,1945,642,210,1093,1310,Success
ENSMUSG00000038679,ENSMUST00000183757.8,Ensembl_canonical,6202,3858,98,2246,2351,Success
ENSMUSG00000022312,ENSMUST00000022925.10,appris_principal_1,1295,1059,66,170,243,Success
ENSMUSG00000022313,ENSMUST00000137116.3,appris_principal_1,2921,750,94,2077,2178,Success
ENSMUSG00000022314,ENSMUST00000022927.11,appris_principal_1,3956,1908,232,1816,2055,Success
ENSMUSG00000061731,ENSMUST00000077273.9,appris_principal_1,7663,2241,796,4626,5429,Success
ENSMUSG00000063727,ENSMUST00000079772.4,appris_principal_1,2818,1206,237,1375,1619,Success
ENSMUSG00000024479,ENSMUST00000025356.4,appris_principal_1,2950,528,317,2105,2429,Success
ENSMUSG00000022422,ENSMUST00000023059.13,appris_principal_1,1324,1200,66,58,131,Success
ENSMUSG00000022419,ENSMUST00000096433.10,appris_principal_3,8547,1230,181,7136,7324,Success
ENSMUSG00000022371,ENSMUST00000110221.10,appris_principal_3,5679,5385,103,191,301,Success
ENSMUSG00000060429,ENSMUST00000039769.13,appris_principal_1,4919,1614,358,2947,3312,Success
ENSMUSG00000071757,ENSMUST00000096430.11,appris_principal_1,4376,2511,619,1246,1872,Success
ENSMUSG00000022365,ENSMUST00000022993.7,appris_principal_1,3175,756,153,2266,2426,Success
ENSMUSG00000022361,ENSMUST00000175805.9,appris_principal_1,4839,2622,431,1786,2224,Success
ENSMUSG00000022360,ENSMUST00000228783.2,appris_principal_2,3472,3123,226,123,356,Success
ENSMUSG00000022358,ENSMUST00000022986.8,appris_principal_1,6976,1068,321,5587,5915,Success
ENSMUSG00000037119,ENSMUST00000037270.5,appris_principal_1,5560,2514,238,2808,3053,Success
ENSMUSG00000062373,ENSMUST00000072113.6,appris_principal_1,3747,705,402,2640,3049,Success
ENSMUSG00000037085,ENSMUST00000036937.9,appris_principal_1,4454,1341,81,3032,3120,Success
ENSMUSG00000037075,ENSMUST00000036904.7,appris_principal_1,4348,2007,85,2256,2348,Success
ENSMUSG00000022354,ENSMUST00000022980.5,appris_principal_1,704,540,82,82,171,Success
ENSMUSG00000022353,ENSMUST00000080371.8,appris_principal_1,4938,2280,462,2196,2665,Success
ENSMUSG00000022350,ENSMUST00000022976.6,appris_principal_1,4033,3480,247,306,560,Success
ENSMUSG00000059586,ENSMUST00000079703.11,appris_principal_1,1054,744,83,227,317,Success
ENSMUSG00000032501,ENSMUST00000067543.8,appris_principal_1,4330,1119,813,2398,3218,Success
ENSMUSG00000022378,ENSMUST00000063838.11,appris_principal_1,3797,975,303,2519,2829,Success
ENSMUSG00000022377,ENSMUST00000177083.8,appris_principal_1,4415,3339,165,911,1083,Success
ENSMUSG00000015002,ENSMUST00000015146.16,appris_principal_1,5215,2460,197,2558,2762,Success
ENSMUSG00000072501,ENSMUST00000230948.2,appris_principal_1,6584,2964,305,3315,3627,Success
ENSMUSG00000005125,ENSMUST00000005256.14,appris_principal_1,2889,1185,155,1549,1711,Success
ENSMUSG00000013846,ENSMUST00000092640.6,appris_principal_1,4985,1014,189,3782,3978,Success
ENSMUSG00000022332,ENSMUST00000022954.7,appris_principal_1,1887,1041,326,520,853,Success
ENSMUSG00000022607,ENSMUST00000239146.2,appris_principal_1,4540,3282,312,946,1265,Success
ENSMUSG00000036661,ENSMUST00000043414.12,appris_principal_1,5299,3825,186,1288,1481,Success
ENSMUSG00000079020,ENSMUST00000151288.8,appris_principal_1,7509,2358,810,4341,5158,Success
ENSMUSG00000059895,ENSMUST00000165541.8,appris_principal_1,3539,522,1165,1852,3024,Success
ENSMUSG00000022602,ENSMUST00000023268.14,appris_principal_1,3055,1191,196,1668,1871,Success
ENSMUSG00000046380,ENSMUST00000050234.4,appris_principal_1,5853,1674,719,3460,4186,Success
ENSMUSG00000056665,ENSMUST00000070923.3,appris_principal_1,1784,624,91,1069,1167,Success
ENSMUSG00000075600,ENSMUST00000100538.4,appris_principal_1,3362,2853,20,489,516,Short_or_Missing_UTRs
ENSMUSG00000022575,ENSMUST00000023238.6,appris_principal_1,1792,1464,159,169,335,Success
ENSMUSG00000046761,ENSMUST00000170153.2,appris_principal_2,4534,3630,140,764,911,Success
ENSMUSG00000063268,ENSMUST00000165738.8,appris_principal_1,3367,2883,185,299,491,Success
ENSMUSG00000022564,ENSMUST00000023225.8,appris_principal_1,1725,1038,149,538,694,Success
ENSMUSG00000022553,ENSMUST00000161527.8,appris_principal_1,1743,777,462,504,973,Success
ENSMUSG00000022558,ENSMUST00000096385.11,appris_principal_1,5268,4923,218,127,352,Success
ENSMUSG00000022556,ENSMUST00000227478.2,appris_principal_1,2084,1578,156,350,513,Success
ENSMUSG00000022555,ENSMUST00000023214.11,appris_principal_1,1888,1497,170,221,398,Success
ENSMUSG00000022560,ENSMUST00000023220.10,appris_principal_1,5289,1353,454,3482,3943,Success
ENSMUSG00000063354,ENSMUST00000230977.2,appris_principal_1,2750,1983,623,144,774,Success
ENSMUSG00000053929,ENSMUST00000176274.2,appris_principal_2,1854,1239,204,411,622,Success
ENSMUSG00000033819,ENSMUST00000037551.15,appris_principal_1,2692,1575,870,247,1124,Success
ENSMUSG00000033728,ENSMUST00000127208.8,appris_principal_1,4849,1482,315,3052,3374,Success
ENSMUSG00000033697,ENSMUST00000239003.2,Ensembl_canonical,4587,3330,260,997,1264,Success
ENSMUSG00000022526,ENSMUST00000080406.7,appris_principal_1,4036,1899,753,1384,2144,Success
ENSMUSG00000003970,ENSMUST00000004072.10,appris_principal_1,851,774,42,35,84,Success
ENSMUSG00000054967,ENSMUST00000229055.2,appris_principal_1,2212,1608,124,480,611,Success
ENSMUSG00000033565,ENSMUST00000171751.10,Ensembl_canonical,6907,1350,385,5172,5564,Success
ENSMUSG00000022443,ENSMUST00000016771.13,appris_principal_1,7433,5883,238,1312,1557,Success
ENSMUSG00000005354,ENSMUST00000005487.12,appris_principal_1,1298,501,100,697,804,Success
ENSMUSG00000016552,ENSMUST00000016696.13,appris_principal_1,4793,1998,157,2638,2802,Success
ENSMUSG00000016637,ENSMUST00000016781.8,appris_principal_1,1013,561,305,147,459,Success
ENSMUSG00000071711,ENSMUST00000167140.8,appris_principal_1,1279,894,60,325,392,Success
ENSMUSG00000022440,ENSMUST00000023075.9,appris_principal_1,2402,795,102,1505,1614,Success
ENSMUSG00000033170,ENSMUST00000164826.8,appris_principal_2,4726,3213,58,1455,1520,Success
ENSMUSG00000049521,ENSMUST00000059619.3,appris_principal_1,2560,1230,364,966,1337,Success
ENSMUSG00000033128,ENSMUST00000041587.8,appris_principal_1,3034,1908,385,741,1133,Success
ENSMUSG00000068220,ENSMUST00000089377.6,appris_principal_1,800,408,71,321,399,Success
ENSMUSG00000033055,ENSMUST00000040676.11,appris_principal_1,1904,900,88,916,1011,Success
ENSMUSG00000033039,ENSMUST00000040320.10,appris_principal_1,6712,2613,320,3779,4106,Success
ENSMUSG00000033020,ENSMUST00000230271.2,appris_principal_1,885,384,406,95,508,Success
ENSMUSG00000042632,ENSMUST00000166977.9,appris_principal_3,3365,2259,583,523,1113,Success
ENSMUSG00000042622,ENSMUST00000229130.2,appris_principal_1,1873,471,185,1217,1409,Success
ENSMUSG00000009035,ENSMUST00000228002.2,appris_principal_3,3315,1245,130,1940,2077,Success
ENSMUSG00000055065,ENSMUST00000054014.9,Ensembl_canonical,4732,1959,497,2276,2780,Success
ENSMUSG00000022427,ENSMUST00000023062.5,appris_principal_1,1569,429,31,1109,1147,Success
ENSMUSG00000022426,ENSMUST00000023061.7,appris_principal_1,3440,609,1002,1829,2838,Success
ENSMUSG00000042524,ENSMUST00000046259.14,Ensembl_canonical,3804,2196,234,1374,1615,Success
ENSMUSG00000022420,ENSMUST00000023055.8,appris_principal_1,1472,318,246,908,1161,Success
ENSMUSG00000022421,ENSMUST00000023057.10,appris_principal_1,5006,1482,183,3341,3531,Success
ENSMUSG00000089715,ENSMUST00000109627.8,appris_principal_2,5806,1245,477,4084,4568,Success
ENSMUSG00000053411,ENSMUST00000089293.11,appris_principal_1,3388,756,123,2509,2639,Success
ENSMUSG00000000489,ENSMUST00000000500.8,appris_principal_1,2944,726,810,1408,2225,Success
ENSMUSG00000022415,ENSMUST00000009727.12,Ensembl_canonical,4180,705,50,3425,3482,Success
ENSMUSG00000022414,ENSMUST00000023050.9,appris_principal_1,2964,1509,29,1426,1462,Short_or_Missing_UTRs
ENSMUSG00000022412,ENSMUST00000023048.12,appris_principal_1,5148,1392,520,3236,3763,Success
ENSMUSG00000042292,ENSMUST00000109579.9,appris_principal_1,4154,2895,265,994,1266,Success
ENSMUSG00000022403,ENSMUST00000172107.8,appris_principal_1,3346,1116,449,1781,2237,Success
ENSMUSG00000022401,ENSMUST00000163754.9,appris_principal_1,6058,1521,86,4451,4544,Success
ENSMUSG00000055024,ENSMUST00000068387.11,appris_principal_1,9566,7239,1232,1095,2334,Success
ENSMUSG00000022391,ENSMUST00000170134.9,appris_principal_1,2984,1770,273,941,1221,Success
ENSMUSG00000022390,ENSMUST00000109554.3,appris_principal_1,5740,2949,296,2495,2798,Success
ENSMUSG00000022389,ENSMUST00000023024.8,appris_principal_3,4079,906,156,3017,3180,Success
ENSMUSG00000048546,ENSMUST00000050467.9,appris_principal_1,4151,1038,656,2457,3120,Success
ENSMUSG00000061360,ENSMUST00000023117.10,appris_principal_1,1663,333,47,1283,1337,Success
ENSMUSG00000022477,ENSMUST00000023116.7,appris_principal_1,2918,2343,204,371,582,Success
ENSMUSG00000022474,ENSMUST00000023112.12,appris_principal_1,1300,789,129,382,518,Success
ENSMUSG00000022472,ENSMUST00000152227.8,appris_principal_1,2934,507,198,2229,2434,Success
ENSMUSG00000022471,ENSMUST00000100399.11,appris_principal_1,3296,1827,1302,167,1476,Success
ENSMUSG00000068114,ENSMUST00000089174.6,appris_principal_1,2046,690,144,1212,1363,Success
ENSMUSG00000022463,ENSMUST00000023100.8,appris_principal_2,5077,3393,222,1462,1691,Success
ENSMUSG00000068101,ENSMUST00000089157.11,appris_principal_1,1202,543,69,590,666,Success
ENSMUSG00000022453,ENSMUST00000023088.8,appris_principal_1,1913,1248,136,529,672,Success
ENSMUSG00000041852,ENSMUST00000048966.7,appris_principal_2,7417,5898,185,1334,1526,Success
ENSMUSG00000041815,ENSMUST00000058793.14,appris_principal_1,3299,1263,131,1905,2043,Success
ENSMUSG00000018042,ENSMUST00000018186.16,appris_principal_1,2422,906,460,1056,1523,Success
ENSMUSG00000054277,ENSMUST00000067215.9,Ensembl_canonical,2619,1575,98,946,1051,Success
ENSMUSG00000016664,ENSMUST00000171436.8,appris_principal_1,3693,1461,221,2011,2239,Success
ENSMUSG00000022442,ENSMUST00000016897.12,appris_principal_1,2060,1272,373,415,795,Success
ENSMUSG00000016757,ENSMUST00000016901.5,appris_principal_1,3774,1920,47,1807,1861,Success
ENSMUSG00000022437,ENSMUST00000023071.8,appris_principal_1,4629,1410,123,3096,3226,Success
ENSMUSG00000022438,ENSMUST00000023072.7,appris_principal_1,3784,1098,29,2657,2693,Short_or_Missing_UTRs
ENSMUSG00000036106,ENSMUST00000065499.5,Ensembl_canonical,1830,1164,181,485,673,Success
ENSMUSG00000016619,ENSMUST00000165443.4,appris_principal_1,4766,1401,250,3115,3372,Success
ENSMUSG00000022434,ENSMUST00000023069.9,appris_principal_1,2518,1074,165,1279,1451,Success
ENSMUSG00000006369,ENSMUST00000057410.14,appris_principal_3,3659,2118,185,1356,1548,Success
ENSMUSG00000016541,ENSMUST00000163242.3,appris_principal_1,1937,1428,220,289,516,Success
ENSMUSG00000064284,ENSMUST00000071876.13,appris_principal_1,997,360,205,432,644,Success
ENSMUSG00000016028,ENSMUST00000016172.10,appris_principal_1,11305,9105,433,1767,2207,Success
ENSMUSG00000035900,ENSMUST00000088931.10,appris_principal_1,4115,1902,33,2180,2220,Success
ENSMUSG00000035891,ENSMUST00000044332.16,appris_principal_1,4518,1596,493,2429,2929,Success
ENSMUSG00000051864,ENSMUST00000063414.9,appris_principal_1,3229,1551,116,1562,1685,Success
ENSMUSG00000022387,ENSMUST00000109381.9,appris_principal_3,5152,3570,319,1263,1589,Success
ENSMUSG00000034333,ENSMUST00000041297.15,appris_principal_1,5425,3507,639,1279,1925,Success
ENSMUSG00000035845,ENSMUST00000162183.8,appris_principal_1,2130,1461,84,585,676,Success
ENSMUSG00000023272,ENSMUST00000024042.5,appris_principal_1,1366,1053,66,247,320,Success
ENSMUSG00000035828,ENSMUST00000042818.11,appris_principal_1,2427,981,482,964,1453,Success
ENSMUSG00000015363,ENSMUST00000081702.12,appris_principal_1,2439,1131,164,1144,1315,Success
ENSMUSG00000035757,ENSMUST00000082439.6,appris_principal_1,2383,2004,25,354,386,Short_or_Missing_UTRs
ENSMUSG00000051786,ENSMUST00000109353.9,appris_principal_2,7635,5310,270,2055,2332,Success
ENSMUSG00000022610,ENSMUST00000088827.8,appris_principal_1,1808,1104,149,555,711,Success
ENSMUSG00000053137,ENSMUST00000088823.5,appris_principal_1,2461,1095,115,1251,1373,Success
ENSMUSG00000036606,ENSMUST00000060808.10,appris_principal_1,6394,5529,133,732,872,Success
ENSMUSG00000036561,ENSMUST00000238818.2,Ensembl_canonical,3378,2853,407,118,532,Success
ENSMUSG00000036529,ENSMUST00000144585.9,appris_principal_3,6165,5682,139,344,490,Success
ENSMUSG00000022614,ENSMUST00000023283.6,appris_principal_1,2906,2109,210,587,804,Success
ENSMUSG00000008690,ENSMUST00000088717.7,Ensembl_canonical,3302,1827,100,1375,1482,Success
ENSMUSG00000022619,ENSMUST00000023291.6,appris_principal_1,5558,2493,308,2757,3072,Success
ENSMUSG00000052560,ENSMUST00000064391.12,appris_principal_1,3366,1734,128,1504,1639,Success
ENSMUSG00000036197,ENSMUST00000057896.5,Ensembl_canonical,1891,1308,70,513,590,Success
ENSMUSG00000022634,ENSMUST00000080299.7,appris_principal_1,1676,540,26,1110,1143,Short_or_Missing_UTRs
ENSMUSG00000022635,ENSMUST00000076070.9,Ensembl_canonical,877,654,174,49,230,Success
ENSMUSG00000036167,ENSMUST00000068457.15,appris_principal_2,3351,939,82,2330,2419,Success
ENSMUSG00000036158,ENSMUST00000109255.3,appris_principal_1,4144,2499,312,1333,1652,Success
ENSMUSG00000022451,ENSMUST00000023087.13,appris_principal_1,3025,1053,103,1869,1979,Success
ENSMUSG00000064210,ENSMUST00000227791.2,Ensembl_canonical,3149,2799,92,258,357,Success
ENSMUSG00000033237,ENSMUST00000096250.5,appris_principal_1,8507,5487,122,2898,3027,Success
ENSMUSG00000033228,ENSMUST00000047835.8,appris_principal_1,5766,4371,263,1132,1402,Success
ENSMUSG00000023169,ENSMUST00000088454.13,appris_principal_1,6966,1458,215,5293,5515,Success
ENSMUSG00000022462,ENSMUST00000023099.8,appris_principal_1,4660,1515,410,2735,3152,Success
ENSMUSG00000048218,ENSMUST00000229890.2,appris_principal_1,2998,1560,583,855,1445,Success
ENSMUSG00000081534,ENSMUST00000117892.2,appris_principal_1,2536,441,126,1969,2102,Success
ENSMUSG00000022475,ENSMUST00000118294.8,appris_principal_2,4069,2841,240,988,1235,Success
ENSMUSG00000033075,ENSMUST00000044189.16,appris_principal_1,6575,1923,506,4146,4659,Success
ENSMUSG00000033065,ENSMUST00000163507.8,appris_principal_1,2816,2343,85,388,480,Success
ENSMUSG00000048175,ENSMUST00000143400.8,appris_principal_1,2226,867,190,1169,1366,Success
