seqname	len_5utr	linker_len	len_3utr
ENSMUSG00000023030_ENSMUST00000023774.12_UTR_pair	132	7	1186
ENSMUSG00000037353_ENSMUST00000037001.10_UTR_pair	101	7	1318
ENSMUSG00000044636_ENSMUST00000061457.7_UTR_pair	536	7	2234
ENSMUSG00000009733_ENSMUST00000229696.2_UTR_pair	134	7	1659
ENSMUSG00000000346_ENSMUST00000000356.10_UTR_pair	363	7	1265
ENSMUSG00000053559_ENSMUST00000066068.7_UTR_pair	332	7	509
ENSMUSG00000037280_ENSMUST00000159715.8_UTR_pair	387	7	1540
ENSMUSG00000023032_ENSMUST00000023776.13_UTR_pair	183	7	8337
ENSMUSG00000000532_ENSMUST00000000544.12_UTR_pair	78	7	2822
ENSMUSG00000023034_ENSMUST00000228985.2_UTR_pair	204	7	543
ENSMUSG00000058655_ENSMUST00000169681.3_UTR_pair	178	7	1840
ENSMUSG00000036966_ENSMUST00000154032.2_UTR_pair	76	7	1051
ENSMUSG00000023044_ENSMUST00000023805.3_UTR_pair	183	7	614
ENSMUSG00000046897_ENSMUST00000230867.2_UTR_pair	297	7	15
ENSMUSG00000001288_ENSMUST00000043172.15_UTR_pair	490	7	1086
ENSMUSG00000045665_ENSMUST00000051341.6_UTR_pair	194	7	207
ENSMUSG00000058290_ENSMUST00000064924.6_UTR_pair	159	7	142
ENSMUSG00000001280_ENSMUST00000001326.7_UTR_pair	36	7	5372
ENSMUSG00000023048_ENSMUST00000023810.12_UTR_pair	219	7	591
ENSMUSG00000056851_ENSMUST00000249860.1_UTR_pair	335	7	437
ENSMUSG00000023050_ENSMUST00000023812.10_UTR_pair	83	7	2435
ENSMUSG00000023051_ENSMUST00000023813.9_UTR_pair	91	7	334
ENSMUSG00000099083_ENSMUST00000184616.8_UTR_pair	110	7	5585
ENSMUSG00000062683_ENSMUST00000185641.7_UTR_pair	140	7	150
ENSMUSG00000023055_ENSMUST00000023818.11_UTR_pair	156	7	592
ENSMUSG00000036061_ENSMUST00000229377.2_UTR_pair	398	7	2363
ENSMUSG00000009575_ENSMUST00000118152.8_UTR_pair	130	7	8097
ENSMUSG00000046434_ENSMUST00000087351.9_UTR_pair	60	7	714
ENSMUSG00000000552_ENSMUST00000168828.3_UTR_pair	37	7	1100
ENSMUSG00000000555_ENSMUST00000023128.8_UTR_pair	237	7	983
ENSMUSG00000022529_ENSMUST00000023176.5_UTR_pair	282	7	916
ENSMUSG00000039789_ENSMUST00000090522.5_UTR_pair	305	7	4103
ENSMUSG00000005982_ENSMUST00000186375.8_UTR_pair	130	7	1491
ENSMUSG00000039738_ENSMUST00000040790.14_UTR_pair	310	7	698
ENSMUSG00000022521_ENSMUST00000023165.9_UTR_pair	774	7	2720
ENSMUSG00000005580_ENSMUST00000117801.8_UTR_pair	76	7	369
ENSMUSG00000005718_ENSMUST00000005862.9_UTR_pair	338	7	892
ENSMUSG00000014303_ENSMUST00000014447.13_UTR_pair	272	7	1781
ENSMUSG00000039646_ENSMUST00000038770.4_UTR_pair	217	7	590
ENSMUSG00000063445_ENSMUST00000120056.8_UTR_pair	175	7	1365
ENSMUSG00000004070_ENSMUST00000004172.15_UTR_pair	145	7	637
ENSMUSG00000004071_ENSMUST00000004173.12_UTR_pair	249	7	3077
ENSMUSG00000039568_ENSMUST00000037843.7_UTR_pair	579	7	741
ENSMUSG00000022517_ENSMUST00000023159.10_UTR_pair	137	7	1287
ENSMUSG00000039473_ENSMUST00000230703.2_UTR_pair	764	7	2184
ENSMUSG00000039457_ENSMUST00000035672.5_UTR_pair	78	7	874
ENSMUSG00000023143_ENSMUST00000023911.11_UTR_pair	30	7	559
ENSMUSG00000022544_ENSMUST00000064635.12_UTR_pair	47	7	1115
ENSMUSG00000057880_ENSMUST00000065987.14_UTR_pair	191	7	2942
ENSMUSG00000022711_ENSMUST00000023396.10_UTR_pair	101	7	1012
ENSMUSG00000008393_ENSMUST00000008537.10_UTR_pair	50	7	2361
ENSMUSG00000022710_ENSMUST00000161046.9_UTR_pair	57	7	634
ENSMUSG00000022505_ENSMUST00000078357.5_UTR_pair	242	7	2679
ENSMUSG00000022503_ENSMUST00000023146.5_UTR_pair	29	7	1129
ENSMUSG00000038055_ENSMUST00000184863.8_UTR_pair	364	7	1885
ENSMUSG00000068663_ENSMUST00000115824.10_UTR_pair	224	7	2909
ENSMUSG00000022500_ENSMUST00000023143.14_UTR_pair	81	7	1668
ENSMUSG00000037972_ENSMUST00000228962.2_UTR_pair	182	7	398
ENSMUSG00000022498_ENSMUST00000038424.14_UTR_pair	141	7	107
ENSMUSG00000037965_ENSMUST00000037633.16_UTR_pair	208	7	704
ENSMUSG00000005846_ENSMUST00000119953.2_UTR_pair	76	7	510
ENSMUSG00000062203_ENSMUST00000080030.14_UTR_pair	212	7	775
ENSMUSG00000071669_ENSMUST00000180792.8_UTR_pair	64	7	146
ENSMUSG00000065979_ENSMUST00000096272.11_UTR_pair	88	7	1636
ENSMUSG00000009569_ENSMUST00000149359.2_UTR_pair	218	7	4834
ENSMUSG00000022685_ENSMUST00000058884.10_UTR_pair	141	7	890
ENSMUSG00000022684_ENSMUST00000023365.13_UTR_pair	295	7	1355
ENSMUSG00000022680_ENSMUST00000115804.9_UTR_pair	86	7	661
ENSMUSG00000060657_ENSMUST00000090300.6_UTR_pair	183	7	2357
ENSMUSG00000022678_ENSMUST00000023359.13_UTR_pair	135	7	1117
ENSMUSG00000023088_ENSMUST00000100167.10_UTR_pair	36	7	2169
ENSMUSG00000022676_ENSMUST00000023356.8_UTR_pair	122	7	1089
ENSMUSG00000022674_ENSMUST00000115777.10_UTR_pair	49	7	3720
ENSMUSG00000041974_ENSMUST00000040248.9_UTR_pair	74	7	406
ENSMUSG00000022789_ENSMUST00000096229.11_UTR_pair	73	7	1754
ENSMUSG00000022788_ENSMUST00000161861.8_UTR_pair	395	7	5646
ENSMUSG00000026181_ENSMUST00000027373.12_UTR_pair	221	7	3342
ENSMUSG00000063358_ENSMUST00000232611.2_UTR_pair	245	7	1068
ENSMUSG00000022769_ENSMUST00000023453.10_UTR_pair	73	7	369
ENSMUSG00000038965_ENSMUST00000232139.2_UTR_pair	326	7	2115
ENSMUSG00000041720_ENSMUST00000036161.12_UTR_pair	78	7	218
ENSMUSG00000022765_ENSMUST00000023449.11_UTR_pair	137	7	2527
ENSMUSG00000006134_ENSMUST00000006293.5_UTR_pair	491	7	3639
ENSMUSG00000022761_ENSMUST00000023444.11_UTR_pair	340	7	540
ENSMUSG00000012114_ENSMUST00000012259.9_UTR_pair	124	7	916
ENSMUSG00000012017_ENSMUST00000012161.5_UTR_pair	97	7	709
ENSMUSG00000003528_ENSMUST00000003622.16_UTR_pair	140	7	590
ENSMUSG00000060166_ENSMUST00000076957.7_UTR_pair	126	7	2453
ENSMUSG00000005732_ENSMUST00000115645.10_UTR_pair	170	7	303
ENSMUSG00000022721_ENSMUST00000115640.8_UTR_pair	348	7	177
ENSMUSG00000022718_ENSMUST00000009321.11_UTR_pair	424	7	1574
ENSMUSG00000013539_ENSMUST00000115628.10_UTR_pair	186	7	605
ENSMUSG00000000326_ENSMUST00000165430.8_UTR_pair	229	7	951
ENSMUSG00000005262_ENSMUST00000115578.10_UTR_pair	208	7	946
ENSMUSG00000062901_ENSMUST00000023509.5_UTR_pair	254	7	6115
ENSMUSG00000041215_ENSMUST00000115560.4_UTR_pair	188	7	1700
ENSMUSG00000022822_ENSMUST00000079158.13_UTR_pair	199	7	1301
ENSMUSG00000003235_ENSMUST00000003320.14_UTR_pair	97	7	303
ENSMUSG00000003233_ENSMUST00000171572.9_UTR_pair	131	7	1695
ENSMUSG00000022841_ENSMUST00000090023.13_UTR_pair	167	7	611
ENSMUSG00000003234_ENSMUST00000003319.6_UTR_pair	96	7	864
ENSMUSG00000006998_ENSMUST00000007212.9_UTR_pair	65	7	169
ENSMUSG00000005958_ENSMUST00000006112.7_UTR_pair	415	7	788
ENSMUSG00000022856_ENSMUST00000023562.9_UTR_pair	66	7	499
ENSMUSG00000022855_ENSMUST00000023561.8_UTR_pair	158	7	2574
ENSMUSG00000033581_ENSMUST00000100052.11_UTR_pair	336	7	1784
ENSMUSG00000022858_ENSMUST00000161286.8_UTR_pair	229	7	2307
ENSMUSG00000013089_ENSMUST00000079601.13_UTR_pair	281	7	2161
ENSMUSG00000004462_ENSMUST00000004576.8_UTR_pair	368	7	776
ENSMUSG00000022884_ENSMUST00000023599.13_UTR_pair	348	7	636
ENSMUSG00000022885_ENSMUST00000023601.14_UTR_pair	816	7	2478
ENSMUSG00000022508_ENSMUST00000023151.6_UTR_pair	328	7	1073
ENSMUSG00000022514_ENSMUST00000023156.13_UTR_pair	131	7	2676
ENSMUSG00000038127_ENSMUST00000100026.10_UTR_pair	220	7	5951
ENSMUSG00000038084_ENSMUST00000160597.8_UTR_pair	206	7	3141
ENSMUSG00000022528_ENSMUST00000023171.8_UTR_pair	251	7	368
ENSMUSG00000022533_ENSMUST00000100013.9_UTR_pair	279	7	3281
ENSMUSG00000022537_ENSMUST00000140402.8_UTR_pair	79	7	1024
ENSMUSG00000022538_ENSMUST00000117363.9_UTR_pair	56	7	1189
ENSMUSG00000046546_ENSMUST00000059078.4_UTR_pair	877	7	923
ENSMUSG00000049076_ENSMUST00000230614.2_UTR_pair	171	7	930
ENSMUSG00000047714_ENSMUST00000060188.14_UTR_pair	307	7	3150
ENSMUSG00000046598_ENSMUST00000089759.9_UTR_pair	276	7	403
ENSMUSG00000022770_ENSMUST00000115201.8_UTR_pair	444	7	65
ENSMUSG00000022774_ENSMUST00000023460.7_UTR_pair	137	7	1462
ENSMUSG00000022772_ENSMUST00000231360.2_UTR_pair	327	7	3755
ENSMUSG00000022781_ENSMUST00000023467.9_UTR_pair	276	7	3890
ENSMUSG00000023791_ENSMUST00000096109.11_UTR_pair	169	7	59
ENSMUSG00000035790_ENSMUST00000115168.9_UTR_pair	424	7	802
ENSMUSG00000035764_ENSMUST00000042732.6_UTR_pair	347	7	2971
ENSMUSG00000014074_ENSMUST00000171474.2_UTR_pair	648	7	2108
ENSMUSG00000053774_ENSMUST00000115151.5_UTR_pair	31	7	8812
ENSMUSG00000005615_ENSMUST00000079791.11_UTR_pair	118	7	3567
ENSMUSG00000022797_ENSMUST00000023486.15_UTR_pair	140	7	2458
ENSMUSG00000022791_ENSMUST00000238856.2_UTR_pair	246	7	802
ENSMUSG00000035629_ENSMUST00000040986.15_UTR_pair	191	7	2240
ENSMUSG00000022800_ENSMUST00000023489.11_UTR_pair	113	7	3245
ENSMUSG00000035578_ENSMUST00000115100.9_UTR_pair	103	7	4255
ENSMUSG00000060636_ENSMUST00000078804.12_UTR_pair	90	7	68
ENSMUSG00000022807_ENSMUST00000232181.2_UTR_pair	733	7	1468
ENSMUSG00000022811_ENSMUST00000165418.9_UTR_pair	426	7	7019
ENSMUSG00000075254_ENSMUST00000126532.2_UTR_pair	67	7	2633
ENSMUSG00000022817_ENSMUST00000115028.11_UTR_pair	296	7	586
ENSMUSG00000022814_ENSMUST00000023510.7_UTR_pair	57	7	1981
ENSMUSG00000022833_ENSMUST00000023532.7_UTR_pair	42	7	1260
ENSMUSG00000022836_ENSMUST00000023538.9_UTR_pair	83	7	1888
ENSMUSG00000035376_ENSMUST00000061156.10_UTR_pair	53	7	2780
ENSMUSG00000034473_ENSMUST00000043521.5_UTR_pair	112	7	2956
ENSMUSG00000022844_ENSMUST00000023550.9_UTR_pair	109	7	146
ENSMUSG00000022848_ENSMUST00000023554.9_UTR_pair	115	7	3843
ENSMUSG00000034422_ENSMUST00000042665.9_UTR_pair	191	7	1772
ENSMUSG00000022906_ENSMUST00000114878.8_UTR_pair	679	7	376
ENSMUSG00000022905_ENSMUST00000004054.13_UTR_pair	199	7	3223
ENSMUSG00000022837_ENSMUST00000023535.4_UTR_pair	168	7	292
ENSMUSG00000022828_ENSMUST00000023525.9_UTR_pair	162	7	1599
ENSMUSG00000022816_ENSMUST00000114763.3_UTR_pair	280	7	2588
ENSMUSG00000034158_ENSMUST00000078717.7_UTR_pair	107	7	7396
ENSMUSG00000022812_ENSMUST00000114750.2_UTR_pair	238	7	210
ENSMUSG00000034064_ENSMUST00000036210.7_UTR_pair	91	7	1488
ENSMUSG00000002845_ENSMUST00000163884.8_UTR_pair	139	7	45
ENSMUSG00000022799_ENSMUST00000023487.5_UTR_pair	601	7	3085
ENSMUSG00000022793_ENSMUST00000023482.13_UTR_pair	250	7	1019
ENSMUSG00000036292_ENSMUST00000214098.2_UTR_pair	47	7	10
ENSMUSG00000052459_ENSMUST00000114666.9_UTR_pair	358	7	2022
ENSMUSG00000022698_ENSMUST00000159514.8_UTR_pair	394	7	2834
ENSMUSG00000036208_ENSMUST00000048788.14_UTR_pair	62	7	1109
ENSMUSG00000022664_ENSMUST00000023344.10_UTR_pair	345	7	2574
ENSMUSG00000022663_ENSMUST00000023343.4_UTR_pair	315	7	797
ENSMUSG00000033157_ENSMUST00000066983.13_UTR_pair	64	7	1890
ENSMUSG00000033149_ENSMUST00000036355.13_UTR_pair	185	7	1548
ENSMUSG00000022656_ENSMUST00000023335.13_UTR_pair	193	7	7390
ENSMUSG00000064061_ENSMUST00000121869.8_UTR_pair	445	7	1760
ENSMUSG00000032965_ENSMUST00000046777.11_UTR_pair	105	7	1206
ENSMUSG00000055447_ENSMUST00000229206.2_UTR_pair	142	7	208
ENSMUSG00000022641_ENSMUST00000138166.8_UTR_pair	304	7	5715
ENSMUSG00000022637_ENSMUST00000226593.2_UTR_pair	94	7	821
ENSMUSG00000035356_ENSMUST00000114457.8_UTR_pair	522	7	1355
ENSMUSG00000075033_ENSMUST00000099705.5_UTR_pair	533	7	4223
ENSMUSG00000022604_ENSMUST00000023270.14_UTR_pair	60	7	5280
ENSMUSG00000022601_ENSMUST00000050248.9_UTR_pair	179	7	1588
ENSMUSG00000071533_ENSMUST00000114444.9_UTR_pair	73	7	1685
ENSMUSG00000052917_ENSMUST00000089362.9_UTR_pair	71	7	1640
ENSMUSG00000022757_ENSMUST00000065515.14_UTR_pair	312	7	439
ENSMUSG00000022754_ENSMUST00000023435.6_UTR_pair	357	7	1522
ENSMUSG00000022752_ENSMUST00000166897.3_UTR_pair	159	7	3969
ENSMUSG00000043336_ENSMUST00000159816.8_UTR_pair	376	7	680
ENSMUSG00000035107_ENSMUST00000046663.8_UTR_pair	313	7	3938
ENSMUSG00000022747_ENSMUST00000137035.8_UTR_pair	611	7	2522
ENSMUSG00000022742_ENSMUST00000060077.7_UTR_pair	136	7	1629
ENSMUSG00000022744_ENSMUST00000023426.12_UTR_pair	193	7	1192
ENSMUSG00000022724_ENSMUST00000023407.12_UTR_pair	199	7	562
ENSMUSG00000022722_ENSMUST00000023405.16_UTR_pair	265	7	870
ENSMUSG00000050312_ENSMUST00000063089.12_UTR_pair	95	7	2671
ENSMUSG00000022911_ENSMUST00000089289.6_UTR_pair	297	7	1947
ENSMUSG00000054604_ENSMUST00000067744.8_UTR_pair	490	7	3431
ENSMUSG00000004843_ENSMUST00000004965.8_UTR_pair	218	7	1012
ENSMUSG00000022707_ENSMUST00000163832.8_UTR_pair	204	7	671
ENSMUSG00000022883_ENSMUST00000023600.8_UTR_pair	991	7	1733
ENSMUSG00000032932_ENSMUST00000046283.16_UTR_pair	62	7	2759
ENSMUSG00000048490_ENSMUST00000121927.8_UTR_pair	600	7	3782
ENSMUSG00000022867_ENSMUST00000239066.2_UTR_pair	390	7	1218
ENSMUSG00000022865_ENSMUST00000023572.15_UTR_pair	336	7	4308
ENSMUSG00000022863_ENSMUST00000023570.14_UTR_pair	216	7	439
ENSMUSG00000022864_ENSMUST00000231973.2_UTR_pair	34	7	4780
ENSMUSG00000008976_ENSMUST00000114184.8_UTR_pair	125	7	712
ENSMUSG00000022892_ENSMUST00000226232.2_UTR_pair	177	7	687
ENSMUSG00000022893_ENSMUST00000023610.15_UTR_pair	403	7	1574
ENSMUSG00000044442_ENSMUST00000054442.11_UTR_pair	68	7	1171
ENSMUSG00000041079_ENSMUST00000039101.12_UTR_pair	151	7	985
ENSMUSG00000025616_ENSMUST00000026710.12_UTR_pair	441	7	286
ENSMUSG00000025612_ENSMUST00000026703.6_UTR_pair	172	7	3475
ENSMUSG00000002489_ENSMUST00000163370.8_UTR_pair	468	7	2011
ENSMUSG00000022982_ENSMUST00000023707.11_UTR_pair	104	7	72
ENSMUSG00000022983_ENSMUST00000039280.9_UTR_pair	393	7	243
ENSMUSG00000053414_ENSMUST00000065856.8_UTR_pair	443	7	2805
ENSMUSG00000022974_ENSMUST00000118522.8_UTR_pair	189	7	1024
ENSMUSG00000022967_ENSMUST00000023689.11_UTR_pair	106	7	2030
ENSMUSG00000022965_ENSMUST00000023687.9_UTR_pair	91	7	2618
ENSMUSG00000022964_ENSMUST00000023686.15_UTR_pair	260	7	1610
ENSMUSG00000022961_ENSMUST00000114037.9_UTR_pair	29	7	1035
ENSMUSG00000022960_ENSMUST00000023682.12_UTR_pair	58	7	624
ENSMUSG00000022956_ENSMUST00000023677.10_UTR_pair	132	7	64
ENSMUSG00000089774_ENSMUST00000113975.3_UTR_pair	496	7	8260
ENSMUSG00000022951_ENSMUST00000023672.10_UTR_pair	95	7	1498
ENSMUSG00000022952_ENSMUST00000023673.14_UTR_pair	274	7	4189
ENSMUSG00000039456_ENSMUST00000202261.5_UTR_pair	189	7	1161
ENSMUSG00000040820_ENSMUST00000163193.9_UTR_pair	292	7	2910
ENSMUSG00000040785_ENSMUST00000117648.9_UTR_pair	255	7	1220
ENSMUSG00000022898_ENSMUST00000023615.7_UTR_pair	436	7	1217
ENSMUSG00000022895_ENSMUST00000023612.17_UTR_pair	570	7	1913
ENSMUSG00000022914_ENSMUST00000099502.9_UTR_pair	126	7	1506
ENSMUSG00000040681_ENSMUST00000050884.16_UTR_pair	125	7	1758
ENSMUSG00000023147_ENSMUST00000023913.11_UTR_pair	70	7	1900
ENSMUSG00000040605_ENSMUST00000047275.8_UTR_pair	60	7	6041
ENSMUSG00000014039_ENSMUST00000095849.10_UTR_pair	108	7	2713
ENSMUSG00000045975_ENSMUST00000170757.3_UTR_pair	318	7	4147
ENSMUSG00000046962_ENSMUST00000063605.15_UTR_pair	214	7	2048
ENSMUSG00000046201_ENSMUST00000076734.8_UTR_pair	410	7	649
ENSMUSG00000036983_ENSMUST00000041003.8_UTR_pair	68	7	296
ENSMUSG00000004945_ENSMUST00000005053.14_UTR_pair	26	7	499
ENSMUSG00000034265_ENSMUST00000089185.6_UTR_pair	890	7	718
ENSMUSG00000002365_ENSMUST00000002436.11_UTR_pair	206	7	1337
ENSMUSG00000023805_ENSMUST00000115791.10_UTR_pair	171	7	1053
ENSMUSG00000015659_ENSMUST00000097432.10_UTR_pair	124	7	1918
ENSMUSG00000034377_ENSMUST00000039655.3_UTR_pair	757	7	4286
ENSMUSG00000052397_ENSMUST00000064234.7_UTR_pair	141	7	1262
ENSMUSG00000023809_ENSMUST00000024575.8_UTR_pair	230	7	2974
ENSMUSG00000023861_ENSMUST00000155364.8_UTR_pair	129	7	499
ENSMUSG00000023868_ENSMUST00000089085.10_UTR_pair	386	7	4992
ENSMUSG00000062078_ENSMUST00000233645.2_UTR_pair	507	7	7014
ENSMUSG00000023827_ENSMUST00000024594.9_UTR_pair	212	7	566
ENSMUSG00000014426_ENSMUST00000089058.7_UTR_pair	168	7	479
ENSMUSG00000068039_ENSMUST00000151287.8_UTR_pair	184	7	591
ENSMUSG00000023832_ENSMUST00000007005.14_UTR_pair	84	7	972
ENSMUSG00000060475_ENSMUST00000159551.8_UTR_pair	197	7	672
ENSMUSG00000068036_ENSMUST00000139666.8_UTR_pair	126	7	2143
ENSMUSG00000023883_ENSMUST00000024657.12_UTR_pair	79	7	90
ENSMUSG00000036552_ENSMUST00000097393.11_UTR_pair	433	7	233
ENSMUSG00000014773_ENSMUST00000014917.8_UTR_pair	736	7	676
ENSMUSG00000014763_ENSMUST00000055352.8_UTR_pair	376	7	1683
ENSMUSG00000014771_ENSMUST00000054450.7_UTR_pair	28	7	60
ENSMUSG00000023852_ENSMUST00000024627.14_UTR_pair	493	7	2287
ENSMUSG00000048027_ENSMUST00000170578.3_UTR_pair	430	7	3957
ENSMUSG00000023845_ENSMUST00000041047.4_UTR_pair	635	7	8339
ENSMUSG00000071256_ENSMUST00000095606.5_UTR_pair	386	7	893
ENSMUSG00000041319_ENSMUST00000047436.11_UTR_pair	290	7	188
ENSMUSG00000023904_ENSMUST00000024697.5_UTR_pair	375	7	208
ENSMUSG00000023905_ENSMUST00000024698.10_UTR_pair	48	7	546
ENSMUSG00000023909_ENSMUST00000024702.5_UTR_pair	373	7	1380
ENSMUSG00000040097_ENSMUST00000045517.10_UTR_pair	547	7	229
ENSMUSG00000039218_ENSMUST00000190686.7_UTR_pair	241	7	511
ENSMUSG00000016946_ENSMUST00000017090.6_UTR_pair	57	7	1681
ENSMUSG00000024122_ENSMUST00000102927.10_UTR_pair	135	7	5346
ENSMUSG00000024121_ENSMUST00000024932.12_UTR_pair	177	7	538
ENSMUSG00000036473_ENSMUST00000097376.10_UTR_pair	318	7	5261
ENSMUSG00000072082_ENSMUST00000115390.5_UTR_pair	99	7	1700
ENSMUSG00000024130_ENSMUST00000039013.15_UTR_pair	560	7	801
ENSMUSG00000034681_ENSMUST00000163717.2_UTR_pair	292	7	710
ENSMUSG00000024137_ENSMUST00000056032.9_UTR_pair	23	7	202
ENSMUSG00000043445_ENSMUST00000053024.8_UTR_pair	118	7	1543
ENSMUSG00000024142_ENSMUST00000179163.3_UTR_pair	77	7	2282
ENSMUSG00000052752_ENSMUST00000176652.8_UTR_pair	211	7	782
ENSMUSG00000002504_ENSMUST00000002572.6_UTR_pair	177	7	945
ENSMUSG00000007021_ENSMUST00000007236.5_UTR_pair	136	7	1139
ENSMUSG00000040888_ENSMUST00000046839.10_UTR_pair	89	7	1090
ENSMUSG00000040688_ENSMUST00000126319.8_UTR_pair	96	7	2724
ENSMUSG00000075705_ENSMUST00000115262.9_UTR_pair	66	7	469
ENSMUSG00000045316_ENSMUST00000049642.7_UTR_pair	281	7	526
ENSMUSG00000073436_ENSMUST00000121542.2_UTR_pair	38	7	361
ENSMUSG00000024163_ENSMUST00000088345.12_UTR_pair	114	7	1415
ENSMUSG00000024165_ENSMUST00000024981.9_UTR_pair	78	7	2021
ENSMUSG00000038002_ENSMUST00000073337.8_UTR_pair	105	7	3556
ENSMUSG00000015120_ENSMUST00000173084.9_UTR_pair	833	7	1920
ENSMUSG00000041199_ENSMUST00000237785.2_UTR_pair	160	7	680
ENSMUSG00000063011_ENSMUST00000075884.8_UTR_pair	95	7	129
ENSMUSG00000002274_ENSMUST00000165838.9_UTR_pair	121	7	1754
ENSMUSG00000025738_ENSMUST00000045692.9_UTR_pair	316	7	1733
ENSMUSG00000025733_ENSMUST00000043897.16_UTR_pair	415	7	911
ENSMUSG00000025732_ENSMUST00000026828.7_UTR_pair	88	7	271
ENSMUSG00000025730_ENSMUST00000167626.8_UTR_pair	146	7	1514
ENSMUSG00000037098_ENSMUST00000120691.9_UTR_pair	378	7	1727
ENSMUSG00000024177_ENSMUST00000025007.7_UTR_pair	150	7	295
ENSMUSG00000024182_ENSMUST00000074370.11_UTR_pair	435	7	750
ENSMUSG00000024187_ENSMUST00000114988.8_UTR_pair	362	7	1684
ENSMUSG00000024188_ENSMUST00000114976.9_UTR_pair	80	7	3738
ENSMUSG00000024190_ENSMUST00000025025.7_UTR_pair	196	7	690
ENSMUSG00000001576_ENSMUST00000167662.8_UTR_pair	124	7	1757
ENSMUSG00000015575_ENSMUST00000015719.16_UTR_pair	105	7	472
ENSMUSG00000048249_ENSMUST00000062519.14_UTR_pair	311	7	5228
ENSMUSG00000024193_ENSMUST00000237189.2_UTR_pair	402	7	324
ENSMUSG00000067629_ENSMUST00000194598.6_UTR_pair	199	7	1789
ENSMUSG00000057789_ENSMUST00000078691.12_UTR_pair	636	7	1121
ENSMUSG00000042644_ENSMUST00000049308.9_UTR_pair	282	7	695
ENSMUSG00000062753_ENSMUST00000154473.9_UTR_pair	175	7	378
ENSMUSG00000024213_ENSMUST00000025050.13_UTR_pair	310	7	1406
ENSMUSG00000056692_ENSMUST00000114863.10_UTR_pair	291	7	2725
ENSMUSG00000024217_ENSMUST00000232873.2_UTR_pair	298	7	206
ENSMUSG00000039512_ENSMUST00000114849.3_UTR_pair	310	7	4034
ENSMUSG00000024219_ENSMUST00000025058.15_UTR_pair	90	7	3186
ENSMUSG00000024220_ENSMUST00000073534.10_UTR_pair	480	7	677
ENSMUSG00000002257_ENSMUST00000002327.6_UTR_pair	65	7	319
ENSMUSG00000002250_ENSMUST00000002320.16_UTR_pair	329	7	1625
ENSMUSG00000024222_ENSMUST00000079413.11_UTR_pair	219	7	1953
ENSMUSG00000004865_ENSMUST00000130643.9_UTR_pair	297	7	2409
ENSMUSG00000053436_ENSMUST00000004990.14_UTR_pair	411	7	2068
ENSMUSG00000063952_ENSMUST00000004985.11_UTR_pair	298	7	3256
ENSMUSG00000005936_ENSMUST00000233197.2_UTR_pair	331	7	2605
ENSMUSG00000024006_ENSMUST00000009138.13_UTR_pair	287	7	1666
ENSMUSG00000071172_ENSMUST00000130216.3_UTR_pair	161	7	1962
ENSMUSG00000023067_ENSMUST00000119901.9_UTR_pair	134	7	308
ENSMUSG00000024007_ENSMUST00000024802.10_UTR_pair	259	7	702
ENSMUSG00000024012_ENSMUST00000095427.12_UTR_pair	147	7	635
ENSMUSG00000024014_ENSMUST00000024811.9_UTR_pair	391	7	1365
ENSMUSG00000042203_ENSMUST00000048677.9_UTR_pair	154	7	1923
ENSMUSG00000024019_ENSMUST00000024816.13_UTR_pair	182	7	3684
ENSMUSG00000024018_ENSMUST00000128751.3_UTR_pair	69	7	1034
ENSMUSG00000044477_ENSMUST00000226208.3_UTR_pair	505	7	1850
ENSMUSG00000062202_ENSMUST00000168787.8_UTR_pair	370	7	4849
ENSMUSG00000024026_ENSMUST00000236335.2_UTR_pair	108	7	9202
ENSMUSG00000024030_ENSMUST00000024829.8_UTR_pair	128	7	3703
ENSMUSG00000024036_ENSMUST00000171233.9_UTR_pair	434	7	942
ENSMUSG00000024038_ENSMUST00000064798.16_UTR_pair	99	7	79
ENSMUSG00000006705_ENSMUST00000097352.11_UTR_pair	212	7	2729
ENSMUSG00000058392_ENSMUST00000081339.13_UTR_pair	375	7	2324
ENSMUSG00000038146_ENSMUST00000087723.5_UTR_pair	59	7	1000
ENSMUSG00000024002_ENSMUST00000003726.16_UTR_pair	273	7	1478
ENSMUSG00000024045_ENSMUST00000002699.7_UTR_pair	82	7	1585
ENSMUSG00000059208_ENSMUST00000148178.8_UTR_pair	1481	7	263
ENSMUSG00000077450_ENSMUST00000057373.14_UTR_pair	268	7	5184
ENSMUSG00000002289_ENSMUST00000002360.17_UTR_pair	438	7	1637
ENSMUSG00000051390_ENSMUST00000053429.11_UTR_pair	169	7	526
ENSMUSG00000041354_ENSMUST00000047503.16_UTR_pair	504	7	411
ENSMUSG00000024309_ENSMUST00000025163.14_UTR_pair	256	7	167
ENSMUSG00000024325_ENSMUST00000025183.9_UTR_pair	223	7	590
ENSMUSG00000039656_ENSMUST00000116612.3_UTR_pair	188	7	862
ENSMUSG00000024335_ENSMUST00000114242.9_UTR_pair	1534	7	552
ENSMUSG00000037321_ENSMUST00000170086.8_UTR_pair	327	7	451
ENSMUSG00000024338_ENSMUST00000025196.9_UTR_pair	609	7	188
ENSMUSG00000034673_ENSMUST00000038149.13_UTR_pair	291	7	1484
ENSMUSG00000015478_ENSMUST00000015622.8_UTR_pair	217	7	478
ENSMUSG00000034254_ENSMUST00000037489.15_UTR_pair	320	7	1012
ENSMUSG00000015474_ENSMUST00000171121.9_UTR_pair	119	7	682
