seqname	len_5utr	linker_len	len_3utr
ENSG00000128973_ENST00000249806.11_UTR_pair	144	7	1148
ENSG00000169018_ENST00000306917.5_UTR_pair	673	7	4620
ENSG00000103647_ENST00000261861.10_UTR_pair	270	7	1832
ENSG00000140350_ENST00000465139.6_UTR_pair	144	7	1546
ENSG00000138604_ENST00000261858.7_UTR_pair	227	7	2963
ENSG00000137807_ENST00000679126.1_UTR_pair	117	7	618
ENSG00000140332_ENST00000451782.7_UTR_pair	1119	7	2307
ENSG00000137831_ENST00000322954.11_UTR_pair	151	7	2502
ENSG00000166192_ENST00000340912.6_UTR_pair	109	7	3430
ENSG00000067225_ENST00000335181.10_UTR_pair	88	7	621
ENSG00000137817_ENST00000569795.6_UTR_pair	621	7	274
ENSG00000213614_ENST00000268097.10_UTR_pair	42	7	3153
ENSG00000140463_ENST00000268057.9_UTR_pair	21	7	886
ENSG00000159322_ENST00000456471.3_UTR_pair	67	7	1047
ENSG00000067141_ENST00000261908.11_UTR_pair	213	7	2509
ENSG00000103855_ENST00000318443.10_UTR_pair	132	7	1558
ENSG00000129038_ENST00000261921.8_UTR_pair	322	7	299
ENSG00000067221_ENST00000541638.6_UTR_pair	72	7	5011
ENSG00000140464_ENST00000268058.8_UTR_pair	97	7	2819
ENSG00000138623_ENST00000261918.9_UTR_pair	40	7	1335
ENSG00000138629_ENST00000395081.7_UTR_pair	153	7	113
ENSG00000179361_ENST00000346246.10_UTR_pair	188	7	2357
ENSG00000179335_ENST00000395066.9_UTR_pair	63	7	318
ENSG00000179151_ENST00000315127.9_UTR_pair	163	7	2054
ENSG00000103653_ENST00000220003.14_UTR_pair	706	7	684
ENSG00000140474_ENST00000440863.7_UTR_pair	51	7	1110
ENSG00000140497_ENST00000268099.13_UTR_pair	110	7	1353
ENSG00000178802_ENST00000352410.9_UTR_pair	32	7	4489
ENSG00000178761_ENST00000357635.10_UTR_pair	51	7	2627
ENSG00000178741_ENST00000322347.11_UTR_pair	59	7	661
ENSG00000178718_ENST00000322177.6_UTR_pair	189	7	1566
ENSG00000198794_ENST00000425597.8_UTR_pair	159	7	2512
ENSG00000140400_ENST00000267978.10_UTR_pair	24	7	114
ENSG00000169375_ENST00000394947.8_UTR_pair	301	7	2600
ENSG00000169410_ENST00000618819.5_UTR_pair	539	7	5518
ENSG00000169371_ENST00000308588.10_UTR_pair	65	7	272
ENSG00000177971_ENST00000403490.3_UTR_pair	56	7	521
ENSG00000173548_ENST00000308527.6_UTR_pair	1191	7	5086
ENSG00000173546_ENST00000308508.5_UTR_pair	93	7	1228
ENSG00000140367_ENST00000267938.9_UTR_pair	220	7	1620
ENSG00000167196_ENST00000308275.8_UTR_pair	86	7	9409
ENSG00000140386_ENST00000563290.6_UTR_pair	101	7	729
ENSG00000117906_ENST00000394885.8_UTR_pair	93	7	5171
ENSG00000140391_ENST00000267970.9_UTR_pair	155	7	5431
ENSG00000140382_ENST00000336216.9_UTR_pair	121	7	2640
ENSG00000136425_ENST00000258930.8_UTR_pair	230	7	705
ENSG00000140403_ENST00000394852.8_UTR_pair	202	7	1731
ENSG00000140395_ENST00000267973.7_UTR_pair	87	7	197
ENSG00000136381_ENST00000258886.13_UTR_pair	122	7	3310
ENSG00000188266_ENST00000388988.9_UTR_pair	100	7	2975
ENSG00000169684_ENST00000299565.9_UTR_pair	200	7	2016
ENSG00000185787_ENST00000426013.7_UTR_pair	128	7	1072
ENSG00000103811_ENST00000220166.10_UTR_pair	65	7	1072
ENSG00000166557_ENST00000299705.10_UTR_pair	138	7	626
ENSG00000086666_ENST00000261749.11_UTR_pair	314	7	765
ENSG00000172379_ENST00000303329.9_UTR_pair	134	7	4235
ENSG00000136379_ENST00000258884.5_UTR_pair	120	7	1251
ENSG00000140406_ENST00000267984.4_UTR_pair	1349	7	2428
ENSG00000172345_ENST00000302824.7_UTR_pair	42	7	4203
ENSG00000183496_ENST00000329713.5_UTR_pair	313	7	1382
ENSG00000140598_ENST00000268206.12_UTR_pair	140	7	140
ENSG00000156232_ENST00000286760.5_UTR_pair	99	7	2572
ENSG00000103942_ENST00000450735.7_UTR_pair	185	7	732
ENSG00000064726_ENST00000261721.9_UTR_pair	101	7	1644
ENSG00000140612_ENST00000268220.12_UTR_pair	64	7	475
ENSG00000166716_ENST00000560079.7_UTR_pair	331	7	4052
ENSG00000073417_ENST00000394553.6_UTR_pair	307	7	1239
ENSG00000183655_ENST00000337975.6_UTR_pair	170	7	1710
ENSG00000181026_ENST00000332810.4_UTR_pair	107	7	1987
ENSG00000172183_ENST00000306072.10_UTR_pair	85	7	952
ENSG00000140545_ENST00000268150.13_UTR_pair	60	7	712
ENSG00000140526_ENST00000352732.10_UTR_pair	214	7	6932
ENSG00000140521_ENST00000268124.11_UTR_pair	311	7	431
ENSG00000166813_ENST00000394412.8_UTR_pair	93	7	442
ENSG00000166821_ENST00000300056.8_UTR_pair	122	7	1842
ENSG00000166825_ENST00000300060.7_UTR_pair	304	7	454
ENSG00000157823_ENST00000336418.9_UTR_pair	45	7	4916
ENSG00000140548_ENST00000268154.9_UTR_pair	319	7	2362
ENSG00000182054_ENST00000330062.8_UTR_pair	78	7	1221
ENSG00000185033_ENST00000411539.7_UTR_pair	249	7	1017
ENSG00000183208_ENST00000329600.8_UTR_pair	225	7	3745
ENSG00000140575_ENST00000268182.10_UTR_pair	100	7	2131
ENSG00000140577_ENST00000268184.11_UTR_pair	149	7	3205
ENSG00000197299_ENST00000355112.8_UTR_pair	99	7	887
ENSG00000140564_ENST00000268171.8_UTR_pair	283	7	1579
ENSG00000182511_ENST00000328850.8_UTR_pair	50	7	218
ENSG00000196547_ENST00000559717.6_UTR_pair	149	7	2792
ENSG00000140553_ENST00000418476.2_UTR_pair	40	7	377
ENSG00000166965_ENST00000394258.7_UTR_pair	188	7	1356
ENSG00000198901_ENST00000394249.8_UTR_pair	118	7	1091
ENSG00000176463_ENST00000318445.11_UTR_pair	201	7	2768
ENSG00000173575_ENST00000394196.9_UTR_pair	572	7	3291
ENSG00000182175_ENST00000329082.12_UTR_pair	279	7	9727
ENSG00000185551_ENST00000394166.8_UTR_pair	1406	7	2636
ENSG00000140450_ENST00000268042.7_UTR_pair	159	7	2646
ENSG00000140443_ENST00000650285.1_UTR_pair	1043	7	7088
ENSG00000103852_ENST00000394132.7_UTR_pair	841	7	1687
ENSG00000168904_ENST00000301981.8_UTR_pair	121	7	4627
ENSG00000068305_ENST00000557942.6_UTR_pair	345	7	3717
ENSG00000183060_ENST00000684762.1_UTR_pair	101	7	1718
ENSG00000183475_ENST00000332783.12_UTR_pair	730	7	3239
ENSG00000131873_ENST00000254190.4_UTR_pair	592	7	1661
ENSG00000131871_ENST00000526049.6_UTR_pair	68	7	580
ENSG00000131876_ENST00000254193.11_UTR_pair	70	7	214
ENSG00000140479_ENST00000611716.5_UTR_pair	37	7	1325
ENSG00000184277_ENST00000333202.8_UTR_pair	20	7	631
ENSG00000161980_ENST00000293860.6_UTR_pair	22	7	1023
ENSG00000007384_ENST00000262316.10_UTR_pair	143	7	281
ENSG00000103152_ENST00000356432.8_UTR_pair	85	7	69
ENSG00000007392_ENST00000293872.13_UTR_pair	110	7	208
ENSG00000167930_ENST00000399932.8_UTR_pair	176	7	1074
ENSG00000103126_ENST00000262320.8_UTR_pair	436	7	682
ENSG00000129925_ENST00000431232.7_UTR_pair	157	7	1199
ENSG00000103202_ENST00000219479.7_UTR_pair	24	7	412
ENSG00000242612_ENST00000219481.10_UTR_pair	79	7	593
ENSG00000090565_ENST00000262305.9_UTR_pair	358	7	2172
ENSG00000197562_ENST00000248139.8_UTR_pair	226	7	1646
ENSG00000172366_ENST00000307650.9_UTR_pair	164	7	284
ENSG00000161996_ENST00000293879.9_UTR_pair	52	7	241
ENSG00000140983_ENST00000315082.9_UTR_pair	68	7	565
ENSG00000103266_ENST00000219548.9_UTR_pair	116	7	312
ENSG00000127580_ENST00000293883.9_UTR_pair	758	7	112
ENSG00000127585_ENST00000397621.6_UTR_pair	304	7	1775
ENSG00000103260_ENST00000568223.7_UTR_pair	172	7	2268
ENSG00000103253_ENST00000389703.8_UTR_pair	404	7	259
ENSG00000102854_ENST00000545450.7_UTR_pair	199	7	129
ENSG00000007376_ENST00000007264.7_UTR_pair	133	7	976
ENSG00000103275_ENST00000397514.8_UTR_pair	149	7	2224
ENSG00000103249_ENST00000382745.9_UTR_pair	54	7	1696
ENSG00000007545_ENST00000397412.8_UTR_pair	299	7	3863
ENSG00000206053_ENST00000248098.8_UTR_pair	34	7	3088
ENSG00000138834_ENST00000610761.2_UTR_pair	145	7	1527
ENSG00000103024_ENST00000219302.8_UTR_pair	9	7	329
ENSG00000197774_ENST00000568449.7_UTR_pair	418	7	5464
ENSG00000162032_ENST00000566339.6_UTR_pair	82	7	385
ENSG00000095906_ENST00000262302.14_UTR_pair	61	7	472
ENSG00000063854_ENST00000397356.8_UTR_pair	38	7	1654
ENSG00000180185_ENST00000427358.5_UTR_pair	33	7	1006
ENSG00000198736_ENST00000361871.8_UTR_pair	43	7	883
ENSG00000183751_ENST00000568546.6_UTR_pair	112	7	4244
ENSG00000127554_ENST00000248114.7_UTR_pair	26	7	1721
ENSG00000127561_ENST00000248121.7_UTR_pair	133	7	1203
ENSG00000065054_ENST00000424542.7_UTR_pair	104	7	1042
ENSG00000103197_ENST00000219476.9_UTR_pair	110	7	881
ENSG00000131653_ENST00000326181.11_UTR_pair	115	7	1555
ENSG00000167965_ENST00000569417.6_UTR_pair	114	7	576
ENSG00000184207_ENST00000333503.8_UTR_pair	63	7	2135
ENSG00000167967_ENST00000301727.9_UTR_pair	23	7	170
ENSG00000167969_ENST00000301729.9_UTR_pair	21	7	577
ENSG00000205937_ENST00000320225.10_UTR_pair	189	7	844
ENSG00000167972_ENST00000301732.10_UTR_pair	694	7	793
ENSG00000162063_ENST00000397066.9_UTR_pair	35	7	1834
ENSG00000162065_ENST00000646147.1_UTR_pair	159	7	4772
ENSG00000185883_ENST00000330398.9_UTR_pair	152	7	473
ENSG00000140992_ENST00000342085.9_UTR_pair	92	7	5421
ENSG00000167977_ENST00000301738.9_UTR_pair	26	7	1703
ENSG00000167978_ENST00000301740.13_UTR_pair	240	7	545
ENSG00000059122_ENST00000253928.14_UTR_pair	411	7	2481
ENSG00000162073_ENST00000318782.9_UTR_pair	327	7	1536
ENSG00000127564_ENST00000262300.13_UTR_pair	416	7	145
ENSG00000006327_ENST00000326577.9_UTR_pair	30	7	557
ENSG00000103145_ENST00000248089.8_UTR_pair	1	7	238
ENSG00000131652_ENST00000326266.13_UTR_pair	292	7	93
ENSG00000122386_ENST00000219091.9_UTR_pair	111	7	192
ENSG00000085644_ENST00000396878.8_UTR_pair	474	7	1457
ENSG00000010539_ENST00000414144.7_UTR_pair	253	7	1567
ENSG00000006194_ENST00000219069.6_UTR_pair	328	7	902
ENSG00000162086_ENST00000669516.2_UTR_pair	263	7	982
ENSG00000122390_ENST00000407558.9_UTR_pair	234	7	1693
ENSG00000188827_ENST00000294008.4_UTR_pair	649	7	1161
ENSG00000005339_ENST00000262367.10_UTR_pair	797	7	2664
ENSG00000162104_ENST00000294016.8_UTR_pair	796	7	3122
ENSG00000090447_ENST00000204517.11_UTR_pair	277	7	869
ENSG00000126603_ENST00000433375.2_UTR_pair	254	7	2071
ENSG00000168140_ENST00000304735.4_UTR_pair	155	7	639
ENSG00000153406_ENST00000283429.11_UTR_pair	106	7	86
ENSG00000103415_ENST00000570646.6_UTR_pair	131	7	591
ENSG00000089486_ENST00000567695.6_UTR_pair	176	7	1903
ENSG00000153443_ENST00000283474.12_UTR_pair	91	7	749
ENSG00000102858_ENST00000262370.12_UTR_pair	135	7	2064
ENSG00000168096_ENST00000304283.9_UTR_pair	404	7	397
ENSG00000103199_ENST00000219478.11_UTR_pair	244	7	4137
ENSG00000118900_ENST00000262376.11_UTR_pair	769	7	2269
ENSG00000118898_ENST00000345988.7_UTR_pair	103	7	877
ENSG00000103174_ENST00000312251.8_UTR_pair	21	7	634
ENSG00000118894_ENST00000427587.9_UTR_pair	56	7	1348
ENSG00000183044_ENST00000268251.13_UTR_pair	136	7	3140
ENSG00000140650_ENST00000268261.9_UTR_pair	44	7	1500
ENSG00000153048_ENST00000311052.10_UTR_pair	48	7	2217
ENSG00000187555_ENST00000344836.9_UTR_pair	621	7	1901
ENSG00000213853_ENST00000359543.8_UTR_pair	110	7	4483
ENSG00000103274_ENST00000283027.10_UTR_pair	22	7	246
ENSG00000182108_ENST00000331808.5_UTR_pair	463	7	818
ENSG00000038532_ENST00000409790.6_UTR_pair	154	7	3496
ENSG00000189067_ENST00000622633.5_UTR_pair	39	7	1915
ENSG00000184602_ENST00000329565.6_UTR_pair	171	7	2826
ENSG00000153066_ENST00000283033.10_UTR_pair	127	7	112
ENSG00000122299_ENST00000355758.9_UTR_pair	169	7	720
ENSG00000171490_ENST00000571133.6_UTR_pair	30	7	3937
ENSG00000103342_ENST00000434724.7_UTR_pair	236	7	4991
ENSG00000048471_ENST00000566228.6_UTR_pair	73	7	5658
ENSG00000103381_ENST00000381774.9_UTR_pair	111	7	5087
ENSG00000186260_ENST00000571589.6_UTR_pair	175	7	5329
ENSG00000140694_ENST00000437198.7_UTR_pair	135	7	1016
ENSG00000103429_ENST00000261658.7_UTR_pair	141	7	1409
ENSG00000103512_ENST00000287667.12_UTR_pair	131	7	512
ENSG00000179889_ENST00000396410.9_UTR_pair	174	7	2057
ENSG00000166783_ENST00000396368.8_UTR_pair	195	7	2306
ENSG00000072864_ENST00000396354.6_UTR_pair	93	7	2102
ENSG00000103222_ENST00000399410.8_UTR_pair	136	7	1772
ENSG00000170540_ENST00000304414.12_UTR_pair	83	7	1583
ENSG00000170537_ENST00000304381.10_UTR_pair	130	7	2099
ENSG00000205730_ENST00000381440.5_UTR_pair	498	7	5560
ENSG00000006007_ENST00000353258.8_UTR_pair	134	7	1777
ENSG00000103540_ENST00000694978.1_UTR_pair	162	7	2137
ENSG00000103550_ENST00000219837.12_UTR_pair	72	7	4973
ENSG00000167191_ENST00000300571.7_UTR_pair	123	7	3809
ENSG00000066654_ENST00000396083.7_UTR_pair	79	7	3216
ENSG00000196678_ENST00000357967.9_UTR_pair	42	7	1384
ENSG00000005189_ENST00000261377.11_UTR_pair	181	7	185
ENSG00000188215_ENST00000324344.9_UTR_pair	260	7	4961
ENSG00000102897_ENST00000567954.6_UTR_pair	119	7	890
ENSG00000011638_ENST00000233047.9_UTR_pair	171	7	1060
ENSG00000197006_ENST00000358154.8_UTR_pair	157	7	2039
ENSG00000140740_ENST00000268379.9_UTR_pair	63	7	489
ENSG00000103319_ENST00000263026.10_UTR_pair	478	7	4742
ENSG00000058600_ENST00000299853.10_UTR_pair	167	7	1396
ENSG00000140743_ENST00000268383.7_UTR_pair	310	7	1029
ENSG00000103365_ENST00000309859.8_UTR_pair	83	7	4048
ENSG00000083093_ENST00000261584.9_UTR_pair	153	7	294
ENSG00000166847_ENST00000300087.7_UTR_pair	77	7	10328
ENSG00000166851_ENST00000300093.9_UTR_pair	44	7	304
ENSG00000122257_ENST00000319715.10_UTR_pair	1061	7	418
ENSG00000090905_ENST00000395799.8_UTR_pair	191	7	2411
ENSG00000140750_ENST00000289968.11_UTR_pair	108	7	741
ENSG00000155666_ENST00000286096.9_UTR_pair	142	7	1038
ENSG00000169180_ENST00000304658.10_UTR_pair	597	7	562
ENSG00000176046_ENST00000324873.8_UTR_pair	67	7	4975
ENSG00000176476_ENST00000317058.8_UTR_pair	193	7	84
ENSG00000196502_ENST00000314752.12_UTR_pair	118	7	563
ENSG00000168488_ENST00000336783.9_UTR_pair	261	7	967
ENSG00000178952_ENST00000313511.8_UTR_pair	79	7	564
ENSG00000178188_ENST00000684370.1_UTR_pair	2252	7	385
ENSG00000177548_ENST00000358201.9_UTR_pair	75	7	522
ENSG00000176953_ENST00000320805.9_UTR_pair	75	7	3229
ENSG00000169682_ENST00000311008.16_UTR_pair	374	7	244
ENSG00000103495_ENST00000322945.11_UTR_pair	173	7	933
ENSG00000013364_ENST00000357402.10_UTR_pair	84	7	32
ENSG00000174943_ENST00000568000.6_UTR_pair	193	7	533
ENSG00000149932_ENST00000279396.11_UTR_pair	91	7	132
ENSG00000149930_ENST00000308893.9_UTR_pair	816	7	413
ENSG00000169592_ENST00000563197.6_UTR_pair	70	7	349
ENSG00000149925_ENST00000642816.3_UTR_pair	181	7	202
ENSG00000149923_ENST00000279387.12_UTR_pair	164	7	314
ENSG00000090238_ENST00000398841.6_UTR_pair	731	7	396
ENSG00000102879_ENST00000219150.10_UTR_pair	125	7	112
ENSG00000169217_ENST00000305596.8_UTR_pair	123	7	2212
ENSG00000169221_ENST00000409939.8_UTR_pair	311	7	842
ENSG00000180035_ENST00000613509.2_UTR_pair	174	7	1001
ENSG00000179965_ENST00000319296.10_UTR_pair	68	7	1047
ENSG00000169957_ENST00000380412.7_UTR_pair	153	7	513
ENSG00000169951_ENST00000395091.3_UTR_pair	192	7	1430
ENSG00000229809_ENST00000223459.11_UTR_pair	85	7	190
ENSG00000156853_ENST00000287461.8_UTR_pair	348	7	1706
ENSG00000156858_ENST00000300835.9_UTR_pair	218	7	102
ENSG00000103549_ENST00000324685.11_UTR_pair	110	7	2193
ENSG00000102870_ENST00000262525.6_UTR_pair	211	7	3262
ENSG00000099385_ENST00000215115.5_UTR_pair	133	7	70
ENSG00000099364_ENST00000338343.10_UTR_pair	912	7	1553
ENSG00000175938_ENST00000318663.5_UTR_pair	222	7	1094
ENSG00000099381_ENST00000262519.14_UTR_pair	226	7	641
ENSG00000103496_ENST00000313843.8_UTR_pair	248	7	268
ENSG00000167394_ENST00000300849.5_UTR_pair	604	7	221
ENSG00000167395_ENST00000300850.5_UTR_pair	289	7	1104
ENSG00000167397_ENST00000394975.3_UTR_pair	68	7	280
ENSG00000103507_ENST00000219794.11_UTR_pair	271	7	526
ENSG00000103510_ENST00000219797.9_UTR_pair	18	7	100
ENSG00000089280_ENST00000254108.12_UTR_pair	76	7	167
ENSG00000140682_ENST00000394863.8_UTR_pair	37	7	382
ENSG00000171241_ENST00000303383.8_UTR_pair	20	7	3138
ENSG00000069329_ENST00000299138.12_UTR_pair	45	7	4340
ENSG00000166123_ENST00000340124.9_UTR_pair	128	7	2292
ENSG00000069345_ENST00000317089.10_UTR_pair	102	7	1667
ENSG00000171208_ENST00000562435.6_UTR_pair	333	7	5518
ENSG00000102893_ENST00000323584.10_UTR_pair	20	7	2157
ENSG00000196470_ENST00000394725.3_UTR_pair	212	7	1049
ENSG00000102921_ENST00000262384.4_UTR_pair	208	7	4178
ENSG00000205423_ENST00000427478.7_UTR_pair	91	7	1623
ENSG00000155393_ENST00000299192.8_UTR_pair	162	7	2211
ENSG00000121281_ENST00000673801.1_UTR_pair	398	7	2630
ENSG00000083799_ENST00000427738.8_UTR_pair	242	7	5427
ENSG00000103449_ENST00000251020.9_UTR_pair	29	7	1130
ENSG00000177200_ENST00000447540.6_UTR_pair	251	7	2602
ENSG00000103479_ENST00000262133.11_UTR_pair	86	7	1348
ENSG00000166971_ENST00000394657.12_UTR_pair	133	7	1372
ENSG00000103494_ENST00000647211.2_UTR_pair	64	7	3923
ENSG00000140718_ENST00000471389.6_UTR_pair	29	7	10026
ENSG00000176842_ENST00000394636.9_UTR_pair	334	7	612
ENSG00000087245_ENST00000219070.9_UTR_pair	282	7	1249
ENSG00000087253_ENST00000262134.10_UTR_pair	110	7	3568
ENSG00000087258_ENST00000262493.12_UTR_pair	747	7	1370
ENSG00000159461_ENST00000290649.10_UTR_pair	218	7	1457
ENSG00000167005_ENST00000300291.10_UTR_pair	130	7	3579
ENSG00000087263_ENST00000566157.6_UTR_pair	59	7	2899
ENSG00000125148_ENST00000245185.6_UTR_pair	72	7	143
ENSG00000051108_ENST00000439977.7_UTR_pair	103	7	1574
ENSG00000140848_ENST00000290776.13_UTR_pair	243	7	711
ENSG00000172775_ENST00000309137.13_UTR_pair	234	7	1824
ENSG00000159579_ENST00000394420.9_UTR_pair	278	7	1494
ENSG00000102931_ENST00000219204.8_UTR_pair	109	7	1368
ENSG00000102934_ENST00000219207.10_UTR_pair	132	7	816
ENSG00000006210_ENST00000006053.7_UTR_pair	79	7	2012
ENSG00000005194_ENST00000394391.9_UTR_pair	99	7	983
ENSG00000088682_ENST00000262507.11_UTR_pair	27	7	646
ENSG00000102978_ENST00000219252.10_UTR_pair	46	7	890
ENSG00000125170_ENST00000340099.10_UTR_pair	370	7	1455
ENSG00000140854_ENST00000379661.8_UTR_pair	352	7	298
ENSG00000140859_ENST00000445690.7_UTR_pair	161	7	717
ENSG00000166188_ENST00000299237.3_UTR_pair	1437	7	1841
ENSG00000103005_ENST00000219281.8_UTR_pair	77	7	1373
ENSG00000102996_ENST00000219271.4_UTR_pair	597	7	1455
ENSG00000070761_ENST00000262498.8_UTR_pair	266	7	433
ENSG00000070770_ENST00000262506.8_UTR_pair	370	7	464
ENSG00000181938_ENST00000318129.6_UTR_pair	131	7	1418
ENSG00000103034_ENST00000570248.6_UTR_pair	106	7	2043
ENSG00000125107_ENST00000317147.10_UTR_pair	273	7	1007
ENSG00000103042_ENST00000219320.9_UTR_pair	393	7	2276
ENSG00000125166_ENST00000245206.10_UTR_pair	88	7	1040
ENSG00000166548_ENST00000544898.6_UTR_pair	61	7	3965
ENSG00000140931_ENST00000567572.6_UTR_pair	102	7	1250
ENSG00000183723_ENST00000394106.7_UTR_pair	218	7	7308
ENSG00000159593_ENST00000290810.8_UTR_pair	77	7	131
ENSG00000172840_ENST00000311765.4_UTR_pair	180	7	5227
ENSG00000067955_ENST00000412916.7_UTR_pair	259	7	2280
ENSG00000125149_ENST00000219139.8_UTR_pair	235	7	1413
ENSG00000140939_ENST00000564992.2_UTR_pair	45	7	683
ENSG00000205250_ENST00000379378.8_UTR_pair	73	7	795
ENSG00000135723_ENST00000258201.9_UTR_pair	71	7	247
ENSG00000196155_ENST00000379344.8_UTR_pair	264	7	672
ENSG00000159720_ENST00000290949.8_UTR_pair	71	7	509
ENSG00000039523_ENST00000042381.9_UTR_pair	109	7	323
ENSG00000102974_ENST00000264010.10_UTR_pair	325	7	1305
ENSG00000124074_ENST00000243878.9_UTR_pair	308	7	216
ENSG00000141098_ENST00000268797.12_UTR_pair	241	7	619
ENSG00000141084_ENST00000317506.8_UTR_pair	24	7	3358
ENSG00000168286_ENST00000303596.3_UTR_pair	235	7	696
ENSG00000159792_ENST00000291041.6_UTR_pair	188	7	2034
ENSG00000205220_ENST00000358514.9_UTR_pair	101	7	54
ENSG00000182810_ENST00000332395.7_UTR_pair	30	7	664
ENSG00000167264_ENST00000565263.6_UTR_pair	166	7	334
ENSG00000072736_ENST00000346183.8_UTR_pair	312	7	2788
ENSG00000103066_ENST00000219345.10_UTR_pair	54	7	1401
ENSG00000103064_ENST00000219343.11_UTR_pair	216	7	4491
ENSG00000103061_ENST00000263997.11_UTR_pair	20	7	3241
ENSG00000132600_ENST00000441236.3_UTR_pair	299	7	1360
ENSG00000184939_ENST00000563169.7_UTR_pair	224	7	2433
ENSG00000062038_ENST00000264012.9_UTR_pair	70	7	1892
ENSG00000039068_ENST00000261769.10_UTR_pair	124	7	2038
ENSG00000103047_ENST00000261778.2_UTR_pair	87	7	1521
ENSG00000168802_ENST00000448552.7_UTR_pair	140	7	2415
ENSG00000141076_ENST00000314423.12_UTR_pair	43	7	84
ENSG00000168807_ENST00000336278.9_UTR_pair	3	7	8128
ENSG00000132612_ENST00000254950.13_UTR_pair	162	7	2630
ENSG00000213380_ENST00000306875.10_UTR_pair	12	7	2778
ENSG00000103018_ENST00000307892.13_UTR_pair	65	7	3744
ENSG00000181019_ENST00000320623.10_UTR_pair	121	7	1575
ENSG00000198373_ENST00000359154.7_UTR_pair	75	7	1799
ENSG00000090857_ENST00000288050.9_UTR_pair	251	7	5658
ENSG00000090861_ENST00000261772.13_UTR_pair	107	7	423
ENSG00000157349_ENST00000288071.11_UTR_pair	112	7	1723
ENSG00000168872_ENST00000302243.12_UTR_pair	89	7	1397
ENSG00000157350_ENST00000342907.3_UTR_pair	1155	7	5712
ENSG00000189091_ENST00000302516.10_UTR_pair	183	7	5855
ENSG00000103043_ENST00000261776.10_UTR_pair	258	7	489
ENSG00000180917_ENST00000434935.7_UTR_pair	346	7	2216
ENSG00000166747_ENST00000299980.9_UTR_pair	75	7	4058
ENSG00000224470_ENST00000427980.7_UTR_pair	308	7	5518
ENSG00000102984_ENST00000425432.6_UTR_pair	415	7	333
ENSG00000182149_ENST00000378799.11_UTR_pair	74	7	3386
ENSG00000102967_ENST00000219240.9_UTR_pair	21	7	3460
ENSG00000140830_ENST00000268483.8_UTR_pair	291	7	1780
ENSG00000140829_ENST00000268482.8_UTR_pair	224	7	415
ENSG00000103035_ENST00000219313.9_UTR_pair	101	7	555
ENSG00000090863_ENST00000422840.7_UTR_pair	20	7	5727
ENSG00000168411_ENST00000361070.9_UTR_pair	94	7	2529
ENSG00000168404_ENST00000308807.12_UTR_pair	412	7	649
ENSG00000103091_ENST00000262144.11_UTR_pair	106	7	2847
ENSG00000186187_ENST00000335325.9_UTR_pair	648	7	3294
ENSG00000166816_ENST00000450168.3_UTR_pair	60	7	492
ENSG00000050820_ENST00000162330.10_UTR_pair	142	7	1330
ENSG00000153774_ENST00000283882.4_UTR_pair	151	7	242
ENSG00000166822_ENST00000561878.2_UTR_pair	89	7	4504
ENSG00000205084_ENST00000258173.11_UTR_pair	43	7	3253
ENSG00000034713_ENST00000037243.7_UTR_pair	108	7	512
ENSG00000065457_ENST00000564657.2_UTR_pair	900	7	3348
ENSG00000103111_ENST00000248248.8_UTR_pair	79	7	4090
ENSG00000140876_ENST00000268533.9_UTR_pair	69	7	310
ENSG00000186153_ENST00000566780.6_UTR_pair	125	7	871
ENSG00000178573_ENST00000326043.5_UTR_pair	835	7	622
ENSG00000166446_ENST00000570137.7_UTR_pair	425	7	6481
ENSG00000103121_ENST00000219400.8_UTR_pair	187	7	9645
ENSG00000166454_ENST00000299575.5_UTR_pair	29	7	2380
ENSG00000153815_ENST00000537098.8_UTR_pair	434	7	1963
ENSG00000197943_ENST00000564138.6_UTR_pair	181	7	4687
ENSG00000230989_ENST00000433866.7_UTR_pair	99	7	8319
ENSG00000140961_ENST00000393306.6_UTR_pair	163	7	325
ENSG00000140943_ENST00000343411.8_UTR_pair	532	7	686
ENSG00000103160_ENST00000219439.9_UTR_pair	166	7	2489
ENSG00000103187_ENST00000262428.5_UTR_pair	164	7	1249
ENSG00000135686_ENST00000564996.6_UTR_pair	155	7	5553
ENSG00000103194_ENST00000219473.12_UTR_pair	91	7	840
ENSG00000103196_ENST00000262424.10_UTR_pair	223	7	2866
ENSG00000153786_ENST00000313732.9_UTR_pair	353	7	2168
ENSG00000131149_ENST00000253458.12_UTR_pair	70	7	3661
ENSG00000131153_ENST00000253462.8_UTR_pair	56	7	2014
ENSG00000131148_ENST00000253457.8_UTR_pair	249	7	1084
ENSG00000103248_ENST00000360900.11_UTR_pair	51	7	1825
ENSG00000103264_ENST00000311635.12_UTR_pair	32	7	4301
ENSG00000140941_ENST00000268607.10_UTR_pair	92	7	1677
ENSG00000140948_ENST00000671377.2_UTR_pair	786	7	4032
ENSG00000104731_ENST00000270583.10_UTR_pair	96	7	265
ENSG00000103257_ENST00000261622.5_UTR_pair	85	7	2947
ENSG00000172530_ENST00000682872.1_UTR_pair	150	7	655
ENSG00000158717_ENST00000312838.9_UTR_pair	83	7	1067
ENSG00000174177_ENST00000453996.7_UTR_pair	28	7	145
ENSG00000103335_ENST00000301015.14_UTR_pair	256	7	267
ENSG00000141012_ENST00000268695.10_UTR_pair	70	7	705
ENSG00000167522_ENST00000301030.10_UTR_pair	461	7	848
