transcript_id	gene_id	utr5_length	n_uorfs	n_overlapping_uorfs	has_uorf	total_classical_uorf_codons	max_classical_uorf_codons	dist_cap_to_first_uatg	dist_last_uorf_stop_to_main_atg
ENSMUST00000065562.6	ENSMUSG00000048379	384	2	0	1	76	40	232	29
ENSMUST00000166743.9	ENSMUSG00000021840	141	0	0	0	0	NA	NA	NA
ENSMUST00000187839.8	ENSMUSG00000021843	161	5	2	1	71	24	21	39
ENSMUST00000073150.6	ENSMUSG00000021846	334	1	0	1	3	3	258	64
ENSMUST00000111735.10	ENSMUSG00000036339	74	0	0	0	0	NA	NA	NA
ENSMUST00000037473.6	ENSMUSG00000036291	296	1	0	1	9	9	248	18
ENSMUST00000037362.6	ENSMUSG00000036282	19	0	0	0	0	NA	NA	NA
ENSMUST00000006444.9	ENSMUSG00000006281	172	0	1	1	0	NA	152	NA
ENSMUST00000159292.8	ENSMUSG00000006289	115	0	0	0	0	NA	NA	NA
ENSMUST00000049411.12	ENSMUSG00000035960	119	0	0	0	0	NA	NA	NA
ENSMUST00000160835.9	ENSMUSG00000035953	74	0	0	0	0	NA	NA	NA
ENSMUST00000004673.15	ENSMUSG00000004558	114	1	0	1	15	15	4	62
ENSMUST00000093813.12	ENSMUSG00000004562	151	0	0	0	0	NA	NA	NA
ENSMUST00000226522.2	ENSMUSG00000049295	160	1	0	1	1	1	145	9
ENSMUST00000111610.12	ENSMUSG00000060373	202	0	0	0	0	NA	NA	NA
ENSMUST00000046709.9	ENSMUSG00000035726	266	0	0	0	0	NA	NA	NA
ENSMUST00000089752.11	ENSMUSG00000053754	NA	NA	NA	NA	NA	NA	NA	NA
ENSMUST00000022765.14	ENSMUSG00000022159	304	3	0	1	79	47	5	70
ENSMUST00000022766.8	ENSMUSG00000016831	350	5	0	1	49	25	61	24
ENSMUST00000022767.16	ENSMUSG00000022160	141	1	0	1	10	10	65	43
ENSMUST00000058326.6	ENSMUSG00000049532	587	2	0	1	87	52	75	294
ENSMUST00000180359.8	ENSMUSG00000040997	333	3	0	1	25	15	123	111
ENSMUST00000089688.6	ENSMUSG00000000957	254	0	0	0	0	NA	NA	NA
ENSMUST00000022782.10	ENSMUSG00000022175	438	1	0	1	12	12	353	46
ENSMUST00000022784.9	ENSMUSG00000022177	206	0	0	0	0	NA	NA	NA
ENSMUST00000054487.10	ENSMUSG00000022178	294	1	0	1	17	17	130	110
ENSMUST00000067784.8	ENSMUSG00000059674	261	2	0	1	16	14	154	26
ENSMUST00000022793.15	ENSMUSG00000022185	151	3	1	1	74	35	20	23
ENSMUST00000022787.8	ENSMUSG00000022180	603	1	0	1	6	6	20	562
ENSMUST00000228495.3	ENSMUSG00000022199	136	0	0	0	0	NA	NA	NA
ENSMUST00000050575.9	ENSMUSG00000045691	676	6	0	1	127	56	1	70
ENSMUST00000036041.15	ENSMUSG00000040701	87	0	0	0	0	NA	NA	NA
ENSMUST00000117236.8	ENSMUSG00000022214	194	2	0	1	38	36	65	7
ENSMUST00000174259.8	ENSMUSG00000022216	215	0	0	0	0	NA	NA	NA
ENSMUST00000047131.16	ENSMUSG00000002319	86	0	0	0	0	NA	NA	NA
ENSMUST00000002400.7	ENSMUSG00000002329	134	0	0	0	0	NA	NA	NA
ENSMUST00000010520.10	ENSMUSG00000010376	312	1	0	1	12	12	1	272
ENSMUST00000227061.2	ENSMUSG00000040472	204	1	0	1	25	25	77	49
ENSMUST00000002403.10	ENSMUSG00000002332	271	3	0	1	56	28	28	3
ENSMUST00000019441.9	ENSMUSG00000019297	81	0	0	0	0	NA	NA	NA
ENSMUST00000024179.6	ENSMUSG00000023411	242	0	0	0	0	NA	NA	NA
ENSMUST00000168479.3	ENSMUSG00000075592	212	0	0	0	0	NA	NA	NA
ENSMUST00000022831.5	ENSMUSG00000047153	213	0	0	0	0	NA	NA	NA
ENSMUST00000111325.5	ENSMUSG00000022223	53	0	0	0	0	NA	NA	NA
ENSMUST00000065302.8	ENSMUSG00000064128	170	2	0	1	43	36	16	19
ENSMUST00000161553.2	ENSMUSG00000054509	113	0	0	0	0	NA	NA	NA
ENSMUST00000116468.2	ENSMUSG00000079184	104	0	0	0	0	NA	NA	NA
ENSMUST00000022507.13	ENSMUSG00000021938	157	1	0	1	9	9	94	33
ENSMUST00000039812.16	ENSMUSG00000040123	225	0	0	0	0	NA	NA	NA
ENSMUST00000022511.10	ENSMUSG00000021945	49	0	0	0	0	NA	NA	NA
ENSMUST00000055698.8	ENSMUSG00000046352	256	0	0	0	0	NA	NA	NA
ENSMUST00000122063.8	ENSMUSG00000040040	132	0	0	0	0	NA	NA	NA
ENSMUST00000174545.9	ENSMUSG00000021952	474	4	1	1	31	15	63	9
ENSMUST00000022538.5	ENSMUSG00000021967	97	0	0	0	0	NA	NA	NA
ENSMUST00000089473.5	ENSMUSG00000021969	96	0	0	0	0	NA	NA	NA
ENSMUST00000043227.13	ENSMUSG00000035469	401	1	0	1	5	5	362	21
ENSMUST00000022563.9	ENSMUSG00000021987	110	1	0	1	4	4	66	29
ENSMUST00000111236.4	ENSMUSG00000060548	125	0	0	0	0	NA	NA	NA
ENSMUST00000022494.10	ENSMUSG00000021928	49	0	0	0	0	NA	NA	NA
ENSMUST00000022496.9	ENSMUSG00000021929	83	0	0	0	0	NA	NA	NA
ENSMUST00000022497.15	ENSMUSG00000021930	260	0	0	0	0	NA	NA	NA
ENSMUST00000014691.10	ENSMUSG00000014547	243	0	1	1	0	NA	122	NA
ENSMUST00000006235.9	ENSMUSG00000021939	129	0	0	0	0	NA	NA	NA
ENSMUST00000058679.7	ENSMUSG00000035078	343	1	0	1	93	93	49	12
ENSMUST00000176128.8	ENSMUSG00000021972	352	4	0	1	27	13	27	3
ENSMUST00000022550.8	ENSMUSG00000021978	664	12	0	1	257	47	166	29
ENSMUST00000066994.7	ENSMUSG00000034522	102	0	0	0	0	NA	NA	NA
ENSMUST00000022614.7	ENSMUSG00000022035	155	1	0	1	18	18	10	88
ENSMUST00000042046.5	ENSMUSG00000034463	433	2	0	1	71	58	157	99
ENSMUST00000022616.14	ENSMUSG00000022037	233	0	0	0	0	NA	NA	NA
ENSMUST00000070515.2	ENSMUSG00000022040	65	0	0	0	0	NA	NA	NA
ENSMUST00000022622.14	ENSMUSG00000059456	207	1	0	1	4	4	177	15
ENSMUST00000022623.13	ENSMUSG00000022043	39	0	0	0	0	NA	NA	NA
ENSMUST00000022629.9	ENSMUSG00000022048	320	0	0	0	0	NA	NA	NA
ENSMUST00000089236.11	ENSMUSG00000046204	623	5	0	1	96	40	80	110
ENSMUST00000022634.9	ENSMUSG00000022051	93	0	0	0	0	NA	NA	NA
ENSMUST00000089230.7	ENSMUSG00000022052	348	0	0	0	0	NA	NA	NA
ENSMUST00000150006.9	ENSMUSG00000048922	90	0	0	0	0	NA	NA	NA
ENSMUST00000150768.8	ENSMUSG00000034327	75	0	0	0	0	NA	NA	NA
ENSMUST00000039135.6	ENSMUSG00000044447	98	1	0	1	19	19	15	23
ENSMUST00000022639.8	ENSMUSG00000022055	100	0	0	0	0	NA	NA	NA
ENSMUST00000014957.10	ENSMUSG00000014813	152	0	0	0	0	NA	NA	NA
ENSMUST00000037064.5	ENSMUSG00000034248	171	1	0	1	14	14	55	71
ENSMUST00000022660.14	ENSMUSG00000034205	270	0	0	0	0	NA	NA	NA
ENSMUST00000036381.10	ENSMUSG00000034190	45	0	0	0	0	NA	NA	NA
ENSMUST00000022663.7	ENSMUSG00000022074	188	1	0	1	2	2	175	4
ENSMUST00000022665.4	ENSMUSG00000022075	610	5	1	1	65	31	108	14
ENSMUST00000022680.9	ENSMUSG00000022089	84	0	0	0	0	NA	NA	NA
ENSMUST00000035612.7	ENSMUSG00000033712	221	2	0	1	123	67	1	16
ENSMUST00000022681.11	ENSMUSG00000022090	75	0	0	0	0	NA	NA	NA
ENSMUST00000228911.2	ENSMUSG00000022092	48	0	0	0	0	NA	NA	NA
ENSMUST00000068044.14	ENSMUSG00000022094	259	1	0	1	21	21	1	192
ENSMUST00000000793.13	ENSMUSG00000000776	120	1	0	1	26	26	1	38
ENSMUST00000022693.9	ENSMUSG00000022098	151	0	0	0	0	NA	NA	NA
ENSMUST00000047218.5	ENSMUSG00000033589	353	0	0	0	0	NA	NA	NA
ENSMUST00000022690.10	ENSMUSG00000022095	49	0	0	0	0	NA	NA	NA
ENSMUST00000022694.17	ENSMUSG00000022099	722	7	0	1	203	123	10	60
ENSMUST00000167242.8	ENSMUSG00000022100	99	0	2	1	0	NA	85	NA
ENSMUST00000089017.12	ENSMUSG00000033487	325	2	0	1	29	26	15	2
ENSMUST00000164822.8	ENSMUSG00000022106	256	1	0	1	5	5	48	190
ENSMUST00000022701.7	ENSMUSG00000022105	181	0	0	0	0	NA	NA	NA
ENSMUST00000022704.9	ENSMUSG00000022108	163	0	0	0	0	NA	NA	NA
ENSMUST00000022705.7	ENSMUSG00000022109	36	0	1	1	0	NA	9	NA
ENSMUST00000043813.3	ENSMUSG00000033405	429	5	1	1	142	43	2	84
ENSMUST00000022573.17	ENSMUSG00000021996	99	0	1	1	0	NA	7	NA
ENSMUST00000088970.7	ENSMUSG00000068015	206	0	0	0	0	NA	NA	NA
ENSMUST00000124499.8	ENSMUSG00000021998	181	2	0	1	44	24	38	31
ENSMUST00000022577.6	ENSMUSG00000022000	299	1	0	1	4	4	5	279
ENSMUST00000049168.9	ENSMUSG00000034893	120	0	0	0	0	NA	NA	NA
ENSMUST00000022580.8	ENSMUSG00000022003	180	1	0	1	3	3	144	24
ENSMUST00000110894.9	ENSMUSG00000060126	336	3	0	1	103	37	6	23
ENSMUST00000088922.5	ENSMUSG00000067995	120	0	0	0	0	NA	NA	NA
ENSMUST00000022585.5	ENSMUSG00000022008	56	0	0	0	0	NA	NA	NA
ENSMUST00000022586.2	ENSMUSG00000022009	42	0	0	0	0	NA	NA	NA
ENSMUST00000022587.10	ENSMUSG00000022010	239	1	0	1	18	18	6	176
ENSMUST00000048208.10	ENSMUSG00000034795	248	0	0	0	0	NA	NA	NA
ENSMUST00000022589.9	ENSMUSG00000022012	747	4	1	1	35	18	296	166
ENSMUST00000226459.2	ENSMUSG00000022013	27	0	0	0	0	NA	NA	NA
ENSMUST00000123853.9	ENSMUSG00000022016	149	1	0	1	4	4	66	68
ENSMUST00000040990.7	ENSMUSG00000058997	232	0	1	1	0	NA	218	NA
ENSMUST00000022595.8	ENSMUSG00000022018	148	0	0	0	0	NA	NA	NA
ENSMUST00000061222.9	ENSMUSG00000043881	219	0	0	0	0	NA	NA	NA
ENSMUST00000022601.7	ENSMUSG00000022023	588	1	0	1	22	22	288	231
ENSMUST00000040131.13	ENSMUSG00000036461	672	4	1	1	59	20	463	15
ENSMUST00000168889.3	ENSMUSG00000022021	110	1	0	1	22	22	31	10
ENSMUST00000168275.9	ENSMUSG00000022019	169	1	0	1	34	34	4	60
ENSMUST00000069334.8	ENSMUSG00000055639	234	1	0	1	1	1	226	2
ENSMUST00000042662.10	ENSMUSG00000033186	57	0	0	0	0	NA	NA	NA
ENSMUST00000022656.8	ENSMUSG00000022070	319	1	1	1	10	10	75	211
ENSMUST00000042471.11	ENSMUSG00000033166	97	1	0	1	10	10	36	28
ENSMUST00000022650.9	ENSMUSG00000022064	244	1	0	1	4	4	198	31
ENSMUST00000005279.8	ENSMUSG00000005148	304	0	0	0	0	NA	NA	NA
ENSMUST00000228216.2	ENSMUSG00000072294	180	3	2	1	11	9	50	20
ENSMUST00000161991.8	ENSMUSG00000033083	573	2	0	1	8	5	352	123
ENSMUST00000002289.8	ENSMUSG00000022111	70	0	0	0	0	NA	NA	NA
ENSMUST00000100337.10	ENSMUSG00000033060	200	0	0	0	0	NA	NA	NA
ENSMUST00000184744.2	ENSMUSG00000098557	197	0	0	0	0	NA	NA	NA
ENSMUST00000022721.8	ENSMUSG00000022125	130	0	0	0	0	NA	NA	NA
ENSMUST00000022720.15	ENSMUSG00000022124	394	2	0	1	23	22	240	85
ENSMUST00000069443.14	ENSMUSG00000055717	127	0	1	1	0	NA	62	NA
ENSMUST00000249907.1	ENSMUSG00000053253	252	0	1	1	0	NA	6	NA
ENSMUST00000022709.6	ENSMUSG00000022114	283	0	1	1	0	NA	240	NA
ENSMUST00000088483.10	ENSMUSG00000058571	362	0	1	1	0	NA	352	NA
ENSMUST00000022728.4	ENSMUSG00000022131	35	0	0	0	0	NA	NA	NA
ENSMUST00000036554.14	ENSMUSG00000032849	96	0	0	0	0	NA	NA	NA
ENSMUST00000047208.12	ENSMUSG00000042156	254	0	1	1	0	NA	12	NA
ENSMUST00000022734.9	ENSMUSG00000022136	113	0	0	0	0	NA	NA	NA
ENSMUST00000167459.3	ENSMUSG00000022139	630	7	0	1	150	34	79	67
ENSMUST00000032898.9	ENSMUSG00000030662	30	0	0	0	0	NA	NA	NA
ENSMUST00000026635.8	ENSMUSG00000025555	385	0	1	1	0	NA	227	NA
ENSMUST00000079817.8	ENSMUSG00000063410	395	1	0	1	9	9	234	131
ENSMUST00000212181.2	ENSMUSG00000025558	104	0	0	0	0	NA	NA	NA
ENSMUST00000026624.11	ENSMUSG00000025544	230	2	0	1	43	24	24	126
ENSMUST00000039118.7	ENSMUSG00000041703	360	3	0	1	43	19	189	2
ENSMUST00000075888.6	ENSMUSG00000061524	241	0	0	0	0	NA	NA	NA
ENSMUST00000038374.13	ENSMUSG00000041650	28	0	0	0	0	NA	NA	NA
ENSMUST00000037726.14	ENSMUSG00000041594	166	1	1	1	11	11	84	46
ENSMUST00000046633.10	ENSMUSG00000041935	30	0	0	0	0	NA	NA	NA
ENSMUST00000110690.9	ENSMUSG00000022186	389	1	0	1	25	25	85	226
ENSMUST00000118193.8	ENSMUSG00000022151	49	0	0	0	0	NA	NA	NA
ENSMUST00000120563.2	ENSMUSG00000039942	612	2	0	1	39	31	39	111
ENSMUST00000110664.9	ENSMUSG00000022150	283	1	0	1	7	7	154	105
ENSMUST00000061656.8	ENSMUSG00000050310	20	0	0	0	0	NA	NA	NA
ENSMUST00000022746.13	ENSMUSG00000022146	781	4	0	1	107	87	16	119
ENSMUST00000067190.12	ENSMUSG00000054263	290	1	0	1	3	3	239	39
ENSMUST00000163765.3	ENSMUSG00000022142	173	0	1	1	0	NA	45	NA
ENSMUST00000052965.8	ENSMUSG00000022141	418	5	0	1	69	29	70	36
ENSMUST00000005493.14	ENSMUSG00000005360	523	3	0	1	51	27	39	134
ENSMUST00000190591.10	ENSMUSG00000022253	242	0	0	0	0	NA	NA	NA
ENSMUST00000096482.10	ENSMUSG00000054115	174	2	0	1	17	13	9	123
ENSMUST00000227556.3	ENSMUSG00000039704	247	3	0	1	18	8	24	10
ENSMUST00000124470.8	ENSMUSG00000005268	331	3	0	1	20	9	191	43
ENSMUST00000136591.8	ENSMUSG00000044224	155	0	0	0	0	NA	NA	NA
ENSMUST00000090339.11	ENSMUSG00000022246	241	5	0	1	73	25	13	2
ENSMUST00000022816.15	ENSMUSG00000022205	109	0	0	0	0	NA	NA	NA
ENSMUST00000122941.8	ENSMUSG00000022201	80	0	0	0	0	NA	NA	NA
ENSMUST00000038172.16	ENSMUSG00000039458	171	1	1	1	11	11	17	118
ENSMUST00000059680.7	ENSMUSG00000022200	282	1	0	1	17	17	141	87
ENSMUST00000169061.8	ENSMUSG00000022191	280	6	0	1	72	26	100	22
ENSMUST00000058845.9	ENSMUSG00000045763	222	1	0	1	9	9	2	190
ENSMUST00000110457.8	ENSMUSG00000022272	485	2	0	1	31	16	212	80
ENSMUST00000061875.8	ENSMUSG00000052253	184	0	0	0	0	NA	NA	NA
ENSMUST00000022875.7	ENSMUSG00000022265	327	2	1	1	60	51	12	159
ENSMUST00000059662.8	ENSMUSG00000046034	84	0	0	0	0	NA	NA	NA
ENSMUST00000090247.7	ENSMUSG00000022263	352	2	0	1	53	43	10	40
ENSMUST00000226119.2	ENSMUSG00000022240	76	0	0	0	0	NA	NA	NA
ENSMUST00000044524.16	ENSMUSG00000039168	215	0	1	1	0	NA	0	NA
ENSMUST00000110410.10	ENSMUSG00000022237	151	0	0	0	0	NA	NA	NA
ENSMUST00000090227.6	ENSMUSG00000039100	232	0	0	0	0	NA	NA	NA
ENSMUST00000067458.7	ENSMUSG00000022231	658	4	0	1	46	21	455	46
ENSMUST00000022871.7	ENSMUSG00000022261	523	0	0	0	0	NA	NA	NA
ENSMUST00000042021.5	ENSMUSG00000038984	87	1	0	1	6	6	21	45
ENSMUST00000022865.17	ENSMUSG00000022255	317	1	0	1	4	4	212	90
ENSMUST00000022867.5	ENSMUSG00000022257	296	0	0	0	0	NA	NA	NA
ENSMUST00000227759.2	ENSMUSG00000022324	247	1	0	1	66	66	44	2
ENSMUST00000022946.6	ENSMUSG00000022323	138	0	0	0	0	NA	NA	NA
ENSMUST00000018476.14	ENSMUSG00000022329	254	0	0	0	0	NA	NA	NA
ENSMUST00000014457.15	ENSMUSG00000014313	135	0	1	1	0	NA	62	NA
ENSMUST00000047348.11	ENSMUSG00000037617	217	0	0	0	0	NA	NA	NA
ENSMUST00000022890.10	ENSMUSG00000022280	318	4	0	1	67	44	8	5
ENSMUST00000057486.9	ENSMUSG00000048307	233	0	0	0	0	NA	NA	NA
ENSMUST00000001809.15	ENSMUSG00000022283	467	0	0	0	0	NA	NA	NA
ENSMUST00000022894.14	ENSMUSG00000022285	602	3	0	1	42	22	96	419
ENSMUST00000078976.9	ENSMUSG00000062397	277	0	0	0	0	NA	NA	NA
ENSMUST00000168992.8	ENSMUSG00000051359	303	1	0	1	3	3	117	174
ENSMUST00000022901.16	ENSMUSG00000022292	212	0	1	1	0	NA	70	NA
ENSMUST00000074043.7	ENSMUSG00000037465	112	0	0	0	0	NA	NA	NA
ENSMUST00000065308.13	ENSMUSG00000037458	590	3	0	1	33	17	248	1
ENSMUST00000022904.8	ENSMUSG00000022295	183	1	0	1	3	3	71	100
ENSMUST00000179165.9	ENSMUSG00000022297	561	5	0	1	25	10	442	17
ENSMUST00000022908.10	ENSMUSG00000022299	215	0	0	0	0	NA	NA	NA
ENSMUST00000022916.13	ENSMUSG00000022305	106	0	0	0	0	NA	NA	NA
ENSMUST00000166917.3	ENSMUSG00000022307	132	2	0	1	9	8	73	12
ENSMUST00000022921.7	ENSMUSG00000022309	516	4	0	1	49	20	60	110
ENSMUST00000022962.8	ENSMUSG00000022337	57	0	0	0	0	NA	NA	NA
ENSMUST00000227843.2	ENSMUSG00000038736	97	0	0	0	0	NA	NA	NA
ENSMUST00000226827.2	ENSMUSG00000022338	88	1	0	1	14	14	4	39
ENSMUST00000227691.2	ENSMUSG00000022339	210	1	1	1	24	24	3	132
ENSMUST00000183757.8	ENSMUSG00000038679	98	0	0	0	0	NA	NA	NA
ENSMUST00000022925.10	ENSMUSG00000022312	66	0	0	0	0	NA	NA	NA
ENSMUST00000137116.3	ENSMUSG00000022313	94	0	0	0	0	NA	NA	NA
ENSMUST00000022927.11	ENSMUSG00000022314	232	0	0	0	0	NA	NA	NA
ENSMUST00000077273.9	ENSMUSG00000061731	796	6	1	1	69	37	248	68
ENSMUST00000079772.4	ENSMUSG00000063727	237	0	1	1	0	NA	163	NA
ENSMUST00000025356.4	ENSMUSG00000024479	317	0	0	0	0	NA	NA	NA
ENSMUST00000023059.13	ENSMUSG00000022422	66	0	0	0	0	NA	NA	NA
ENSMUST00000096433.10	ENSMUSG00000022419	181	1	0	1	10	10	85	63
ENSMUST00000110221.10	ENSMUSG00000022371	103	1	0	1	1	1	82	15
ENSMUST00000039769.13	ENSMUSG00000060429	358	1	1	1	3	3	333	13
ENSMUST00000096430.11	ENSMUSG00000071757	619	3	0	1	21	15	0	225
ENSMUST00000022993.7	ENSMUSG00000022365	153	0	0	0	0	NA	NA	NA
ENSMUST00000175805.9	ENSMUSG00000022361	431	8	0	1	83	24	42	59
ENSMUST00000228783.2	ENSMUSG00000022360	226	2	0	1	33	21	20	123
ENSMUST00000022986.8	ENSMUSG00000022358	321	0	0	0	0	NA	NA	NA
ENSMUST00000037270.5	ENSMUSG00000037119	238	1	0	1	9	9	121	87
ENSMUST00000072113.6	ENSMUSG00000062373	402	1	0	1	22	22	265	68
ENSMUST00000036937.9	ENSMUSG00000037085	81	0	1	1	0	NA	49	NA
ENSMUST00000036904.7	ENSMUSG00000037075	85	0	0	0	0	NA	NA	NA
ENSMUST00000022980.5	ENSMUSG00000022354	82	0	0	0	0	NA	NA	NA
ENSMUST00000080371.8	ENSMUSG00000022353	462	2	0	1	59	31	108	214
ENSMUST00000022976.6	ENSMUSG00000022350	247	3	0	1	29	20	135	49
ENSMUST00000079703.11	ENSMUSG00000059586	83	0	0	0	0	NA	NA	NA
ENSMUST00000067543.8	ENSMUSG00000032501	813	0	0	0	0	NA	NA	NA
ENSMUST00000063838.11	ENSMUSG00000022378	303	0	0	0	0	NA	NA	NA
ENSMUST00000177083.8	ENSMUSG00000022377	165	0	1	1	0	NA	85	NA
ENSMUST00000015146.16	ENSMUSG00000015002	197	1	0	1	11	11	122	39
ENSMUST00000230948.2	ENSMUSG00000072501	305	1	0	1	8	8	63	215
ENSMUST00000005256.14	ENSMUSG00000005125	155	0	0	0	0	NA	NA	NA
ENSMUST00000092640.6	ENSMUSG00000013846	189	0	0	0	0	NA	NA	NA
ENSMUST00000022954.7	ENSMUSG00000022332	326	0	0	0	0	NA	NA	NA
ENSMUST00000239146.2	ENSMUSG00000022607	312	2	0	1	5	4	197	14
ENSMUST00000043414.12	ENSMUSG00000036661	186	0	0	0	0	NA	NA	NA
ENSMUST00000151288.8	ENSMUSG00000079020	810	15	0	1	357	90	84	41
ENSMUST00000165541.8	ENSMUSG00000059895	1165	8	0	1	177	38	12	310
ENSMUST00000023268.14	ENSMUSG00000022602	196	0	0	0	0	NA	NA	NA
ENSMUST00000050234.4	ENSMUSG00000046380	719	4	0	1	95	85	11	116
ENSMUST00000070923.3	ENSMUSG00000056665	91	0	0	0	0	NA	NA	NA
ENSMUST00000100538.4	ENSMUSG00000075600	20	0	0	0	0	NA	NA	NA
ENSMUST00000023238.6	ENSMUSG00000022575	159	0	0	0	0	NA	NA	NA
ENSMUST00000170153.2	ENSMUSG00000046761	140	0	0	0	0	NA	NA	NA
ENSMUST00000165738.8	ENSMUSG00000063268	185	1	1	1	18	18	86	42
ENSMUST00000023225.8	ENSMUSG00000022564	149	0	0	0	0	NA	NA	NA
ENSMUST00000161527.8	ENSMUSG00000022553	462	2	0	1	47	40	148	191
ENSMUST00000096385.11	ENSMUSG00000022558	218	2	2	1	14	11	64	118
ENSMUST00000227478.2	ENSMUSG00000022556	156	2	0	1	50	27	13	59
ENSMUST00000023214.11	ENSMUSG00000022555	170	0	0	0	0	NA	NA	NA
ENSMUST00000023220.10	ENSMUSG00000022560	454	3	0	1	90	85	115	81
ENSMUST00000230977.2	ENSMUSG00000063354	623	4	0	1	53	18	0	142
ENSMUST00000176274.2	ENSMUSG00000053929	204	1	0	1	21	21	13	125
ENSMUST00000037551.15	ENSMUSG00000033819	870	5	1	1	249	72	46	192
ENSMUST00000127208.8	ENSMUSG00000033728	315	2	0	1	46	38	66	70
ENSMUST00000239003.2	ENSMUSG00000033697	260	3	0	1	28	19	139	30
ENSMUST00000080406.7	ENSMUSG00000022526	753	9	0	1	298	100	178	73
ENSMUST00000004072.10	ENSMUSG00000003970	42	0	0	0	0	NA	NA	NA
ENSMUST00000229055.2	ENSMUSG00000054967	124	1	0	1	6	6	70	33
ENSMUST00000171751.10	ENSMUSG00000033565	385	0	0	0	0	NA	NA	NA
ENSMUST00000016771.13	ENSMUSG00000022443	238	0	0	0	0	NA	NA	NA
ENSMUST00000005487.12	ENSMUSG00000005354	100	1	0	1	9	9	4	66
ENSMUST00000016696.13	ENSMUSG00000016552	157	0	0	0	0	NA	NA	NA
ENSMUST00000016781.8	ENSMUSG00000016637	305	2	0	1	185	93	11	12
ENSMUST00000167140.8	ENSMUSG00000071711	60	0	0	0	0	NA	NA	NA
ENSMUST00000023075.9	ENSMUSG00000022440	102	1	0	1	13	13	45	15
ENSMUST00000164826.8	ENSMUSG00000033170	58	0	0	0	0	NA	NA	NA
ENSMUST00000059619.3	ENSMUSG00000049521	364	1	0	1	2	2	333	22
ENSMUST00000041587.8	ENSMUSG00000033128	385	3	0	1	108	71	5	82
ENSMUST00000089377.6	ENSMUSG00000068220	71	0	0	0	0	NA	NA	NA
ENSMUST00000040676.11	ENSMUSG00000033055	88	0	0	0	0	NA	NA	NA
ENSMUST00000040320.10	ENSMUSG00000033039	320	0	0	0	0	NA	NA	NA
ENSMUST00000230271.2	ENSMUSG00000033020	406	3	0	1	46	22	2	97
ENSMUST00000166977.9	ENSMUSG00000042632	583	3	0	1	96	70	36	46
ENSMUST00000229130.2	ENSMUSG00000042622	185	4	0	1	66	23	4	72
ENSMUST00000228002.2	ENSMUSG00000009035	130	1	0	1	3	3	59	59
ENSMUST00000054014.9	ENSMUSG00000055065	497	1	0	1	14	14	89	363
ENSMUST00000023062.5	ENSMUSG00000022427	31	0	0	0	0	NA	NA	NA
ENSMUST00000023061.7	ENSMUSG00000022426	1002	5	0	1	57	20	423	101
ENSMUST00000046259.14	ENSMUSG00000042524	234	0	0	0	0	NA	NA	NA
ENSMUST00000023055.8	ENSMUSG00000022420	246	1	0	1	10	10	20	193
ENSMUST00000023057.10	ENSMUSG00000022421	183	0	0	0	0	NA	NA	NA
ENSMUST00000109627.8	ENSMUSG00000089715	477	5	0	1	98	52	7	5
ENSMUST00000089293.11	ENSMUSG00000053411	123	0	0	0	0	NA	NA	NA
ENSMUST00000000500.8	ENSMUSG00000000489	810	3	0	1	29	14	363	114
ENSMUST00000009727.12	ENSMUSG00000022415	50	0	0	0	0	NA	NA	NA
ENSMUST00000023050.9	ENSMUSG00000022414	29	0	0	0	0	NA	NA	NA
ENSMUST00000023048.12	ENSMUSG00000022412	520	4	0	1	108	70	90	17
ENSMUST00000109579.9	ENSMUSG00000042292	265	2	0	1	23	18	119	75
ENSMUST00000172107.8	ENSMUSG00000022403	449	5	0	1	182	57	30	113
ENSMUST00000163754.9	ENSMUSG00000022401	86	0	0	0	0	NA	NA	NA
ENSMUST00000068387.11	ENSMUSG00000055024	1232	3	0	1	62	37	591	305
ENSMUST00000170134.9	ENSMUSG00000022391	273	0	0	0	0	NA	NA	NA
ENSMUST00000109554.3	ENSMUSG00000022390	296	3	0	1	51	27	95	113
ENSMUST00000023024.8	ENSMUSG00000022389	156	0	1	1	0	NA	20	NA
ENSMUST00000050467.9	ENSMUSG00000048546	656	3	0	1	30	13	86	202
ENSMUST00000023117.10	ENSMUSG00000061360	47	0	0	0	0	NA	NA	NA
ENSMUST00000023116.7	ENSMUSG00000022477	204	2	1	1	4	3	40	54
ENSMUST00000023112.12	ENSMUSG00000022474	129	0	1	1	0	NA	10	NA
ENSMUST00000152227.8	ENSMUSG00000022472	198	0	0	0	0	NA	NA	NA
ENSMUST00000100399.11	ENSMUSG00000022471	1302	16	0	1	361	69	62	114
ENSMUST00000089174.6	ENSMUSG00000068114	144	0	0	0	0	NA	NA	NA
ENSMUST00000023100.8	ENSMUSG00000022463	222	2	0	1	20	12	89	37
ENSMUST00000089157.11	ENSMUSG00000068101	69	1	0	1	2	2	35	25
ENSMUST00000023088.8	ENSMUSG00000022453	136	0	0	0	0	NA	NA	NA
ENSMUST00000048966.7	ENSMUSG00000041852	185	2	0	1	43	29	90	5
ENSMUST00000058793.14	ENSMUSG00000041815	131	0	0	0	0	NA	NA	NA
ENSMUST00000018186.16	ENSMUSG00000018042	460	0	0	0	0	NA	NA	NA
ENSMUST00000067215.9	ENSMUSG00000054277	98	0	0	0	0	NA	NA	NA
ENSMUST00000171436.8	ENSMUSG00000016664	221	0	0	0	0	NA	NA	NA
