transcript_id	codon_AAA	codon_AAC	codon_AAG	codon_AAT	codon_ACA	codon_ACC	codon_ACG	codon_ACT	codon_AGA	codon_AGC	codon_AGG	codon_AGT	codon_ATA	codon_ATC	codon_ATG	codon_ATT	codon_CAA	codon_CAC	codon_CAG	codon_CAT	codon_CCA	codon_CCC	codon_CCG	codon_CCT	codon_CGA	codon_CGC	codon_CGG	codon_CGT	codon_CTA	codon_CTC	codon_CTG	codon_CTT	codon_GAA	codon_GAC	codon_GAG	codon_GAT	codon_GCA	codon_GCC	codon_GCG	codon_GCT	codon_GGA	codon_GGC	codon_GGG	codon_GGT	codon_GTA	codon_GTC	codon_GTG	codon_GTT	codon_TAA	codon_TAC	codon_TAG	codon_TAT	codon_TCA	codon_TCC	codon_TCG	codon_TCT	codon_TGA	codon_TGC	codon_TGG	codon_TGT	codon_TTA	codon_TTC	codon_TTG	codon_TTT	codon_other	aa_A	aa_C	aa_D	aa_E	aa_F	aa_G	aa_H	aa_I	aa_K	aa_L	aa_M	aa_N	aa_P	aa_Q	aa_R	aa_S	aa_T	aa_V	aa_W	aa_Y	cds_length_codons	n_codons_scored	n_stops	aa_total
ENSMUST00000099856.6	32	26	46	22	21	16	4	17	18	11	20	15	17	32	32	43	9	16	31	14	17	18	2	20	5	4	10	1	8	17	39	18	51	42	44	37	26	36	5	38	30	24	19	22	4	20	40	21	0	23	0	20	7	13	2	19	1	11	9	11	9	17	19	33	0	105	22	79	95	50	95	30	92	78	110	32	48	57	40	58	67	58	85	9	43	1254	1254	1	1253
ENSMUST00000059270.10	68	32	87	32	32	26	13	33	28	32	18	23	25	38	51	55	24	43	91	21	31	18	11	28	6	8	10	5	33	53	117	48	75	35	86	49	34	43	12	48	27	20	16	18	19	38	70	39	0	26	0	16	29	22	4	45	1	23	19	18	25	45	50	52	0	137	41	84	161	97	81	64	118	155	326	51	64	88	115	75	155	104	166	19	42	2144	2144	1	2143
ENSMUST00000124888.8	10	11	8	10	7	5	0	1	8	9	6	3	5	14	7	6	3	6	9	2	5	2	2	4	2	1	2	2	4	3	13	1	7	6	11	9	4	5	0	4	5	7	4	3	3	4	11	7	0	6	1	2	2	5	1	4	0	2	4	2	2	10	5	10	0	13	4	15	18	20	19	8	25	18	28	7	21	13	12	21	24	13	25	4	8	317	317	1	316
ENSMUST00000021738.10	4	8	11	7	1	10	5	3	4	9	1	3	0	11	4	3	5	1	10	3	3	11	3	4	3	2	3	2	3	20	16	6	0	14	5	7	5	11	5	3	6	4	2	2	3	10	21	3	0	18	1	6	6	8	2	6	0	4	9	4	1	26	8	7	0	24	8	21	5	33	14	4	14	15	54	4	15	21	15	15	34	19	37	9	24	386	386	1	385
ENSMUST00000099747.5	7	10	10	12	7	8	0	3	12	14	5	6	6	9	5	5	6	9	14	5	5	4	4	14	7	0	2	3	2	13	21	7	22	11	13	20	12	10	3	5	7	6	9	9	3	6	26	11	0	8	0	8	5	7	0	5	1	3	16	9	9	12	5	9	0	30	12	31	35	21	31	14	20	17	57	5	22	27	20	29	37	18	46	16	16	505	505	1	504
ENSMUST00000170957.3	15	3	9	7	6	3	0	7	4	3	4	5	1	4	5	11	2	6	13	3	7	2	1	1	2	2	0	1	5	4	7	13	18	5	8	11	3	7	1	4	3	1	3	8	3	5	7	1	1	10	0	5	5	1	0	4	0	0	3	4	7	9	4	4	0	15	4	16	26	13	15	9	16	24	40	5	10	11	15	13	18	16	16	3	15	301	301	1	300
ENSMUST00000110534.8	87	24	58	35	32	11	3	22	33	18	12	45	14	10	16	23	11	7	31	12	31	9	4	24	5	1	7	3	12	9	13	21	109	31	66	67	19	14	3	33	24	15	9	8	16	13	29	22	0	8	0	17	30	16	8	31	1	6	9	14	13	7	13	21	0	69	20	98	175	28	56	19	47	145	81	16	59	68	42	61	148	68	80	9	25	1315	1315	1	1314
ENSMUST00000110510.4	22	37	36	34	34	34	5	24	22	77	23	30	4	37	38	13	25	30	75	34	40	37	9	52	7	10	12	10	17	30	37	16	26	33	55	37	27	36	7	31	18	33	40	25	11	11	29	10	0	24	1	20	23	49	10	29	0	16	5	7	9	21	17	13	0	101	23	70	81	34	116	64	54	58	126	38	71	138	100	84	218	97	61	5	44	1584	1584	1	1583
ENSMUST00000049744.4	3	2	1	4	4	1	1	2	3	5	3	2	2	0	3	0	2	4	8	1	6	7	12	3	2	1	5	1	1	0	1	1	4	2	1	1	0	2	1	2	4	10	12	5	1	0	2	0	1	9	0	1	2	7	1	7	0	1	2	0	0	5	1	4	0	5	1	3	5	9	31	5	2	4	4	3	6	28	10	15	24	8	3	2	10	179	179	1	178
ENSMUST00000009003.9	10	7	11	3	2	2	2	1	7	2	5	3	1	5	6	3	0	1	7	0	1	1	0	1	2	1	0	0	1	2	4	0	10	11	10	5	4	5	3	5	2	2	3	4	5	3	4	5	1	3	0	3	1	1	0	5	0	2	1	1	6	6	1	4	0	17	3	16	20	10	11	1	9	21	14	6	10	3	7	15	12	7	17	1	6	207	207	1	206
ENSMUST00000200466.5	15	11	27	8	13	7	9	17	3	7	4	8	1	12	9	4	9	5	28	7	14	13	4	27	3	7	6	0	5	10	19	9	35	21	45	21	24	19	5	23	9	10	8	14	5	10	25	4	0	6	1	5	12	5	2	13	0	1	7	1	5	12	10	12	0	71	2	42	80	24	41	12	17	42	58	9	19	58	37	23	47	46	44	7	11	691	691	1	690
ENSMUST00000002885.8	2	4	6	1	3	6	1	2	4	4	2	1	0	6	5	4	1	1	20	0	5	7	1	3	0	6	3	0	1	3	12	0	5	5	7	5	4	3	4	1	5	5	5	1	0	5	9	2	0	5	0	4	0	7	0	3	1	5	7	2	2	3	2	4	0	12	7	10	12	7	16	1	10	8	20	5	5	16	21	15	15	12	16	7	9	225	225	1	224
ENSMUST00000072519.7	19	23	33	13	12	13	2	6	5	12	6	9	10	26	28	18	12	9	33	10	4	6	7	16	6	11	7	0	2	14	33	16	26	30	27	17	11	18	2	12	3	11	6	1	4	5	17	4	0	11	0	8	11	7	1	8	1	9	6	4	6	20	9	12	0	43	13	47	53	32	21	19	54	52	80	28	36	33	45	35	48	33	30	6	19	728	728	1	727
ENSMUST00000225545.2	20	13	18	10	4	8	2	14	13	7	6	7	4	3	3	6	11	15	28	10	2	7	4	8	3	3	4	3	3	6	12	12	27	4	30	7	9	6	1	8	12	8	8	5	4	7	10	5	0	8	1	6	6	2	2	8	0	5	5	18	2	5	3	11	0	24	23	11	57	16	33	25	13	38	38	3	23	21	39	32	32	28	26	5	14	502	502	1	501
ENSMUST00000070785.16	13	3	15	2	11	10	1	13	12	14	10	12	1	4	9	9	7	16	32	9	9	10	1	11	2	6	4	3	2	8	24	6	28	13	31	14	7	9	2	8	8	7	13	6	3	6	13	7	0	8	0	4	12	7	1	6	1	7	6	12	2	10	9	5	0	26	19	27	59	15	34	25	14	28	51	9	5	31	39	37	52	35	29	6	12	554	554	1	553
ENSMUST00000110485.3	24	3	13	11	3	6	1	7	14	10	9	6	1	9	5	6	5	13	28	19	6	7	0	9	5	4	4	3	1	10	20	7	19	9	30	4	7	8	1	5	12	3	10	5	2	4	4	7	0	3	0	2	5	3	0	9	1	8	2	13	2	8	8	4	0	21	21	13	49	12	30	32	16	37	48	5	14	22	33	39	33	17	17	2	5	467	467	1	466
ENSMUST00000045228.12	18	10	20	10	8	7	0	13	19	6	10	13	4	12	4	13	8	18	35	16	15	11	0	9	2	3	5	2	5	9	16	11	21	6	32	14	7	11	0	8	15	8	16	6	3	5	10	4	0	5	1	7	8	7	2	9	0	8	5	13	3	10	6	7	0	26	21	20	53	17	45	34	29	38	50	4	20	35	43	41	45	28	22	5	12	589	589	1	588
ENSMUST00000050101.9	29	7	10	7	10	8	0	8	11	7	8	12	2	4	10	11	8	15	13	18	2	1	2	3	6	0	1	3	3	5	3	11	15	5	19	10	4	7	0	2	4	2	3	7	5	2	4	2	0	6	0	11	7	1	1	5	1	6	2	21	3	7	1	10	0	13	27	15	34	17	16	33	17	39	26	10	14	8	21	29	33	26	13	2	17	411	411	1	410
ENSMUST00000091706.14	6	9	9	1	4	9	2	4	3	5	8	5	1	10	7	2	7	6	12	4	5	6	4	6	0	2	2	3	8	6	25	0	3	14	18	5	2	14	0	5	7	8	9	3	1	6	15	2	0	4	0	6	5	4	0	5	1	2	13	5	2	10	8	2	0	21	7	19	21	12	27	10	13	15	49	7	10	21	19	18	24	19	24	13	10	360	360	1	359
ENSMUST00000072889.12	42	31	58	24	18	32	6	7	14	34	25	18	8	39	35	19	16	20	45	9	25	22	8	20	11	8	21	4	9	42	55	14	47	35	60	37	17	37	6	26	18	30	15	14	2	20	45	8	1	4	0	10	19	43	12	26	0	12	8	15	15	16	23	15	0	86	27	72	107	31	77	29	66	100	158	35	55	75	61	83	152	63	75	8	14	1375	1375	1	1374
ENSMUST00000019276.12	10	5	12	5	2	3	0	2	4	3	3	1	2	4	6	6	1	4	13	3	5	0	0	6	1	1	3	2	4	6	6	4	9	7	8	6	2	4	0	3	1	2	1	2	2	2	6	5	1	5	0	2	2	3	1	5	0	2	3	2	1	5	2	9	0	9	4	13	17	14	6	7	12	22	23	6	10	11	14	14	15	7	15	3	7	230	230	1	229
ENSMUST00000006900.7	5	4	7	1	6	5	3	1	3	3	0	1	4	3	9	1	2	3	2	2	0	2	0	2	1	0	0	0	3	1	4	2	6	2	3	2	5	1	0	4	6	3	1	1	1	2	6	3	0	1	0	0	2	0	2	0	1	1	0	1	2	1	2	2	0	10	2	4	9	3	11	5	8	12	14	9	5	4	4	4	8	15	12	0	1	141	141	1	140
ENSMUST00000037615.7	13	7	19	10	4	10	5	5	3	9	3	4	2	14	8	7	4	4	11	1	5	10	8	6	2	9	4	5	5	9	15	4	10	15	23	5	13	32	10	9	15	15	14	8	7	15	19	5	0	9	1	6	5	7	1	6	0	7	7	3	3	10	6	13	0	64	10	20	33	23	52	5	23	32	42	8	17	29	15	26	32	24	46	7	15	524	524	1	523
ENSMUST00000021772.4	8	8	8	6	3	11	2	7	8	16	11	2	2	10	15	7	2	4	11	5	5	6	2	4	0	11	7	0	6	15	28	8	13	12	22	6	7	10	6	9	8	4	4	4	0	6	13	3	0	5	1	2	3	5	5	5	0	3	6	2	8	5	8	12	0	32	5	18	35	17	20	9	19	16	73	15	14	17	13	37	36	23	22	6	7	435	435	1	434
ENSMUST00000067230.6	3	10	26	0	1	4	5	3	0	24	0	6	0	8	8	1	2	10	4	0	5	20	9	3	2	7	8	0	2	5	22	0	4	19	17	6	4	20	23	7	7	31	6	1	1	7	6	0	0	8	0	1	4	21	23	5	1	3	4	1	0	8	1	4	0	54	4	25	21	12	45	10	9	29	30	8	10	37	6	17	83	13	14	4	9	441	441	1	440
ENSMUST00000102948.11	13	12	16	4	4	11	9	6	5	8	5	12	2	10	6	6	12	3	14	3	10	14	4	8	2	1	2	0	4	15	27	5	12	12	19	11	9	22	1	5	5	18	10	4	0	6	9	5	0	7	0	4	5	10	1	7	1	2	1	5	5	4	4	1	0	37	7	23	31	5	37	6	18	29	60	6	16	36	26	15	43	30	20	1	11	458	458	1	457
ENSMUST00000047311.16	7	10	16	6	6	10	9	6	4	5	4	7	6	12	13	9	5	13	10	6	5	8	3	8	3	2	4	2	2	14	16	5	5	6	6	7	10	12	5	14	6	7	5	4	6	15	15	4	0	17	0	9	0	7	1	14	1	5	13	5	7	17	16	18	0	41	10	13	11	35	22	19	27	23	60	13	16	24	15	19	34	31	40	13	26	493	493	1	492
ENSMUST00000042834.4	7	4	9	1	2	2	1	6	3	3	3	4	1	4	4	3	1	1	5	5	2	6	1	10	2	4	1	4	1	1	12	2	7	6	6	9	6	12	5	8	1	10	3	5	5	7	12	8	0	2	1	5	1	6	5	8	0	3	2	2	2	5	3	5	0	31	5	15	13	10	19	6	8	16	21	4	5	19	6	17	27	11	32	2	7	275	275	1	274
ENSMUST00000095914.7	8	7	1	2	6	4	0	3	3	8	6	2	0	3	5	6	4	4	6	4	2	3	1	4	1	1	4	1	0	2	10	2	7	3	10	4	5	4	2	1	2	4	5	2	1	2	5	2	1	5	0	3	1	2	0	2	0	2	3	3	0	4	5	3	0	12	5	7	17	7	13	8	9	9	19	5	9	10	10	16	15	13	10	3	8	206	206	1	205
ENSMUST00000062292.5	2	13	16	5	1	4	7	2	0	39	0	5	1	12	12	0	1	12	31	2	5	22	27	9	1	10	11	1	1	10	19	1	3	19	14	0	5	22	30	13	4	44	10	8	0	2	13	0	0	20	0	4	0	13	17	4	1	3	3	3	0	13	4	0	0	70	6	19	17	13	66	14	13	18	35	12	18	63	32	23	78	14	15	3	24	554	554	1	553
ENSMUST00000041859.9	11	4	16	14	4	8	0	7	3	5	4	4	4	7	8	8	2	4	11	6	1	6	4	3	5	1	3	2	2	8	7	5	15	10	14	8	5	8	0	13	13	10	3	3	3	5	15	7	0	8	0	10	5	3	1	2	1	3	5	3	2	7	6	8	0	26	6	18	29	15	29	10	19	27	30	8	18	14	13	18	20	19	30	5	18	373	373	1	372
ENSMUST00000021832.7	7	10	22	10	4	8	6	6	5	24	12	6	5	14	13	7	5	17	21	3	10	16	8	11	4	9	8	6	4	4	34	8	6	27	41	14	14	31	20	9	7	21	12	8	6	6	19	4	0	10	0	7	2	7	8	9	1	7	4	7	5	11	5	6	0	74	14	41	47	17	48	20	26	29	60	13	20	45	26	44	56	24	35	4	17	661	661	1	660
ENSMUST00000076352.8	18	8	14	6	11	7	2	4	2	10	2	4	4	4	12	11	5	4	6	4	4	4	1	5	1	2	2	2	0	5	19	9	15	10	17	7	4	9	0	10	9	5	2	6	0	6	14	2	0	5	1	4	5	4	1	11	0	1	3	2	0	18	9	8	0	23	3	17	32	26	22	8	19	32	42	12	14	14	11	11	35	24	22	3	9	380	380	1	379
ENSMUST00000167163.8	14	9	18	9	10	8	1	7	2	6	5	2	4	5	18	4	2	5	9	3	4	5	0	2	1	1	1	0	2	6	11	8	12	6	22	11	6	9	1	9	7	11	2	4	5	5	9	4	0	5	0	3	3	6	1	8	1	3	3	3	2	14	8	14	0	25	6	17	34	28	24	8	13	32	37	18	18	11	11	10	26	26	23	3	8	379	379	1	378
ENSMUST00000058978.9	8	1	10	3	6	3	1	2	2	4	3	4	3	7	5	0	3	3	6	2	5	5	0	2	1	0	2	0	2	3	8	5	13	2	3	9	4	6	1	4	4	1	4	8	0	5	7	3	1	5	0	4	3	3	0	3	0	3	6	1	3	7	0	10	0	15	4	11	16	17	17	5	10	18	21	5	4	12	9	8	17	12	15	6	9	232	232	1	231
ENSMUST00000021844.15	20	16	24	19	11	8	2	12	9	15	12	11	13	16	18	9	11	13	23	9	19	8	4	6	2	3	2	4	4	5	24	8	23	19	33	13	13	9	1	6	17	8	8	8	5	5	18	6	1	14	0	12	6	9	4	7	0	5	9	6	4	5	7	16	0	29	11	32	56	21	41	22	38	44	52	18	35	37	34	32	52	33	34	9	26	657	657	1	656
ENSMUST00000040656.8	6	3	12	3	2	6	0	3	1	4	4	2	2	7	5	2	1	4	12	6	6	7	1	4	3	6	6	0	3	7	11	4	9	9	5	9	8	8	4	6	6	7	4	3	4	4	8	4	0	4	0	6	1	3	1	3	1	3	5	1	2	5	8	8	0	26	4	18	14	13	20	10	11	18	35	5	6	18	13	20	14	11	20	5	10	292	292	1	291
ENSMUST00000056427.10	2	17	13	6	3	17	4	5	1	10	4	4	1	15	19	3	0	7	22	3	7	7	1	5	1	11	3	2	2	6	23	0	4	17	32	9	4	14	2	8	4	24	3	4	2	4	23	0	0	11	0	5	7	3	2	4	1	2	4	5	0	20	1	3	0	28	7	26	36	23	35	10	19	15	32	19	23	20	22	22	30	29	29	4	16	446	446	1	445
ENSMUST00000075774.5	1	16	14	7	4	16	4	6	2	9	4	5	1	15	19	3	1	7	21	3	7	7	1	5	2	10	2	2	0	5	25	1	5	17	31	9	5	14	2	6	6	20	4	5	2	6	21	0	0	12	0	4	8	2	1	4	1	4	4	4	0	20	1	3	0	27	8	26	36	23	35	10	19	15	32	19	23	20	22	22	29	30	29	4	16	446	446	1	445
ENSMUST00000147632.3	1	6	3	0	2	4	3	2	0	3	2	2	0	1	4	1	0	2	3	2	0	1	2	1	0	3	3	0	1	4	4	3	4	5	4	2	3	3	2	2	2	1	0	0	1	3	5	0	0	2	0	0	0	3	2	2	1	2	2	0	2	4	0	4	0	10	2	7	8	8	3	4	2	4	14	4	6	4	3	8	12	11	9	2	2	124	124	1	123
ENSMUST00000053459.15	2	5	6	5	2	6	4	0	1	6	5	1	4	7	4	2	3	2	2	4	1	3	3	2	0	10	2	0	0	8	10	0	4	10	19	7	2	4	3	1	2	3	2	5	0	6	6	4	0	2	0	3	2	4	4	2	1	2	2	2	1	7	6	6	0	10	4	17	23	13	12	6	13	8	25	4	10	9	5	18	19	12	16	2	5	232	232	1	231
ENSMUST00000077853.5	77	11	47	32	7	6	3	9	50	23	32	19	6	16	20	20	13	11	20	16	17	5	5	17	18	3	13	9	6	15	12	14	46	26	34	43	11	13	1	24	9	11	11	11	12	6	10	11	1	7	0	13	19	21	5	31	0	2	3	5	10	10	19	11	0	49	7	69	80	21	42	27	42	124	76	20	43	44	33	125	118	25	39	3	20	1008	1008	1	1007
ENSMUST00000171229.8	12	11	18	9	6	4	4	13	8	8	5	8	4	6	12	2	4	1	9	1	5	4	6	4	1	0	4	1	3	8	14	5	11	9	13	7	15	12	3	11	7	6	4	4	5	10	7	3	0	5	0	4	4	7	0	4	1	5	7	2	3	8	4	11	0	41	7	16	24	19	21	2	12	30	37	12	20	19	13	19	31	27	25	7	9	392	392	1	391
ENSMUST00000163595.3	17	15	27	7	13	9	2	7	8	16	11	6	3	8	15	11	4	4	18	3	10	8	0	8	4	4	6	2	5	5	17	3	12	17	25	11	9	23	3	11	9	14	7	6	4	7	19	11	0	5	0	4	4	14	2	5	1	3	6	6	4	12	6	9	0	46	9	28	37	21	36	7	22	44	40	15	22	26	22	35	47	31	41	6	9	545	545	1	544
ENSMUST00000037623.15	4	6	6	0	2	2	3	0	3	5	0	0	1	3	3	1	2	1	3	0	0	0	2	0	0	0	0	0	0	7	7	3	3	4	1	5	3	2	7	3	1	7	3	0	0	2	6	0	0	3	0	1	2	3	2	1	1	4	3	2	2	3	2	3	0	15	6	9	4	6	11	1	5	10	21	3	6	2	5	3	13	7	8	3	4	143	143	1	142
ENSMUST00000128570.9	32	38	90	14	34	51	12	18	14	50	21	26	3	45	31	17	14	52	68	10	41	67	15	37	6	14	22	4	8	27	73	16	37	57	102	25	32	73	13	39	22	35	21	13	7	17	34	13	0	12	0	4	16	45	17	24	1	33	3	23	5	30	18	14	0	157	56	82	139	44	91	62	65	122	147	31	52	160	82	81	178	115	71	3	16	1755	1755	1	1754
ENSMUST00000021864.8	5	6	6	7	8	1	1	4	5	1	1	3	3	5	6	6	1	0	14	1	2	10	2	5	3	2	3	1	2	4	13	5	22	4	7	18	5	4	1	8	6	5	4	3	6	2	5	8	1	3	0	3	4	2	3	3	0	0	1	0	2	8	4	9	0	18	0	22	29	17	18	1	14	11	30	6	13	19	15	15	16	14	21	1	6	287	287	1	286
ENSMUST00000124830.3	78	85	168	46	13	77	29	26	38	58	78	24	23	110	64	39	37	26	181	14	12	15	12	16	22	35	31	6	16	55	149	28	107	102	196	65	29	77	17	28	18	68	26	27	12	42	42	20	0	52	1	34	28	66	12	32	0	28	22	15	13	39	37	18	0	151	43	167	303	57	139	40	172	246	298	64	131	55	218	210	220	145	116	22	86	2884	2884	1	2883
ENSMUST00000171970.3	7	14	13	7	3	9	2	3	3	10	5	6	0	6	10	4	5	14	33	4	11	13	11	6	1	6	14	1	2	14	22	3	4	17	21	6	6	16	8	9	6	11	14	8	2	9	22	1	1	11	0	2	3	15	6	5	0	7	9	4	1	13	7	5	0	39	11	23	25	18	39	18	10	20	49	10	21	41	38	30	45	17	34	9	13	511	511	1	510
ENSMUST00000001757.9	3	4	9	4	2	4	0	3	1	1	3	7	1	5	3	3	3	5	7	4	2	0	2	0	1	2	1	0	3	2	12	4	5	4	6	3	3	3	4	2	4	3	2	0	1	4	1	4	0	5	1	3	0	4	0	1	0	0	2	1	1	2	3	2	0	12	1	7	11	4	9	9	9	12	25	3	8	4	10	8	13	9	10	2	8	175	175	1	174
ENSMUST00000225432.2	10	10	13	5	6	5	2	9	4	5	4	1	6	11	14	7	2	2	9	0	4	1	2	4	0	0	1	0	6	9	18	5	1	6	5	2	9	7	1	7	10	11	4	3	3	6	16	11	0	16	1	4	8	11	3	2	0	4	3	3	4	7	6	21	0	24	7	8	6	28	28	2	24	23	48	14	15	11	11	9	30	22	36	3	20	370	370	1	369
ENSMUST00000225180.2	11	20	10	8	3	8	5	4	6	11	4	4	1	9	4	4	6	18	16	2	2	18	13	12	2	4	7	3	2	20	19	2	12	18	8	4	6	15	5	4	5	16	9	5	10	6	7	5	0	10	0	2	3	12	6	8	1	3	2	3	4	10	6	4	0	30	6	22	20	14	35	20	14	21	53	4	28	45	22	26	44	20	28	2	12	467	467	1	466
ENSMUST00000021793.15	6	9	14	6	3	7	6	0	0	3	2	2	2	11	10	4	3	6	9	1	2	5	1	2	3	1	2	0	2	12	15	5	4	5	5	3	2	4	2	5	4	5	1	5	2	5	9	3	1	12	0	5	0	6	1	6	0	0	10	5	2	16	5	6	0	13	5	8	9	22	15	7	17	20	41	10	15	10	12	8	18	16	19	10	17	293	293	1	292
ENSMUST00000165561.4	1	1	2	1	2	1	1	0	2	0	1	0	0	2	2	0	0	2	4	1	2	0	0	3	0	1	1	0	1	0	7	2	4	3	2	1	0	2	0	2	3	1	2	1	1	1	5	1	0	0	0	1	2	1	1	3	1	1	3	0	1	2	1	3	0	4	1	4	6	5	7	3	2	3	12	2	2	5	4	5	7	4	8	3	1	89	89	1	88
ENSMUST00000021794.14	16	17	29	15	9	29	2	9	8	19	12	13	4	17	19	12	20	16	39	12	27	14	4	20	5	4	9	1	6	19	26	7	17	30	31	20	10	22	7	8	14	14	10	10	10	17	22	5	0	16	0	14	9	21	1	11	1	10	7	4	4	10	8	12	0	47	14	50	48	22	48	28	33	45	70	19	32	65	59	39	74	49	54	7	30	834	834	1	833
ENSMUST00000060148.6	73	46	87	40	53	49	14	47	45	63	32	66	21	26	38	30	53	43	115	40	91	85	32	69	8	6	24	5	8	30	79	46	70	61	89	59	68	50	17	62	35	46	49	23	19	42	70	38	1	19	0	14	75	73	15	58	0	21	6	30	29	24	35	27	0	197	51	120	159	51	153	83	77	160	227	38	86	277	168	120	350	163	169	6	33	2689	2689	1	2688
ENSMUST00000021796.9	9	2	13	4	3	2	1	2	3	6	5	1	0	6	3	0	4	3	7	1	1	8	1	1	2	3	0	2	1	3	5	1	4	7	5	1	5	4	0	5	10	0	0	1	1	4	4	2	0	1	0	4	0	8	0	4	1	4	3	6	2	5	7	2	0	14	10	8	9	7	11	4	6	22	19	3	6	11	11	15	19	8	11	3	5	203	203	1	202
ENSMUST00000055341.7	3	6	15	3	2	18	5	3	1	12	3	3	1	16	16	2	1	6	18	0	3	3	6	5	1	9	4	2	0	10	29	5	2	18	19	5	2	13	4	5	5	17	3	5	2	6	22	2	0	10	1	1	1	6	1	0	0	8	4	2	0	14	1	1	0	24	10	23	21	15	30	6	19	18	45	16	9	17	19	20	23	28	32	4	11	391	391	1	390
ENSMUST00000144326.4	14	10	12	21	12	10	3	8	10	14	4	20	8	5	18	10	12	11	25	13	15	15	32	9	7	3	5	1	10	6	14	8	24	15	10	14	14	36	10	8	22	19	10	14	6	7	12	10	0	11	1	9	10	10	5	9	0	4	5	12	12	6	5	16	0	68	16	29	34	22	65	24	23	26	55	18	31	71	37	30	68	33	35	5	20	711	711	1	710
ENSMUST00000021800.6	11	7	11	3	6	7	5	3	5	8	5	2	4	7	8	3	5	4	10	2	0	4	9	1	1	9	9	3	2	12	23	4	10	5	13	4	4	14	11	7	4	8	3	1	2	5	13	2	1	4	0	1	1	5	3	6	0	4	2	0	5	2	3	5	0	36	4	9	23	7	16	6	14	22	49	8	10	14	15	32	25	21	22	2	5	341	341	1	340
ENSMUST00000015540.4	3	3	6	0	5	7	4	3	1	7	5	2	0	3	3	3	5	0	4	1	4	4	2	3	1	1	1	0	2	7	7	2	4	2	9	1	4	6	3	4	2	5	2	1	1	2	8	3	0	3	0	2	1	7	2	2	1	7	2	1	0	6	4	3	0	17	8	3	13	9	10	1	6	9	22	3	3	13	9	9	21	19	14	2	5	197	197	1	196
ENSMUST00000173704.8	39	23	77	28	16	21	5	21	12	21	23	12	5	21	23	12	13	32	42	12	21	30	11	15	9	14	20	5	9	21	42	12	32	25	68	18	22	26	9	24	15	30	30	12	11	23	35	5	0	14	0	8	24	23	6	25	1	19	12	10	4	15	8	14	0	81	29	43	100	29	87	44	38	116	96	23	51	77	55	83	111	63	74	12	22	1235	1235	1	1234
ENSMUST00000072329.15	5	5	15	3	4	5	2	6	5	7	5	7	0	3	13	3	2	8	26	2	4	6	1	3	1	2	2	0	1	4	26	4	13	18	29	8	6	11	1	9	2	5	3	2	3	4	9	0	1	4	0	1	7	8	0	5	0	1	2	4	6	6	4	1	0	27	5	26	42	7	12	10	6	20	45	13	8	14	28	15	34	17	16	2	5	353	353	1	352
ENSMUST00000038275.11	10	14	13	3	4	12	2	3	4	20	9	5	2	15	11	5	1	6	24	7	1	5	2	5	2	3	2	2	1	14	24	3	6	13	28	2	6	14	5	4	4	11	5	2	1	13	15	4	0	11	0	6	4	11	1	3	1	11	2	9	2	6	5	7	0	29	20	15	34	13	22	13	22	23	49	11	17	13	25	22	44	21	33	2	17	446	446	1	445
ENSMUST00000000260.13	10	6	12	2	6	13	2	2	1	7	4	2	2	12	12	3	2	8	7	4	2	4	1	3	6	3	2	0	0	8	11	4	7	9	15	9	5	13	3	5	12	9	9	4	1	6	24	2	1	6	0	2	5	6	1	4	0	4	1	5	0	6	1	10	0	26	9	18	22	16	34	12	17	22	24	12	8	10	9	16	25	23	33	1	8	346	346	1	345
ENSMUST00000091628.11	13	16	24	6	6	24	12	6	3	31	9	11	3	22	10	5	7	18	41	11	17	26	15	29	4	2	6	4	3	15	35	2	9	13	35	5	18	29	7	12	9	22	21	8	4	16	27	8	0	11	1	8	14	26	7	12	0	5	3	2	3	7	4	10	0	66	7	18	44	17	60	29	30	37	62	10	22	87	48	28	101	48	55	3	19	792	792	1	791
ENSMUST00000021802.16	13	11	19	10	11	5	1	8	5	9	6	3	6	13	11	7	10	9	12	3	11	10	3	14	2	3	3	2	1	9	17	5	16	13	21	10	8	10	4	9	8	6	7	7	3	14	19	1	0	9	0	2	2	14	5	6	1	3	6	2	3	7	1	8	0	31	5	23	37	15	28	12	26	32	36	11	21	38	22	21	39	25	37	6	11	477	477	1	476
ENSMUST00000099547.4	2	1	6	4	5	13	6	2	4	8	2	3	7	5	8	12	0	6	10	2	8	11	21	6	3	4	10	0	1	6	11	2	5	8	17	4	8	26	12	7	6	11	11	2	4	8	8	4	0	8	0	4	3	8	8	5	1	5	4	2	2	8	4	8	0	53	7	12	22	16	30	8	24	8	26	8	5	46	10	23	35	26	24	4	12	400	400	1	399
ENSMUST00000021803.10	52	27	44	39	58	25	6	39	20	38	6	46	14	11	9	13	24	3	38	8	51	16	6	49	4	2	4	3	9	5	14	14	34	20	28	28	45	29	5	34	38	30	29	26	15	8	32	24	1	5	0	10	51	27	6	93	0	6	7	19	15	28	13	60	0	113	25	48	62	88	123	11	38	96	70	9	66	122	62	39	261	128	79	7	15	1463	1463	1	1462
ENSMUST00000056978.8	40	44	61	32	35	35	14	15	24	47	35	17	13	39	27	24	12	25	67	12	20	30	11	25	11	6	26	4	12	36	66	20	56	61	116	34	23	50	26	26	18	30	27	14	12	41	60	14	1	23	0	20	18	36	13	27	0	13	20	15	8	28	18	17	0	125	28	95	172	45	89	37	76	101	160	27	76	86	79	106	158	99	127	20	43	1750	1750	1	1749
