transcript_id	codon_AAA	codon_AAC	codon_AAG	codon_AAT	codon_ACA	codon_ACC	codon_ACG	codon_ACT	codon_AGA	codon_AGC	codon_AGG	codon_AGT	codon_ATA	codon_ATC	codon_ATG	codon_ATT	codon_CAA	codon_CAC	codon_CAG	codon_CAT	codon_CCA	codon_CCC	codon_CCG	codon_CCT	codon_CGA	codon_CGC	codon_CGG	codon_CGT	codon_CTA	codon_CTC	codon_CTG	codon_CTT	codon_GAA	codon_GAC	codon_GAG	codon_GAT	codon_GCA	codon_GCC	codon_GCG	codon_GCT	codon_GGA	codon_GGC	codon_GGG	codon_GGT	codon_GTA	codon_GTC	codon_GTG	codon_GTT	codon_TAA	codon_TAC	codon_TAG	codon_TAT	codon_TCA	codon_TCC	codon_TCG	codon_TCT	codon_TGA	codon_TGC	codon_TGG	codon_TGT	codon_TTA	codon_TTC	codon_TTG	codon_TTT	codon_other	aa_A	aa_C	aa_D	aa_E	aa_F	aa_G	aa_H	aa_I	aa_K	aa_L	aa_M	aa_N	aa_P	aa_Q	aa_R	aa_S	aa_T	aa_V	aa_W	aa_Y	cds_length_codons	n_codons_scored	n_stops	aa_total
ENSBTAT00000072800	8	10	9	4	2	7	2	1	2	2	1	1	1	2	6	7	4	5	11	5	4	2	3	3	0	3	4	1	0	8	15	5	9	5	16	6	5	11	7	5	5	7	3	0	1	3	11	5	1	1	0	1	3	4	4	3	0	4	3	2	0	8	1	7	0	28	6	11	25	15	15	10	10	17	29	6	14	12	15	11	17	12	20	3	2	279	279	1	278
ENSBTAT00000079657	55	29	71	23	28	26	13	22	37	39	28	33	11	22	28	19	27	16	64	11	42	35	13	36	12	11	16	11	7	19	47	20	85	42	102	46	25	34	16	27	17	23	27	17	8	15	41	14	0	17	0	8	26	26	4	31	1	7	16	20	8	14	17	22	0	102	27	88	187	36	84	27	52	126	118	28	52	126	91	115	159	89	78	16	25	1627	1627	1	1626
ENSBTAT00000149383	4	1	3	9	7	1	1	2	8	5	2	6	4	2	8	5	6	3	5	3	5	2	0	6	2	1	1	1	1	4	14	10	4	2	1	4	8	5	3	10	1	2	2	1	0	2	2	7	0	7	1	3	2	2	0	5	0	3	1	3	6	10	10	9	0	26	6	6	5	19	6	6	11	7	45	8	10	13	11	15	20	11	11	1	10	248	248	1	247
ENSBTAT00000061481	21	7	12	14	9	4	4	12	13	5	6	10	8	7	15	13	12	2	10	6	9	0	3	9	7	4	4	4	6	8	13	13	32	5	12	16	18	11	6	9	20	6	4	8	12	3	10	13	1	5	0	11	14	7	0	11	0	6	6	5	16	7	9	14	0	44	11	21	44	21	38	8	28	33	65	15	21	21	22	38	47	29	38	6	16	567	567	1	566
ENSBTAT00000085787	39	23	26	37	32	13	5	27	20	10	12	9	31	20	26	32	17	9	36	14	18	4	0	17	8	3	5	2	6	24	33	26	37	24	29	30	23	24	1	28	35	15	10	14	13	12	29	27	0	17	0	21	27	10	1	26	1	15	20	7	19	21	24	42	0	76	22	54	66	63	74	23	83	65	132	26	60	39	53	50	83	77	81	20	38	1186	1186	1	1185
ENSBTAT00000067544	40	7	19	24	11	5	7	12	9	2	12	11	11	8	14	23	14	4	18	7	9	3	4	13	6	5	7	4	10	14	13	19	37	9	9	31	26	13	11	15	18	9	6	11	14	5	18	28	1	6	0	20	8	6	3	14	0	6	8	7	8	7	14	18	0	65	13	40	46	25	44	11	42	59	78	14	31	29	32	43	44	35	65	8	26	751	751	1	750
ENSBTAT00000000357	14	4	7	12	10	3	1	6	7	3	4	5	5	5	11	10	3	4	2	7	5	2	0	4	1	8	1	0	2	5	4	8	13	5	1	14	9	2	0	13	13	2	6	10	5	4	7	6	0	6	0	8	4	4	0	2	1	2	6	6	7	3	8	12	0	24	8	19	14	15	31	11	20	21	34	11	16	11	5	21	18	20	22	6	14	342	342	1	341
ENSBTAT00000039626	11	2	8	6	2	3	0	3	0	0	4	4	5	2	5	6	3	2	11	3	3	2	1	1	2	0	2	1	3	1	6	8	14	3	6	9	4	1	0	5	0	4	2	3	3	2	1	5	1	2	0	4	3	3	0	6	0	3	6	2	6	1	6	2	0	10	5	12	20	3	9	5	13	19	30	5	8	7	14	9	16	8	11	6	6	217	217	1	216
ENSBTAT00000061348	48	8	35	15	20	6	3	16	22	7	6	11	9	5	12	7	18	11	24	26	21	12	6	40	15	6	8	4	5	6	8	11	49	7	15	21	15	11	6	23	26	14	9	15	18	5	16	10	1	6	0	10	9	7	2	15	0	29	10	84	9	2	5	17	0	55	113	28	64	19	64	37	21	83	44	12	23	79	42	61	51	45	49	10	16	917	917	1	916
ENSBTAT00000012400	11	8	9	11	8	8	0	11	2	3	3	10	10	13	7	12	5	0	6	6	3	7	2	2	2	0	0	1	4	6	20	7	10	8	7	3	8	5	2	13	15	10	3	3	4	10	14	7	0	6	1	9	9	10	0	8	0	4	7	4	5	8	14	9	0	28	8	11	17	17	31	6	35	20	56	7	19	14	11	8	40	27	35	7	15	413	413	1	412
ENSBTAT00000129025	29	13	28	17	13	7	3	7	19	9	13	12	10	6	22	17	10	5	13	10	16	4	2	12	3	5	3	0	5	5	16	12	35	5	24	19	13	5	3	8	16	8	6	13	11	6	15	6	0	16	0	19	8	6	1	4	1	5	11	11	5	12	4	18	0	29	16	24	59	30	43	15	33	57	47	22	30	34	23	43	40	30	38	11	35	660	660	1	659
ENSBTAT00000029282	21	9	8	22	12	6	3	11	10	15	6	24	5	2	12	4	16	1	19	4	19	8	6	32	5	11	12	2	5	6	13	11	14	11	17	15	9	11	6	10	5	17	7	9	4	3	12	11	0	5	0	7	23	17	4	17	1	2	4	2	6	5	11	4	0	36	4	26	31	9	38	5	11	29	52	12	31	65	35	46	100	32	30	4	12	609	609	1	608
ENSBTAT00000109678	93	67	65	63	54	32	19	63	47	72	34	68	57	47	76	74	54	43	90	48	47	34	11	56	24	16	9	12	28	49	98	78	145	65	78	104	63	41	15	57	46	27	23	33	37	41	69	48	0	35	0	52	57	50	7	74	1	20	32	33	62	34	64	84	0	176	53	169	223	118	129	91	178	158	379	76	130	148	144	142	328	168	195	32	87	3125	3125	1	3124
ENSBTAT00000014028	11	3	5	9	5	0	1	9	8	1	4	6	3	2	6	9	3	2	4	5	10	4	0	7	4	0	0	0	0	0	1	5	13	3	9	5	5	1	0	7	9	0	3	4	1	2	2	2	0	3	0	7	8	3	0	7	1	3	2	0	4	3	5	6	0	13	3	8	22	9	16	7	14	16	15	6	12	21	7	16	25	15	7	2	10	245	245	1	244
ENSBTAT00000027443	7	2	4	1	2	2	0	0	4	2	1	5	1	3	2	2	4	3	4	7	5	1	1	3	0	0	1	1	0	0	6	5	7	0	3	0	3	0	1	5	6	2	1	6	1	2	2	1	1	0	0	2	8	3	0	1	0	3	1	3	3	3	3	5	0	9	6	0	10	8	15	10	6	11	17	2	3	10	8	7	19	4	6	1	2	155	155	1	154
ENSBTAT00000122920	15	5	8	9	8	1	0	8	9	4	3	5	2	3	10	5	10	5	5	3	4	1	2	2	1	0	2	0	9	3	4	5	13	12	9	13	6	4	0	2	8	2	0	4	2	2	3	6	0	4	1	8	6	1	0	8	0	5	8	2	7	3	5	12	0	12	7	25	22	15	14	8	10	23	33	10	14	9	15	15	24	17	13	8	12	307	307	1	306
ENSBTAT00000078968	10	8	10	16	6	2	5	9	4	7	6	9	3	9	12	11	6	2	8	5	6	2	0	5	2	7	3	4	1	6	7	3	8	11	9	3	1	6	7	7	14	15	7	8	2	7	10	5	0	2	1	3	1	3	0	4	0	3	2	4	5	5	1	8	0	21	7	14	17	13	44	7	23	20	23	12	24	13	14	26	24	22	24	2	5	356	356	1	355
ENSBTAT00000104239	16	14	15	12	8	6	3	5	5	5	3	5	3	4	8	11	4	6	18	4	5	2	2	3	2	1	4	1	3	8	17	6	19	11	12	9	5	8	4	4	6	8	3	2	3	6	9	4	1	10	0	7	6	2	1	6	0	8	6	6	4	14	7	6	0	21	14	20	31	20	19	10	18	31	45	8	26	12	22	16	25	22	22	6	17	406	406	1	405
ENSBTAT00000027515	4	5	9	5	0	8	1	5	2	6	5	3	1	7	4	4	4	7	14	0	2	5	1	2	2	4	3	0	2	6	13	3	4	9	7	1	4	12	1	4	1	10	1	3	1	11	13	1	0	3	0	4	0	6	1	0	1	7	1	0	0	6	0	0	0	21	7	10	11	6	15	7	12	13	24	4	10	10	18	16	16	14	26	1	7	249	249	1	248
ENSBTAT00000106762	17	17	17	12	9	10	3	14	10	9	10	8	3	11	16	9	5	13	29	10	14	10	6	16	3	1	12	0	7	24	43	14	18	13	31	13	19	25	5	19	11	12	14	7	9	12	37	7	0	6	0	5	6	12	2	11	1	9	6	10	5	11	12	11	0	68	19	26	49	22	44	23	23	34	105	16	29	46	34	36	48	36	65	6	11	741	741	1	740
ENSBTAT00000094983	19	4	10	16	9	7	3	18	23	13	8	14	7	3	3	7	2	11	7	4	29	3	2	25	11	4	2	6	2	2	2	13	41	18	23	24	12	6	1	10	19	9	6	8	8	6	6	9	0	6	1	9	2	2	2	15	0	0	6	2	1	4	4	11	0	29	2	42	64	15	42	15	17	29	24	3	20	59	9	54	48	37	29	6	15	560	560	1	559
ENSBTAT00000031096	6	5	6	4	2	1	1	2	4	3	2	3	1	3	4	3	0	3	1	0	3	1	3	2	2	1	1	1	1	3	5	4	10	3	9	2	0	2	1	1	2	2	0	2	3	3	2	3	0	2	1	2	2	0	2	2	0	7	4	4	6	2	1	5	0	4	11	5	19	7	6	3	7	12	20	4	9	9	1	11	12	6	11	4	4	166	166	1	165
ENSBTAT00000003498	34	20	29	34	22	19	7	13	15	18	11	12	6	23	26	21	5	10	19	13	17	16	3	11	5	4	3	2	6	14	31	15	29	22	30	29	20	19	5	11	15	15	12	14	10	15	36	18	0	18	0	22	13	13	1	26	1	12	14	11	9	18	12	24	0	55	23	51	59	42	56	23	50	63	87	26	54	47	24	40	83	61	79	14	40	978	978	1	977
ENSBTAT00000019855	8	8	4	3	1	6	2	3	2	6	4	1	1	9	7	4	1	9	7	4	3	3	6	3	3	3	2	0	3	10	24	8	2	3	4	1	5	9	5	6	6	4	6	3	1	11	12	2	1	10	0	6	2	4	2	5	0	3	11	3	0	19	4	11	0	25	6	4	6	30	19	13	14	12	49	7	11	15	8	14	20	12	26	11	16	319	319	1	318
ENSBTAT00000001671	7	2	5	3	12	4	2	6	4	3	1	2	6	9	8	5	5	2	8	3	6	8	4	3	1	3	5	1	3	3	9	3	13	2	4	8	13	13	7	8	9	7	3	9	5	7	6	8	1	1	0	5	4	1	0	5	0	2	3	1	7	1	9	17	0	41	3	10	17	18	28	5	20	12	34	8	5	21	13	15	15	24	26	3	6	325	325	1	324
ENSBTAT00000077664	24	6	11	21	21	9	3	30	14	12	10	27	14	9	24	13	36	12	64	19	19	4	6	19	5	1	5	2	8	8	10	18	34	12	13	20	13	4	4	18	15	5	7	9	13	7	9	16	0	5	1	14	23	10	4	29	0	1	5	8	18	7	11	27	0	39	9	32	47	34	36	31	36	35	73	24	27	48	100	37	105	63	45	5	19	846	846	1	845
ENSBTAT00000116772	9	6	9	7	2	7	3	2	1	10	5	2	3	4	7	6	3	4	10	2	2	6	2	2	3	3	4	2	1	4	4	3	8	9	8	8	3	5	0	3	2	7	6	1	0	4	5	1	0	4	0	2	1	4	0	2	1	2	7	0	0	5	5	5	0	11	2	17	16	10	16	6	13	18	17	7	13	12	13	18	19	14	10	7	6	246	246	1	245
ENSBTAT00000046297	49	23	29	21	15	4	0	19	10	9	7	24	10	13	26	24	19	8	33	18	7	1	0	13	9	7	4	4	11	14	24	20	57	14	27	34	22	19	1	16	22	5	3	8	11	13	19	18	1	10	0	15	15	11	2	15	0	6	6	8	13	9	14	31	0	58	14	48	84	40	38	26	47	78	96	26	44	21	52	41	76	38	61	6	25	920	920	1	919
ENSBTAT00000012468	78	17	32	31	28	6	2	17	34	10	10	18	22	8	32	27	34	12	34	28	5	2	1	8	12	7	8	5	14	11	22	44	113	15	40	36	22	4	1	25	6	2	1	9	8	5	12	19	0	5	0	11	23	6	2	24	1	4	2	6	29	2	21	16	0	52	10	51	153	18	18	40	57	110	141	32	48	16	68	76	83	53	44	2	16	1089	1089	1	1088
ENSBTAT00000109343	24	10	10	19	17	5	1	7	11	3	6	7	10	7	11	20	9	5	10	8	12	6	0	8	1	4	2	4	2	1	15	13	30	7	9	13	14	5	3	12	17	3	3	14	12	3	13	13	0	6	1	18	13	4	0	11	0	5	4	10	12	6	8	13	0	34	15	20	39	19	37	13	37	34	51	11	29	26	19	28	38	30	41	4	24	550	550	1	549
ENSBTAT00000072386	59	24	44	23	14	17	4	14	10	17	9	25	2	10	26	4	13	16	31	18	20	18	7	47	7	8	5	3	6	7	14	10	58	22	49	28	19	19	3	22	15	14	17	9	13	8	28	29	1	11	0	12	17	11	3	24	0	11	2	25	7	13	14	11	0	63	36	50	107	24	55	34	16	103	58	26	47	92	44	42	97	49	78	2	23	1047	1047	1	1046
ENSBTAT00000025800	36	13	30	29	19	16	5	19	34	3	9	11	10	18	41	60	23	6	34	22	20	7	4	22	10	4	7	17	12	8	15	19	56	15	30	54	19	14	7	31	27	16	6	27	14	7	17	30	0	17	1	31	16	6	0	30	0	8	9	17	19	10	27	31	0	71	25	69	86	41	76	28	88	66	100	41	42	53	57	81	66	59	68	9	48	1175	1175	1	1174
ENSBTAT00000008985	38	8	32	33	35	9	4	19	18	9	4	15	23	10	18	35	19	9	26	19	21	6	2	26	7	3	3	4	10	8	10	26	61	18	15	43	35	12	0	25	25	12	2	11	20	6	15	19	1	8	0	18	16	12	0	19	0	11	12	13	34	20	22	35	0	72	24	61	76	55	50	28	68	70	110	18	41	55	45	39	71	67	60	12	26	1049	1049	1	1048
ENSBTAT00000012263	25	3	24	8	4	4	1	4	12	5	7	8	2	4	6	10	10	1	11	3	6	4	1	5	5	5	6	6	2	4	12	8	22	14	36	25	9	10	5	16	11	6	4	5	4	4	10	11	1	9	0	7	3	8	3	9	0	1	4	0	5	2	11	4	0	40	1	39	58	6	26	4	16	49	42	6	11	16	21	41	36	13	29	4	16	475	475	1	474
ENSBTAT00000090863	23	19	31	14	10	10	1	8	10	7	7	12	4	14	24	6	11	7	28	5	10	6	2	12	6	5	5	1	7	9	34	15	48	15	22	22	10	8	1	16	13	6	5	3	6	2	9	9	1	5	0	5	6	6	1	11	0	8	4	6	5	9	13	3	0	35	14	37	70	12	27	12	24	54	83	24	33	30	39	34	43	29	26	4	10	641	641	1	640
ENSBTAT00000011313	14	4	9	11	5	6	4	9	11	10	6	5	9	4	15	8	6	5	10	12	10	12	21	19	7	9	10	1	2	11	18	5	29	5	19	19	8	33	16	11	15	14	11	5	5	8	12	8	1	8	0	10	7	12	7	9	0	9	2	1	4	9	12	14	0	68	10	24	48	23	45	17	21	23	52	15	15	62	16	44	50	24	33	2	18	611	611	1	610
ENSBTAT00000115748	7	6	10	5	6	1	1	5	3	0	1	4	2	3	6	8	1	3	8	5	7	0	2	3	0	2	1	0	1	7	2	6	10	4	7	9	7	1	0	4	3	4	1	2	2	3	5	3	1	1	0	7	3	0	1	5	0	1	3	2	2	6	1	8	0	12	3	13	17	14	10	8	13	17	19	6	11	12	9	7	13	13	13	3	8	222	222	1	221
ENSBTAT00000016449	13	3	5	10	6	5	0	3	4	5	3	5	2	6	5	6	5	1	7	4	3	2	1	5	4	1	1	0	3	4	4	7	17	9	8	5	3	6	0	4	3	3	4	0	2	1	5	4	0	0	0	11	2	1	0	7	1	5	7	1	3	1	5	10	0	13	6	14	25	11	10	5	14	18	26	5	13	11	12	13	20	14	12	7	11	261	261	1	260
ENSBTAT00000135048	30	15	50	19	12	18	9	25	13	18	16	13	7	33	32	33	9	16	20	14	25	10	4	24	5	5	6	3	11	27	37	20	28	33	37	37	17	19	5	32	26	16	8	16	12	16	35	11	1	17	0	11	6	18	2	23	0	2	16	14	6	37	23	34	0	73	16	70	65	71	66	30	73	80	124	32	34	63	29	48	80	64	74	16	28	1137	1137	1	1136
ENSBTAT00000006467	71	38	56	85	67	35	14	73	40	48	25	49	27	23	55	48	50	24	73	47	78	31	14	82	16	6	6	11	20	12	44	46	112	40	56	60	97	46	28	109	69	43	38	53	34	24	55	52	0	11	0	19	57	34	9	76	1	10	10	24	47	10	56	30	0	280	34	100	168	40	203	71	98	127	225	55	123	205	123	104	273	189	165	10	30	2624	2624	1	2623
ENSBTAT00000076114	11	6	11	3	9	3	2	8	9	6	4	4	7	17	9	11	4	5	5	7	9	6	2	5	2	3	5	0	1	7	8	5	11	5	6	15	7	7	8	13	14	7	3	7	4	5	10	14	0	1	1	5	1	3	3	2	0	2	3	3	3	4	6	5	0	35	5	20	17	9	31	12	35	22	30	9	9	22	9	23	19	22	33	3	6	372	372	1	371
ENSBTAT00000009461	7	5	8	8	4	1	0	4	5	1	4	2	4	0	8	9	7	3	11	9	4	1	0	2	1	3	4	1	2	3	2	3	13	5	4	12	4	2	1	6	6	4	2	1	3	1	2	2	0	3	0	7	2	3	1	3	1	9	1	20	3	3	8	4	0	13	29	17	17	7	13	12	13	15	21	8	13	7	18	18	12	9	8	1	10	262	262	1	261
ENSBTAT00000105080	18	4	10	5	6	2	0	2	6	3	3	5	1	4	3	5	3	5	5	4	4	0	0	4	1	1	0	1	2	2	4	5	11	5	4	8	3	3	0	2	4	1	1	0	4	1	5	5	0	1	0	2	4	4	2	3	1	1	4	8	5	6	2	5	0	8	9	13	15	11	6	9	10	28	20	3	9	8	8	12	21	10	15	4	3	223	223	1	222
ENSBTAT00000018663	11	7	11	13	3	4	0	6	13	0	5	11	4	2	11	8	9	5	11	8	20	6	6	18	6	7	4	7	1	1	8	5	39	4	20	18	4	1	0	14	15	9	5	17	8	4	12	14	0	1	0	10	4	3	0	17	1	0	1	1	6	6	5	13	0	19	1	22	59	19	46	13	14	22	26	11	20	50	20	42	35	13	38	1	11	483	483	1	482
ENSBTAT00000104724	46	20	17	33	22	9	2	20	10	6	6	15	14	8	16	36	34	6	49	10	11	6	0	12	6	4	2	4	14	12	22	26	60	12	35	38	15	10	2	25	20	15	4	12	17	8	13	19	0	6	1	9	20	9	2	24	0	5	5	11	32	9	20	17	0	52	16	50	95	26	51	16	58	63	126	16	53	29	83	32	76	53	57	5	15	973	973	1	972
ENSBTAT00000120926	10	8	5	7	9	4	1	4	4	4	2	6	4	6	4	9	0	8	11	1	5	5	8	5	3	5	2	0	1	6	21	6	6	11	7	7	5	20	7	5	8	10	2	4	3	6	9	11	0	6	0	5	3	4	1	3	1	3	10	2	4	11	6	6	0	37	5	18	13	17	24	9	19	15	44	4	15	23	11	16	21	18	29	10	11	360	360	1	359
ENSBTAT00000007240	42	17	36	24	11	5	3	12	14	9	5	11	8	13	26	12	15	9	15	10	9	6	4	6	9	2	6	2	7	14	18	13	33	14	28	22	14	14	3	16	8	2	2	3	4	8	17	4	1	7	0	8	5	11	0	10	0	2	3	3	11	14	13	15	0	47	5	36	61	29	15	19	33	78	76	26	41	25	30	38	46	31	33	3	15	688	688	1	687
ENSBTAT00000014549	9	11	15	18	8	13	5	12	7	3	6	4	6	16	7	15	3	4	8	2	7	6	1	8	4	0	3	0	2	7	19	6	15	14	12	16	9	10	3	2	16	4	6	6	0	10	17	7	0	9	1	11	3	6	1	7	0	7	7	1	8	16	6	14	0	24	8	30	27	30	32	6	37	24	48	7	29	22	11	20	24	38	34	7	20	479	479	1	478
ENSBTAT00000081620	24	33	72	18	13	48	11	29	22	76	40	26	3	24	29	14	11	36	73	16	46	66	39	55	11	31	38	5	11	50	76	16	43	60	114	25	30	76	13	31	22	68	46	30	5	19	48	11	1	25	0	17	24	65	22	29	0	20	16	7	4	30	17	9	0	150	27	85	157	39	166	52	41	96	174	29	51	206	84	147	242	101	83	16	42	1989	1989	1	1988
ENSBTAT00000068737	22	14	34	8	3	8	5	7	4	5	3	9	1	14	16	6	6	8	17	4	7	5	1	4	3	2	4	3	1	11	13	8	26	18	24	7	6	14	4	1	5	7	3	3	1	9	18	4	1	5	0	7	2	5	2	5	0	1	1	6	6	11	3	10	0	25	7	25	50	21	18	12	21	56	42	16	22	17	23	19	28	23	32	1	12	471	471	1	470
ENSBTAT00000000791	11	5	11	6	5	3	1	4	8	6	3	7	1	5	10	9	5	9	13	4	14	3	1	9	0	1	4	1	2	5	17	14	14	8	7	9	8	12	1	7	3	3	3	2	2	4	13	5	0	5	1	3	2	7	1	14	0	3	4	9	5	12	9	5	0	28	12	17	21	17	11	13	15	22	52	10	11	27	18	17	37	13	24	4	8	378	378	1	377
ENSBTAT00000128750	18	10	10	11	4	3	2	13	9	12	6	4	6	4	5	8	4	4	9	5	10	1	2	6	3	3	5	0	4	8	9	7	26	8	13	7	5	8	0	11	7	3	4	3	3	5	4	8	0	6	1	4	5	6	2	8	0	11	2	10	6	9	21	11	0	24	21	15	39	20	17	9	18	28	55	5	21	19	13	26	37	22	20	2	10	422	422	1	421
ENSBTAT00000127147	18	17	14	21	11	8	1	4	7	6	7	7	3	9	18	15	7	10	12	9	17	3	4	18	5	4	9	4	9	10	19	16	22	14	17	17	15	8	6	5	12	10	11	13	3	8	22	9	0	10	1	11	17	9	3	5	0	4	9	11	14	13	11	8	0	34	15	31	39	21	46	19	27	32	79	18	38	42	19	36	47	24	42	9	21	640	640	1	639
ENSBTAT00000068611	9	4	18	4	7	4	4	5	9	5	4	3	5	8	5	12	3	1	6	3	3	0	1	2	4	0	2	2	4	5	17	3	13	8	11	19	8	8	3	8	9	9	3	4	2	0	4	3	0	5	0	7	2	3	2	6	1	0	2	4	3	4	6	7	0	27	4	27	24	11	25	4	25	27	38	5	8	6	9	21	21	20	9	2	12	326	326	1	325
ENSBTAT00000069488	25	18	37	28	14	18	6	17	10	21	13	12	8	13	22	15	15	21	69	14	23	30	17	30	4	10	12	3	4	13	24	18	37	30	39	29	21	29	11	19	18	24	21	20	8	17	24	9	0	8	1	16	18	22	8	19	0	1	6	11	10	28	10	20	0	80	12	59	76	48	83	35	36	62	79	22	46	100	84	52	100	55	58	6	24	1118	1118	1	1117
ENSBTAT00000011702	5	3	2	5	3	4	2	1	3	4	3	3	2	15	8	8	2	4	12	8	2	4	2	6	2	2	1	3	1	9	12	5	3	5	3	2	8	2	0	5	8	5	1	3	4	7	12	4	0	11	0	15	4	9	1	5	1	4	10	8	5	11	3	7	0	15	12	7	6	18	17	12	25	7	35	8	8	14	14	14	26	10	27	10	26	312	312	1	311
ENSBTAT00000101683	16	3	11	10	8	8	3	6	12	4	5	11	6	11	6	15	10	2	12	5	13	9	3	13	4	2	5	1	4	10	16	9	26	8	13	9	7	7	3	12	15	5	10	13	5	9	13	13	1	7	0	4	5	10	2	13	0	7	10	6	5	5	11	10	0	29	13	17	39	15	43	7	32	27	55	6	13	38	22	29	45	25	40	10	11	517	517	1	516
ENSBTAT00000075547	18	11	15	5	5	6	3	3	3	8	5	9	4	3	9	3	5	3	13	3	5	4	2	5	4	2	3	2	1	2	2	3	15	6	17	9	5	7	18	3	18	23	11	14	5	3	5	7	1	8	0	14	1	5	8	3	0	4	5	2	1	3	1	13	0	33	6	15	32	16	66	6	10	33	10	9	16	16	18	19	34	17	20	5	22	404	404	1	403
ENSBTAT00000019699	15	11	13	7	6	1	1	8	6	10	3	4	4	2	5	7	13	5	15	4	4	7	10	4	8	9	7	0	0	7	3	3	13	5	10	15	5	14	6	11	18	11	11	11	2	2	4	6	1	6	0	18	1	12	2	3	0	2	3	1	3	5	8	10	0	36	3	20	23	15	51	9	13	28	24	5	18	25	28	33	32	16	14	3	24	421	421	1	420
ENSBTAT00000099364	5	5	10	2	3	9	4	1	4	6	9	6	0	5	6	5	4	9	11	4	5	9	11	5	3	10	9	5	4	9	15	5	7	8	18	8	7	13	12	11	3	8	14	4	0	7	15	6	0	4	1	3	4	10	5	7	0	6	8	1	3	8	2	8	0	43	7	16	25	16	29	13	10	15	38	6	7	30	15	40	38	17	28	8	7	409	409	1	408
ENSBTAT00000025820	3	9	12	3	1	9	2	4	1	6	6	2	1	11	7	3	0	10	6	5	3	8	3	2	1	6	10	2	2	9	16	1	4	15	9	0	1	14	5	9	3	13	6	5	2	11	10	1	0	12	0	1	1	6	3	1	1	2	11	1	1	16	3	5	0	29	3	15	13	21	27	15	15	15	32	7	12	16	6	26	19	16	24	11	13	336	336	1	335
ENSBTAT00000030398	40	15	25	25	19	9	3	12	22	16	10	15	12	15	14	20	17	14	28	17	10	5	0	13	9	3	2	4	14	16	29	25	21	18	28	16	14	14	4	18	13	9	4	16	11	8	14	14	0	14	1	16	16	7	5	24	0	11	11	13	24	15	13	30	0	50	24	34	49	45	42	31	47	65	121	14	40	28	45	50	83	43	47	11	30	900	900	1	899
ENSBTAT00000095751	8	1	6	4	4	1	2	3	6	2	1	2	2	2	2	4	5	1	3	2	3	0	0	3	1	1	0	3	2	1	3	3	3	1	4	2	2	0	0	4	3	1	4	3	4	1	2	0	1	1	0	3	1	2	0	1	0	3	3	5	1	2	2	4	0	6	8	3	7	6	11	3	8	14	12	2	5	6	8	12	8	10	7	3	4	144	144	1	143
ENSBTAT00000023396	9	10	16	6	4	13	2	6	7	4	8	5	3	15	14	15	3	3	11	6	3	6	1	5	4	3	2	1	2	9	19	7	17	8	10	6	3	9	1	7	16	7	8	4	1	10	18	11	0	9	0	4	7	4	2	8	1	3	9	6	4	4	8	12	0	20	9	14	27	16	35	9	33	25	49	14	16	15	14	25	30	25	40	9	13	439	439	1	438
ENSBTAT00000065725	10	4	10	4	9	7	3	10	12	7	2	6	10	11	11	17	5	4	13	8	9	8	2	5	1	2	2	2	5	4	14	11	13	7	11	11	6	3	3	8	14	9	3	7	1	4	13	7	0	15	1	8	6	7	3	6	0	5	9	2	4	17	13	27	0	20	7	18	24	44	33	12	38	20	51	11	8	24	18	21	35	29	25	9	23	471	471	1	470
ENSBTAT00000101541	27	33	29	20	8	24	4	8	11	34	13	9	7	10	25	9	12	8	30	6	8	20	7	5	8	8	5	2	1	17	26	8	30	21	35	23	8	14	4	8	13	19	16	6	3	11	22	7	0	5	0	12	5	23	2	7	1	7	9	5	4	15	15	12	0	34	12	44	65	27	54	14	26	56	71	25	53	40	42	47	80	44	43	9	17	804	804	1	803
ENSBTAT00000055276	89	34	44	49	38	28	12	34	45	45	21	48	22	27	46	30	50	30	48	32	48	16	6	47	18	4	13	8	23	29	56	34	78	39	55	76	30	31	8	38	54	27	21	22	17	26	43	41	0	20	0	20	41	41	11	60	0	12	12	17	23	22	40	39	0	107	29	115	133	61	124	62	79	133	205	46	83	117	98	109	246	112	127	12	40	2038	2038	0	2038
ENSBTAT00000124992	47	21	69	6	19	26	10	8	13	59	14	19	7	11	19	5	14	31	50	6	30	56	23	41	3	12	12	4	4	16	27	13	30	42	52	18	20	38	22	20	11	24	15	12	5	19	21	6	1	11	0	6	18	45	8	27	0	9	4	5	5	12	13	16	0	100	14	60	82	28	62	37	23	116	78	19	27	150	64	58	176	63	51	4	17	1230	1230	1	1229
ENSBTAT00000110192	15	10	13	22	9	2	0	9	11	6	7	11	5	7	17	10	6	5	12	17	7	4	2	8	8	2	3	2	6	11	9	11	27	14	10	24	21	11	2	15	16	8	3	24	12	5	23	17	0	6	0	13	7	8	1	13	1	4	9	14	9	7	10	17	0	49	18	38	37	24	51	22	22	28	56	17	32	21	18	33	46	20	57	9	19	618	618	1	617
ENSBTAT00000008272	14	5	18	7	6	8	1	9	3	4	3	5	4	5	6	12	4	1	6	7	2	3	0	6	2	0	0	1	0	4	13	8	13	3	6	6	8	5	0	10	10	3	3	4	5	9	4	6	1	5	0	1	5	0	1	4	0	4	2	3	4	8	5	12	0	23	7	9	19	20	20	8	21	32	34	6	12	11	10	9	19	24	24	2	6	317	317	1	316
