transcript_id	gene_id	utr5_length	n_uorfs	n_overlapping_uorfs	has_uorf	total_classical_uorf_codons	max_classical_uorf_codons	dist_cap_to_first_uatg	dist_last_uorf_stop_to_main_atg
ENSBTAT00000035443	ENSBTAG00000014676	343	0	0	0	0	NA	NA	NA
ENSBTAT00000089731	ENSBTAG00000009482	169	1	1	1	4	4	41	113
ENSBTAT00000020825	ENSBTAG00000015683	266	0	0	0	0	NA	NA	NA
ENSBTAT00000075754	ENSBTAG00000013113	245	1	0	1	16	16	179	15
ENSBTAT00000073905	ENSBTAG00000001002	193	0	0	0	0	NA	NA	NA
ENSBTAT00000035306	ENSBTAG00000025191	NA	NA	NA	NA	NA	NA	NA	NA
ENSBTAT00000000596	ENSBTAG00000000469	214	0	0	0	0	NA	NA	NA
ENSBTAT00000014574	ENSBTAG00000010979	199	3	0	1	23	17	10	131
ENSBTAT00000113034	ENSBTAG00000010982	NA	NA	NA	NA	NA	NA	NA	NA
ENSBTAT00000109006	ENSBTAG00000010984	199	1	0	1	24	24	48	76
ENSBTAT00000099267	ENSBTAG00000021687	3	0	0	0	0	NA	NA	NA
ENSBTAT00000028280	ENSBTAG00000021226	108	0	0	0	0	NA	NA	NA
ENSBTAT00000043111	ENSBTAG00000018322	469	2	0	1	21	16	312	96
ENSBTAT00000080984	ENSBTAG00000021520	199	4	2	1	30	17	7	35
ENSBTAT00000126851	ENSBTAG00000014744	13	0	0	0	0	NA	NA	NA
ENSBTAT00000076090	ENSBTAG00000009513	288	1	0	1	1	1	164	118
ENSBTAT00000072746	ENSBTAG00000055062	317	4	0	1	74	39	159	13
ENSBTAT00000084871	ENSBTAG00000002796	199	0	0	0	0	NA	NA	NA
ENSBTAT00000076218	ENSBTAG00000020041	202	3	0	1	41	22	40	45
ENSBTAT00000128052	ENSBTAG00000008753	18	0	0	0	0	NA	NA	NA
ENSBTAT00000122604	ENSBTAG00000008758	199	0	0	0	0	NA	NA	NA
ENSBTAT00000006968	ENSBTAG00000005293	213	2	0	1	15	12	76	94
ENSBTAT00000135120	ENSBTAG00000030529	446	3	1	1	50	22	219	72
ENSBTAT00000013278	ENSBTAG00000010063	62	0	0	0	0	NA	NA	NA
ENSBTAT00000121355	ENSBTAG00000010068	4	0	0	0	0	NA	NA	NA
ENSBTAT00000013284	ENSBTAG00000010069	281	1	0	1	1	1	182	93
ENSBTAT00000035255	ENSBTAG00000011415	96	0	0	0	0	NA	NA	NA
ENSBTAT00000015172	ENSBTAG00000011419	78	0	0	0	0	NA	NA	NA
ENSBTAT00000018863	ENSBTAG00000014182	230	1	0	1	12	12	22	169
ENSBTAT00000131950	ENSBTAG00000033747	307	0	1	1	0	NA	299	NA
ENSBTAT00000010815	ENSBTAG00000008224	182	0	0	0	0	NA	NA	NA
ENSBTAT00000127195	ENSBTAG00000002286	56	0	0	0	0	NA	NA	NA
ENSBTAT00000071484	ENSBTAG00000002296	199	0	1	1	0	NA	176	NA
ENSBTAT00000055723	ENSBTAG00000004161	199	4	1	1	50	23	50	28
ENSBTAT00000005204	ENSBTAG00000003986	201	1	0	1	4	4	71	115
ENSBTAT00000138226	ENSBTAG00000075936	651	1	0	1	58	58	10	464
ENSBTAT00000105174	ENSBTAG00000051779	14	0	0	0	0	NA	NA	NA
ENSBTAT00000029015	ENSBTAG00000021766	281	0	0	0	0	NA	NA	NA
ENSBTAT00000001897	ENSBTAG00000001449	14	0	0	0	0	NA	NA	NA
ENSBTAT00000106849	ENSBTAG00000030584	4748	52	1	1	1374	134	50	213
ENSBTAT00000020018	ENSBTAG00000015041	33	1	0	1	4	4	13	5
ENSBTAT00000020021	ENSBTAG00000015042	2133	26	0	1	804	162	9	118
ENSBTAT00000107162	ENSBTAG00000018847	24	0	0	0	0	NA	NA	NA
ENSBTAT00000123746	ENSBTAG00000025212	NA	NA	NA	NA	NA	NA	NA	NA
ENSBTAT00000023086	ENSBTAG00000017360	51	0	0	0	0	NA	NA	NA
ENSBTAT00000097401	ENSBTAG00000012518	116	0	0	0	0	NA	NA	NA
ENSBTAT00000068755	ENSBTAG00000005249	434	4	0	1	53	22	242	19
ENSBTAT00000010347	ENSBTAG00000007865	170	1	0	1	9	9	32	108
ENSBTAT00000069512	ENSBTAG00000047747	100	2	0	1	10	6	30	3
ENSBTAT00000104366	ENSBTAG00000008250	199	3	0	1	34	17	28	43
ENSBTAT00000075058	ENSBTAG00000027151	389	0	0	0	0	NA	NA	NA
ENSBTAT00000077017	ENSBTAG00000019472	374	2	0	1	48	42	174	31
ENSBTAT00000016956	ENSBTAG00000012758	129	0	0	0	0	NA	NA	NA
ENSBTAT00000086468	ENSBTAG00000011642	163	1	0	1	10	10	50	80
ENSBTAT00000067382	ENSBTAG00000003259	199	0	2	1	0	NA	75	NA
ENSBTAT00000014091	ENSBTAG00000010661	40	0	0	0	0	NA	NA	NA
ENSBTAT00000027060	ENSBTAG00000020303	345	0	0	0	0	NA	NA	NA
ENSBTAT00000128200	ENSBTAG00000002144	258	1	0	1	19	19	147	51
ENSBTAT00000070131	ENSBTAG00000004896	245	4	1	1	126	44	30	24
ENSBTAT00000082956	ENSBTAG00000019948	62	0	0	0	0	NA	NA	NA
ENSBTAT00000111708	ENSBTAG00000019950	155	0	0	0	0	NA	NA	NA
ENSBTAT00000026577	ENSBTAG00000019951	199	1	1	1	10	10	23	143
ENSBTAT00000086663	ENSBTAG00000005326	421	1	0	1	6	6	31	369
ENSBTAT00000134446	ENSBTAG00000012943	15	0	0	0	0	NA	NA	NA
ENSBTAT00000019462	ENSBTAG00000014615	356	6	0	1	93	54	6	38
ENSBTAT00000035157	ENSBTAG00000012768	486	1	1	1	1	1	319	28
ENSBTAT00000061140	ENSBTAG00000002804	395	2	0	1	11	7	152	80
ENSBTAT00000016824	ENSBTAG00000001692	527	2	0	1	24	21	185	216
ENSBTAT00000018267	ENSBTAG00000013744	199	0	0	0	0	NA	NA	NA
ENSBTAT00000020755	ENSBTAG00000015625	199	2	0	1	36	30	44	15
ENSBTAT00000013855	ENSBTAG00000010487	258	0	0	0	0	NA	NA	NA
ENSBTAT00000035145	ENSBTAG00000025124	424	2	0	1	69	59	64	148
ENSBTAT00000016836	ENSBTAG00000012671	188	0	0	0	0	NA	NA	NA
ENSBTAT00000069517	ENSBTAG00000014809	18	0	0	0	0	NA	NA	NA
ENSBTAT00000029099	ENSBTAG00000021829	316	2	1	1	10	5	91	187
ENSBTAT00000120446	ENSBTAG00000016094	198	1	0	1	6	6	22	155
ENSBTAT00000019758	ENSBTAG00000014835	98	0	2	1	0	NA	91	NA
ENSBTAT00000010982	ENSBTAG00000008340	51	0	0	0	0	NA	NA	NA
ENSBTAT00000125313	ENSBTAG00000020309	330	2	1	1	30	22	188	3
ENSBTAT00000071695	ENSBTAG00000017078	199	4	0	1	160	58	8	0
ENSBTAT00000022712	ENSBTAG00000017079	228	1	0	1	9	9	150	48
ENSBTAT00000048360	ENSBTAG00000034113	127	0	0	0	0	NA	NA	NA
ENSBTAT00000005222	ENSBTAG00000004000	314	0	0	0	0	NA	NA	NA
ENSBTAT00000105923	ENSBTAG00000008443	114	2	1	1	5	4	52	4
ENSBTAT00000016027	ENSBTAG00000012086	222	4	0	1	19	7	17	162
ENSBTAT00000016037	ENSBTAG00000012095	199	0	0	0	0	NA	NA	NA
ENSBTAT00000128718	ENSBTAG00000050263	17	0	0	0	0	NA	NA	NA
ENSBTAT00000111012	ENSBTAG00000008916	199	2	1	1	43	28	73	25
ENSBTAT00000005003	ENSBTAG00000003836	60	1	0	1	5	5	11	31
ENSBTAT00000013678	ENSBTAG00000010359	4	0	0	0	0	NA	NA	NA
ENSBTAT00000013683	ENSBTAG00000010363	199	1	1	1	42	42	11	59
ENSBTAT00000021559	ENSBTAG00000016199	216	0	0	0	0	NA	NA	NA
ENSBTAT00000090632	ENSBTAG00000037508	273	7	3	1	134	41	7	0
ENSBTAT00000056189	ENSBTAG00000025099	342	3	0	1	38	31	10	37
ENSBTAT00000011999	ENSBTAG00000009103	93	0	1	1	0	NA	82	NA
ENSBTAT00000013634	ENSBTAG00000010321	79	0	0	0	0	NA	NA	NA
ENSBTAT00000128614	ENSBTAG00000010341	199	1	1	1	5	5	15	125
ENSBTAT00000110281	ENSBTAG00000046343	199	3	0	1	42	16	51	0
ENSBTAT00000134614	ENSBTAG00000030282	605	4	0	1	146	80	48	159
ENSBTAT00000130978	ENSBTAG00000012184	75	0	1	1	0	NA	53	NA
ENSBTAT00000149476	ENSBTAG00000006607	98	0	0	0	0	NA	NA	NA
ENSBTAT00000103859	ENSBTAG00000012350	18	0	0	0	0	NA	NA	NA
ENSBTAT00000019472	ENSBTAG00000013880	471	3	1	1	30	16	212	61
ENSBTAT00000100286	ENSBTAG00000014626	199	3	1	1	20	11	71	1
ENSBTAT00000028751	ENSBTAG00000021577	131	0	0	0	0	NA	NA	NA
ENSBTAT00000094300	ENSBTAG00000007681	77	0	0	0	0	NA	NA	NA
ENSBTAT00000064097	ENSBTAG00000005265	85	0	1	1	0	NA	77	NA
ENSBTAT00000018404	ENSBTAG00000013856	42	0	0	0	0	NA	NA	NA
ENSBTAT00000055060	ENSBTAG00000039591	42	0	1	1	0	NA	14	NA
ENSBTAT00000066841	ENSBTAG00000014906	87	0	0	0	0	NA	NA	NA
ENSBTAT00000078614	ENSBTAG00000044033	272	1	0	1	36	36	55	106
ENSBTAT00000052050	ENSBTAG00000039555	103	0	0	0	0	NA	NA	NA
ENSBTAT00000012583	ENSBTAG00000009565	599	2	0	1	33	26	95	285
ENSBTAT00000109878	ENSBTAG00000009566	129	0	0	0	0	NA	NA	NA
ENSBTAT00000011171	ENSBTAG00000008484	86	0	0	0	0	NA	NA	NA
ENSBTAT00000102406	ENSBTAG00000020701	382	2	0	1	20	14	90	112
ENSBTAT00000019111	ENSBTAG00000014373	83	0	0	0	0	NA	NA	NA
ENSBTAT00000018096	ENSBTAG00000013612	350	0	0	0	0	NA	NA	NA
ENSBTAT00000119258	ENSBTAG00000044077	208	1	0	1	8	8	160	21
ENSBTAT00000039933	ENSBTAG00000027713	199	2	0	1	16	15	56	67
ENSBTAT00000009364	ENSBTAG00000007116	231	2	0	1	5	4	85	50
ENSBTAT00000023401	ENSBTAG00000017599	95	0	0	0	0	NA	NA	NA
ENSBTAT00000073062	ENSBTAG00000050195	176	0	0	0	0	NA	NA	NA
ENSBTAT00000091395	ENSBTAG00000006107	180	1	1	1	30	30	58	4
ENSBTAT00000073730	ENSBTAG00000009131	199	2	0	1	33	20	56	42
ENSBTAT00000050739	ENSBTAG00000036242	137	0	0	0	0	NA	NA	NA
ENSBTAT00000005786	ENSBTAG00000004413	272	0	0	0	0	NA	NA	NA
ENSBTAT00000093903	ENSBTAG00000007214	184	1	1	1	33	33	59	1
ENSBTAT00000089274	ENSBTAG00000013557	178	1	1	1	17	17	25	99
ENSBTAT00000001164	ENSBTAG00000039275	327	2	0	1	15	11	103	56
ENSBTAT00000079807	ENSBTAG00000019900	16	0	0	0	0	NA	NA	NA
ENSBTAT00000132639	ENSBTAG00000064347	199	1	0	1	25	25	119	2
ENSBTAT00000034967	ENSBTAG00000020860	85	0	0	0	0	NA	NA	NA
ENSBTAT00000063075	ENSBTAG00000045909	199	2	0	1	54	38	6	18
ENSBTAT00000094937	ENSBTAG00000021445	199	1	0	1	4	4	146	38
ENSBTAT00000081395	ENSBTAG00000012387	104	0	0	0	0	NA	NA	NA
ENSBTAT00000053077	ENSBTAG00000021471	41	0	0	0	0	NA	NA	NA
ENSBTAT00000039965	ENSBTAG00000027728	199	0	0	0	0	NA	NA	NA
ENSBTAT00000080646	ENSBTAG00000016515	199	0	0	0	0	NA	NA	NA
ENSBTAT00000060973	ENSBTAG00000003051	273	6	0	1	33	12	67	50
ENSBTAT00000074499	ENSBTAG00000021675	199	2	0	1	33	20	51	47
ENSBTAT00000042616	ENSBTAG00000025029	114	0	0	0	0	NA	NA	NA
ENSBTAT00000102044	ENSBTAG00000009667	120	0	0	0	0	NA	NA	NA
ENSBTAT00000086155	ENSBTAG00000035662	237	0	0	0	0	NA	NA	NA
ENSBTAT00000096381	ENSBTAG00000045886	199	1	0	1	10	10	50	116
ENSBTAT00000029363	ENSBTAG00000022013	118	0	0	0	0	NA	NA	NA
ENSBTAT00000001976	ENSBTAG00000001508	221	4	0	1	40	19	139	6
ENSBTAT00000117945	ENSBTAG00000026915	136	2	0	1	15	13	12	10
ENSBTAT00000122130	ENSBTAG00000020130	168	0	1	1	0	NA	121	NA
ENSBTAT00000026034	ENSBTAG00000019539	199	2	1	1	53	35	21	51
ENSBTAT00000125808	ENSBTAG00000016845	89	0	0	0	0	NA	NA	NA
ENSBTAT00000020096	ENSBTAG00000015101	125	0	0	0	0	NA	NA	NA
ENSBTAT00000020692	ENSBTAG00000015578	199	0	0	0	0	NA	NA	NA
ENSBTAT00000008831	ENSBTAG00000006715	251	1	0	1	8	8	139	85
ENSBTAT00000108851	ENSBTAG00000020055	324	2	0	1	83	64	44	85
ENSBTAT00000027024	ENSBTAG00000025942	27	0	0	0	0	NA	NA	NA
ENSBTAT00000143456	ENSBTAG00000012442	140	0	1	1	0	NA	93	NA
ENSBTAT00000142169	ENSBTAG00000003726	63	1	0	1	11	11	18	9
ENSBTAT00000084663	ENSBTAG00000010819	241	4	0	1	26	10	179	3
ENSBTAT00000011645	ENSBTAG00000008844	290	4	0	1	60	23	18	30
ENSBTAT00000154391	ENSBTAG00000034626	117	1	0	1	8	8	21	69
ENSBTAT00000083451	ENSBTAG00000000536	61	0	0	0	0	NA	NA	NA
ENSBTAT00000028055	ENSBTAG00000021069	192	0	0	0	0	NA	NA	NA
ENSBTAT00000008606	ENSBTAG00000006551	10	0	0	0	0	NA	NA	NA
ENSBTAT00000008601	ENSBTAG00000006547	128	1	0	1	9	9	41	57
ENSBTAT00000134266	ENSBTAG00000007657	327	1	0	1	41	41	94	107
ENSBTAT00000007324	ENSBTAG00000005574	192	0	0	0	0	NA	NA	NA
ENSBTAT00000118216	ENSBTAG00000005905	140	1	0	1	11	11	68	36
ENSBTAT00000146048	ENSBTAG00000003366	199	5	0	1	58	20	22	74
ENSBTAT00000100269	ENSBTAG00000000555	199	0	0	0	0	NA	NA	NA
ENSBTAT00000154686	ENSBTAG00000074689	258	6	1	1	59	32	70	16
ENSBTAT00000137546	ENSBTAG00000000804	198	2	0	1	21	16	8	139
ENSBTAT00000130931	ENSBTAG00000019568	239	0	0	0	0	NA	NA	NA
ENSBTAT00000153338	ENSBTAG00000013011	173	0	0	0	0	NA	NA	NA
ENSBTAT00000001617	ENSBTAG00000001223	105	0	1	1	0	NA	85	NA
ENSBTAT00000011273	ENSBTAG00000008551	1	0	0	0	0	NA	NA	NA
ENSBTAT00000068501	ENSBTAG00000046348	220	0	0	0	0	NA	NA	NA
ENSBTAT00000083400	ENSBTAG00000051567	43	0	0	0	0	NA	NA	NA
ENSBTAT00000122768	ENSBTAG00000034220	199	0	1	1	0	NA	41	NA
ENSBTAT00000095773	ENSBTAG00000012375	3388	47	0	1	904	72	149	109
ENSBTAT00000018772	ENSBTAG00000014124	199	2	0	1	23	19	69	59
ENSBTAT00000106309	ENSBTAG00000005718	365	0	0	0	0	NA	NA	NA
ENSBTAT00000031479	ENSBTAG00000019843	324	1	0	1	12	12	180	105
ENSBTAT00000031476	ENSBTAG00000033543	1035	8	0	1	210	94	19	354
ENSBTAT00000018755	ENSBTAG00000014103	137	0	0	0	0	NA	NA	NA
ENSBTAT00000073760	ENSBTAG00000001847	199	2	0	1	37	25	110	11
ENSBTAT00000090590	ENSBTAG00000007872	342	0	0	0	0	NA	NA	NA
ENSBTAT00000067019	ENSBTAG00000003943	100	0	0	0	0	NA	NA	NA
ENSBTAT00000076731	ENSBTAG00000006197	12	0	0	0	0	NA	NA	NA
ENSBTAT00000011234	ENSBTAG00000027442	350	5	2	1	142	61	53	10
ENSBTAT00000081809	ENSBTAG00000043961	367	0	0	0	0	NA	NA	NA
ENSBTAT00000035504	ENSBTAG00000010431	689	12	0	1	126	26	19	106
ENSBTAT00000106563	ENSBTAG00000043987	199	0	0	0	0	NA	NA	NA
ENSBTAT00000115297	ENSBTAG00000025903	169	0	0	0	0	NA	NA	NA
ENSBTAT00000027737	ENSBTAG00000020815	204	0	0	0	0	NA	NA	NA
ENSBTAT00000138289	ENSBTAG00000015607	41	0	0	0	0	NA	NA	NA
ENSBTAT00000080494	ENSBTAG00000001283	199	1	0	1	26	26	58	60
ENSBTAT00000098080	ENSBTAG00000000095	60	0	0	0	0	NA	NA	NA
ENSBTAT00000023306	ENSBTAG00000017530	76	1	1	1	9	9	13	33
ENSBTAT00000129682	ENSBTAG00000012047	199	2	0	1	3	2	120	12
ENSBTAT00000073216	ENSBTAG00000018667	109	0	0	0	0	NA	NA	NA
ENSBTAT00000141734	ENSBTAG00000070910	119	0	0	0	0	NA	NA	NA
ENSBTAT00000022777	ENSBTAG00000017137	102	0	0	0	0	NA	NA	NA
ENSBTAT00000014674	ENSBTAG00000011050	109	1	0	1	16	16	22	36
ENSBTAT00000025456	ENSBTAG00000019125	215	0	0	0	0	NA	NA	NA
ENSBTAT00000081215	ENSBTAG00000000819	15	0	0	0	0	NA	NA	NA
ENSBTAT00000128458	ENSBTAG00000013357	14	0	1	1	0	NA	7	NA
ENSBTAT00000083030	ENSBTAG00000018517	85	0	1	1	0	NA	3	NA
ENSBTAT00000129542	ENSBTAG00000007494	199	0	1	1	0	NA	159	NA
ENSBTAT00000014571	ENSBTAG00000010976	209	5	2	1	40	12	1	53
ENSBTAT00000136941	ENSBTAG00000001306	199	0	1	1	0	NA	38	NA
ENSBTAT00000061396	ENSBTAG00000018437	117	0	0	0	0	NA	NA	NA
ENSBTAT00000021593	ENSBTAG00000016229	348	2	0	1	13	10	141	160
ENSBTAT00000006709	ENSBTAG00000005090	152	1	0	1	21	21	36	50
ENSBTAT00000134555	ENSBTAG00000006816	345	0	0	0	0	NA	NA	NA
ENSBTAT00000118573	ENSBTAG00000009417	159	0	1	1	0	NA	149	NA
ENSBTAT00000021256	ENSBTAG00000015978	76	0	0	0	0	NA	NA	NA
ENSBTAT00000017603	ENSBTAG00000013231	199	0	0	0	0	NA	NA	NA
ENSBTAT00000095341	ENSBTAG00000019687	199	0	0	0	0	NA	NA	NA
ENSBTAT00000079487	ENSBTAG00000002746	307	0	0	0	0	NA	NA	NA
ENSBTAT00000025762	ENSBTAG00000019345	199	1	2	1	3	3	67	120
ENSBTAT00000106428	ENSBTAG00000012757	1490	17	0	1	479	152	28	46
ENSBTAT00000034195	ENSBTAG00000017734	259	1	0	1	11	11	78	145
ENSBTAT00000089018	ENSBTAG00000009789	223	0	0	0	0	NA	NA	NA
ENSBTAT00000073140	ENSBTAG00000003532	842	5	0	1	91	65	225	10
ENSBTAT00000045969	ENSBTAG00000018318	199	0	0	0	0	NA	NA	NA
ENSBTAT00000019970	ENSBTAG00000015000	260	0	0	0	0	NA	NA	NA
ENSBTAT00000061353	ENSBTAG00000044135	199	2	1	1	43	30	41	65
ENSBTAT00000015136	ENSBTAG00000011388	101	0	0	0	0	NA	NA	NA
ENSBTAT00000015139	ENSBTAG00000011394	300	4	0	1	75	49	23	16
ENSBTAT00000137566	ENSBTAG00000011397	335	2	0	1	43	25	92	57
ENSBTAT00000084773	ENSBTAG00000011403	89	0	2	1	0	NA	37	NA
ENSBTAT00000015161	ENSBTAG00000011406	360	2	0	1	15	14	288	27
ENSBTAT00000131280	ENSBTAG00000011413	48	0	0	0	0	NA	NA	NA
ENSBTAT00000117900	ENSBTAG00000011416	47	0	0	0	0	NA	NA	NA
ENSBTAT00000046179	ENSBTAG00000011424	89	1	0	1	7	7	58	7
ENSBTAT00000119368	ENSBTAG00000025868	318	0	0	0	0	NA	NA	NA
ENSBTAT00000015194	ENSBTAG00000011431	183	0	0	0	0	NA	NA	NA
ENSBTAT00000104782	ENSBTAG00000011433	208	0	0	0	0	NA	NA	NA
ENSBTAT00000080254	ENSBTAG00000011434	199	0	0	0	0	NA	NA	NA
ENSBTAT00000000084	ENSBTAG00000000076	56	0	0	0	0	NA	NA	NA
ENSBTAT00000103060	ENSBTAG00000000078	11	0	0	0	0	NA	NA	NA
ENSBTAT00000001518	ENSBTAG00000001137	140	0	0	0	0	NA	NA	NA
ENSBTAT00000102793	ENSBTAG00000001142	191	1	0	1	5	5	109	64
ENSBTAT00000130631	ENSBTAG00000005519	199	0	0	0	0	NA	NA	NA
ENSBTAT00000028900	ENSBTAG00000021686	173	0	0	0	0	NA	NA	NA
ENSBTAT00000096871	ENSBTAG00000025859	129	0	0	0	0	NA	NA	NA
ENSBTAT00000025697	ENSBTAG00000019299	29	0	0	0	0	NA	NA	NA
ENSBTAT00000135771	ENSBTAG00000007761	199	1	0	1	14	14	127	27
ENSBTAT00000016250	ENSBTAG00000012243	78	0	0	0	0	NA	NA	NA
ENSBTAT00000046545	ENSBTAG00000012262	199	6	0	1	113	35	6	2
ENSBTAT00000046547	ENSBTAG00000032777	57	0	0	0	0	NA	NA	NA
ENSBTAT00000053555	ENSBTAG00000018922	83	0	0	0	0	NA	NA	NA
ENSBTAT00000019879	ENSBTAG00000014934	77	0	0	0	0	NA	NA	NA
ENSBTAT00000104818	ENSBTAG00000014922	117	1	0	1	13	13	62	13
ENSBTAT00000004845	ENSBTAG00000003719	103	0	0	0	0	NA	NA	NA
ENSBTAT00000019585	ENSBTAG00000014719	145	0	0	0	0	NA	NA	NA
ENSBTAT00000105493	ENSBTAG00000014722	159	0	1	1	0	NA	155	NA
ENSBTAT00000122945	ENSBTAG00000009732	180	3	1	1	123	53	14	4
ENSBTAT00000154213	ENSBTAG00000021367	158	0	4	1	0	NA	46	NA
ENSBTAT00000025318	ENSBTAG00000019023	132	0	0	0	0	NA	NA	NA
ENSBTAT00000034608	ENSBTAG00000024851	120	0	0	0	0	NA	NA	NA
ENSBTAT00000115107	ENSBTAG00000007659	161	1	2	1	13	13	43	30
ENSBTAT00000026052	ENSBTAG00000019550	23	0	0	0	0	NA	NA	NA
ENSBTAT00000073237	ENSBTAG00000018035	82	0	0	0	0	NA	NA	NA
ENSBTAT00000106237	ENSBTAG00000002454	12	0	0	0	0	NA	NA	NA
ENSBTAT00000146965	ENSBTAG00000002457	NA	NA	NA	NA	NA	NA	NA	NA
ENSBTAT00000002429	ENSBTAG00000001864	199	0	0	0	0	NA	NA	NA
ENSBTAT00000010541	ENSBTAG00000008016	162	1	0	1	9	9	109	23
ENSBTAT00000090888	ENSBTAG00000009804	199	1	1	1	49	49	25	24
ENSBTAT00000012932	ENSBTAG00000009806	198	1	0	1	1	1	77	115
ENSBTAT00000017086	ENSBTAG00000012855	133	0	0	0	0	NA	NA	NA
ENSBTAT00000139898	ENSBTAG00000018646	27	0	0	0	0	NA	NA	NA
ENSBTAT00000001114	ENSBTAG00000000841	135	0	1	1	0	NA	37	NA
ENSBTAT00000076687	ENSBTAG00000047628	26	0	0	0	0	NA	NA	NA
ENSBTAT00000067620	ENSBTAG00000045887	189	1	0	1	27	27	39	66
ENSBTAT00000149273	ENSBTAG00000014361	56	0	0	0	0	NA	NA	NA
ENSBTAT00000073453	ENSBTAG00000009504	199	0	4	1	0	NA	11	NA
ENSBTAT00000001218	ENSBTAG00000000917	30	0	0	0	0	NA	NA	NA
ENSBTAT00000013251	ENSBTAG00000010036	178	1	1	1	26	26	5	92
ENSBTAT00000068468	ENSBTAG00000019225	481	5	1	1	54	25	98	202
ENSBTAT00000026818	ENSBTAG00000020133	227	0	0	0	0	NA	NA	NA
ENSBTAT00000009697	ENSBTAG00000007369	94	0	0	0	0	NA	NA	NA
ENSBTAT00000104479	ENSBTAG00000005469	130	0	0	0	0	NA	NA	NA
ENSBTAT00000007195	ENSBTAG00000005470	81	0	0	0	0	NA	NA	NA
ENSBTAT00000017987	ENSBTAG00000013528	80	0	0	0	0	NA	NA	NA
ENSBTAT00000008159	ENSBTAG00000006214	343	0	0	0	0	NA	NA	NA
ENSBTAT00000002200	ENSBTAG00000001687	237	0	0	0	0	NA	NA	NA
ENSBTAT00000029264	ENSBTAG00000021949	79	0	0	0	0	NA	NA	NA
ENSBTAT00000067175	ENSBTAG00000015513	227	1	0	1	21	21	125	36
ENSBTAT00000081348	ENSBTAG00000012382	199	2	0	1	8	5	8	141
ENSBTAT00000003573	ENSBTAG00000002756	NA	NA	NA	NA	NA	NA	NA	NA
ENSBTAT00000024373	ENSBTAG00000018317	81	0	2	1	0	NA	25	NA
ENSBTAT00000033862	ENSBTAG00000021307	156	0	0	0	0	NA	NA	NA
ENSBTAT00000054367	ENSBTAG00000037986	1370	7	0	1	300	73	10	210
ENSBTAT00000086956	ENSBTAG00000018373	199	0	0	0	0	NA	NA	NA
ENSBTAT00000013134	ENSBTAG00000009958	199	0	0	0	0	NA	NA	NA
ENSBTAT00000084967	ENSBTAG00000005958	224	1	0	1	4	4	194	15
ENSBTAT00000020272	ENSBTAG00000015241	90	0	1	1	0	NA	59	NA
ENSBTAT00000108797	ENSBTAG00000013947	NA	NA	NA	NA	NA	NA	NA	NA
ENSBTAT00000021637	ENSBTAG00000016265	110	0	0	0	0	NA	NA	NA
ENSBTAT00000020865	ENSBTAG00000019564	211	1	0	1	9	9	176	5
ENSBTAT00000020286	ENSBTAG00000015249	183	0	0	0	0	NA	NA	NA
ENSBTAT00000129310	ENSBTAG00000017845	380	2	1	1	32	17	111	134
ENSBTAT00000016431	ENSBTAG00000012383	108	0	0	0	0	NA	NA	NA
ENSBTAT00000088051	ENSBTAG00000012385	118	1	0	1	3	3	59	47
ENSBTAT00000011196	ENSBTAG00000008493	50	0	0	0	0	NA	NA	NA
ENSBTAT00000117080	ENSBTAG00000003323	17	0	0	0	0	NA	NA	NA
ENSBTAT00000087064	ENSBTAG00000054773	81	0	0	0	0	NA	NA	NA
ENSBTAT00000000930	ENSBTAG00000000695	89	0	0	0	0	NA	NA	NA
ENSBTAT00000028744	ENSBTAG00000021573	306	0	2	1	0	NA	233	NA
ENSBTAT00000036476	ENSBTAG00000000320	NA	NA	NA	NA	NA	NA	NA	NA
ENSBTAT00000068576	ENSBTAG00000012921	206	2	0	1	94	48	43	16
ENSBTAT00000045076	ENSBTAG00000031793	199	2	0	1	57	55	25	6
ENSBTAT00000117475	ENSBTAG00000008537	199	0	0	0	0	NA	NA	NA
ENSBTAT00000061638	ENSBTAG00000015361	34	0	0	0	0	NA	NA	NA
ENSBTAT00000021677	ENSBTAG00000016295	321	1	0	1	65	65	33	90
ENSBTAT00000020990	ENSBTAG00000015804	79	0	0	0	0	NA	NA	NA
ENSBTAT00000020997	ENSBTAG00000015807	234	1	0	1	4	4	119	100
ENSBTAT00000033922	ENSBTAG00000014827	223	0	0	0	0	NA	NA	NA
ENSBTAT00000081827	ENSBTAG00000023523	488	3	0	1	35	19	412	16
ENSBTAT00000027236	ENSBTAG00000020436	320	5	0	1	35	10	219	29
ENSBTAT00000028162	ENSBTAG00000021131	234	0	0	0	0	NA	NA	NA
ENSBTAT00000124834	ENSBTAG00000021135	743	6	0	1	131	46	61	5
ENSBTAT00000089319	ENSBTAG00000001257	277	2	5	1	30	22	28	151
ENSBTAT00000093585	ENSBTAG00000001016	58	1	0	1	1	1	13	39
ENSBTAT00000109992	ENSBTAG00000031569	11	0	0	0	0	NA	NA	NA
ENSBTAT00000079550	ENSBTAG00000053156	80	2	0	1	10	6	18	25
ENSBTAT00000080059	ENSBTAG00000001737	74	0	0	0	0	NA	NA	NA
ENSBTAT00000072827	ENSBTAG00000000738	379	2	1	1	25	13	283	16
ENSBTAT00000000962	ENSBTAG00000000720	37	0	0	0	0	NA	NA	NA
ENSBTAT00000022853	ENSBTAG00000017195	166	4	0	1	104	49	15	1
