transcript_id	gene_id	strand	n_exons	n_5UTR_junctions	n_CDS_junctions	n_3UTR_junctions	stop_dist_closest_upstream	stop_dist_closest_downstream	stop_dist_last_downstream	start_dist_closest_upstream	start_dist_closest_downstream
ENSBTAT00000131728	ENSBTAG00000032166	+	10	0	9	0	262	NA	NA	NA	60
ENSBTAT00000053426	ENSBTAG00000003994	+	5	0	3	1	125	12	12	NA	403
ENSBTAT00000013895	ENSBTAG00000010504	+	11	1	9	0	101	NA	NA	51	414
ENSBTAT00000104311	ENSBTAG00000008090	-	11	0	10	0	280	NA	NA	NA	30
ENSBTAT00000075704	ENSBTAG00000052945	+	1	0	0	0	NA	NA	NA	NA	NA
ENSBTAT00000022576	ENSBTAG00000016975	+	5	0	4	0	61	NA	NA	NA	3
ENSBTAT00000015924	ENSBTAG00000012003	-	5	0	4	0	132	NA	NA	NA	69
ENSBTAT00000065057	ENSBTAG00000011997	-	20	1	18	0	107	NA	NA	85	50
ENSBTAT00000007922	ENSBTAG00000006029	-	31	0	30	0	120	NA	NA	NA	222
ENSBTAT00000014027	ENSBTAG00000010612	+	5	0	4	0	149	NA	NA	NA	160
ENSBTAT00000128601	ENSBTAG00000010602	+	14	0	13	0	74	NA	NA	NA	60
ENSBTAT00000008304	ENSBTAG00000006325	+	6	0	5	0	110	NA	NA	NA	192
ENSBTAT00000000341	ENSBTAG00000000274	-	7	0	6	0	35	NA	NA	NA	584
ENSBTAT00000010704	ENSBTAG00000008143	-	7	0	6	0	348	NA	NA	NA	206
ENSBTAT00000033607	ENSBTAG00000010671	+	16	1	14	0	2332	NA	NA	40	124
ENSBTAT00000148281	ENSBTAG00000072136	+	2	0	1	0	200	NA	NA	NA	339
ENSBTAT00000008749	ENSBTAG00000006661	-	5	1	3	0	122	NA	NA	39	114
ENSBTAT00000083304	ENSBTAG00000031967	+	23	0	22	0	107	NA	NA	NA	69
ENSBTAT00000020385	ENSBTAG00000015337	-	7	0	6	0	305	NA	NA	NA	66
ENSBTAT00000021725	ENSBTAG00000016332	+	12	0	11	0	116	NA	NA	NA	28
ENSBTAT00000092137	ENSBTAG00000007976	-	10	1	8	0	89	NA	NA	42	13
ENSBTAT00000080443	ENSBTAG00000012128	-	24	0	23	0	118	NA	NA	NA	37
ENSBTAT00000070737	ENSBTAG00000005110	-	29	0	28	0	173	NA	NA	NA	336
ENSBTAT00000075056	ENSBTAG00000004643	-	12	0	11	0	61	NA	NA	NA	117
ENSBTAT00000085869	ENSBTAG00000020004	-	6	1	4	0	186	NA	NA	58	61
ENSBTAT00000004036	ENSBTAG00000003102	-	2	0	1	0	1295	NA	NA	NA	1236
ENSBTAT00000127440	ENSBTAG00000010692	+	24	0	23	0	65	NA	NA	NA	78
ENSBTAT00000045185	ENSBTAG00000000296	-	16	0	15	0	103	NA	NA	NA	170
ENSBTAT00000100882	ENSBTAG00000016481	+	7	0	6	0	104	NA	NA	NA	13
ENSBTAT00000101460	ENSBTAG00000011002	+	19	0	18	0	110	NA	NA	NA	58
ENSBTAT00000082393	ENSBTAG00000006253	+	48	0	47	0	187	NA	NA	NA	355
ENSBTAT00000009961	ENSBTAG00000007572	+	2	0	1	0	201	NA	NA	NA	158
ENSBTAT00000072681	ENSBTAG00000004989	+	9	0	8	0	245	NA	NA	NA	160
ENSBTAT00000006573	ENSBTAG00000004992	-	23	0	21	1	60	32	32	NA	120
ENSBTAT00000088852	ENSBTAG00000007253	+	8	0	7	0	101	NA	NA	NA	156
ENSBTAT00000017670	ENSBTAG00000013287	+	12	0	11	0	412	NA	NA	NA	325
ENSBTAT00000067617	ENSBTAG00000001754	+	18	0	16	1	6	936	936	NA	165
ENSBTAT00000083278	ENSBTAG00000014273	+	13	3	9	0	262	NA	NA	9	223
ENSBTAT00000001205	ENSBTAG00000000911	-	7	0	6	0	124	NA	NA	NA	53
ENSBTAT00000000718	ENSBTAG00000000548	+	10	0	9	0	209	NA	NA	NA	166
ENSBTAT00000103844	ENSBTAG00000007413	-	11	0	10	0	148	NA	NA	NA	78
ENSBTAT00000105550	ENSBTAG00000017223	+	12	0	11	0	117	NA	NA	NA	173
ENSBTAT00000022911	ENSBTAG00000017245	-	24	0	23	0	130	NA	NA	NA	37
ENSBTAT00000104262	ENSBTAG00000010437	+	19	0	18	0	121	NA	NA	NA	98
ENSBTAT00000013799	ENSBTAG00000010452	-	8	0	7	0	194	NA	NA	NA	52
ENSBTAT00000098145	ENSBTAG00000024723	-	9	0	8	0	23	NA	NA	NA	81
ENSBTAT00000018759	ENSBTAG00000014112	+	18	0	17	0	237	NA	NA	NA	86
ENSBTAT00000128350	ENSBTAG00000003372	-	13	0	12	0	31	NA	NA	NA	77
ENSBTAT00000109279	ENSBTAG00000009902	-	9	0	8	0	158	NA	NA	NA	66
ENSBTAT00000122708	ENSBTAG00000013953	+	16	3	12	0	5	NA	NA	41	71
ENSBTAT00000125896	ENSBTAG00000078579	-	9	0	8	0	249	NA	NA	NA	42
ENSBTAT00000071100	ENSBTAG00000017919	-	12	1	10	0	301	NA	NA	92	174
ENSBTAT00000142134	ENSBTAG00000007806	-	4	0	3	0	116	NA	NA	NA	72
ENSBTAT00000135984	ENSBTAG00000015802	-	13	0	12	0	75	NA	NA	NA	21
ENSBTAT00000070598	ENSBTAG00000002431	+	19	0	18	0	209	NA	NA	NA	364
ENSBTAT00000028806	ENSBTAG00000021617	-	13	0	12	0	271	NA	NA	NA	308
ENSBTAT00000044346	ENSBTAG00000016373	+	18	0	17	0	111	NA	NA	NA	3
ENSBTAT00000122408	ENSBTAG00000017770	+	11	0	10	0	177	NA	NA	NA	138
ENSBTAT00000022006	ENSBTAG00000016546	-	12	0	11	0	325	NA	NA	NA	329
ENSBTAT00000033494	ENSBTAG00000003495	-	20	0	19	0	94	NA	NA	NA	194
ENSBTAT00000083884	ENSBTAG00000012239	-	15	1	13	0	158	NA	NA	72	89
ENSBTAT00000092403	ENSBTAG00000008306	-	8	0	7	0	209	NA	NA	NA	224
ENSBTAT00000090044	ENSBTAG00000020484	+	8	0	7	0	140	NA	NA	NA	930
ENSBTAT00000118092	ENSBTAG00000021759	+	4	0	3	0	71	NA	NA	NA	107
ENSBTAT00000116466	ENSBTAG00000021761	-	20	0	19	0	22	NA	NA	NA	135
ENSBTAT00000006954	ENSBTAG00000005285	-	4	2	1	0	105	NA	NA	27	215
ENSBTAT00000104444	ENSBTAG00000019265	+	16	1	14	0	137	NA	NA	17	101
ENSBTAT00000091066	ENSBTAG00000009839	+	8	0	7	0	49	NA	NA	NA	72
ENSBTAT00000024166	ENSBTAG00000018159	+	11	0	10	0	131	NA	NA	NA	74
ENSBTAT00000023912	ENSBTAG00000017970	+	10	0	9	0	98	NA	NA	NA	147
ENSBTAT00000057182	ENSBTAG00000002554	-	8	0	7	0	9	NA	NA	NA	620
ENSBTAT00000002373	ENSBTAG00000001815	+	15	0	14	0	157	NA	NA	NA	201
ENSBTAT00000092235	ENSBTAG00000017676	-	9	1	7	0	268	NA	NA	16	43
ENSBTAT00000068449	ENSBTAG00000008736	+	22	1	20	0	80	NA	NA	162	140
ENSBTAT00000012405	ENSBTAG00000009426	-	20	0	19	0	60	NA	NA	NA	117
ENSBTAT00000022782	ENSBTAG00000017143	-	10	0	9	0	415	NA	NA	NA	88
ENSBTAT00000027245	ENSBTAG00000020445	+	6	0	5	0	1147	NA	NA	NA	24
ENSBTAT00000123829	ENSBTAG00000020448	+	8	0	7	0	850	NA	NA	NA	165
ENSBTAT00000000499	ENSBTAG00000000389	+	5	0	4	0	811	NA	NA	NA	24
ENSBTAT00000095620	ENSBTAG00000031106	-	8	0	7	0	1054	NA	NA	NA	24
ENSBTAT00000142179	ENSBTAG00000010219	+	18	0	17	0	880	NA	NA	NA	12
ENSBTAT00000153566	ENSBTAG00000076332	+	4	0	2	1	93	22	22	NA	104
ENSBTAT00000094058	ENSBTAG00000038241	+	2	1	0	0	3383	NA	NA	1704	NA
ENSBTAT00000107120	ENSBTAG00000007983	+	4	1	2	0	1513	NA	NA	157	76
ENSBTAT00000064324	ENSBTAG00000007759	+	16	0	14	1	125	4	4	NA	317
ENSBTAT00000010212	ENSBTAG00000007766	-	12	0	11	0	86	NA	NA	NA	37
ENSBTAT00000014910	ENSBTAG00000011226	+	23	1	21	0	80	NA	NA	63	51
ENSBTAT00000043835	ENSBTAG00000011228	-	11	0	10	0	107	NA	NA	NA	82
ENSBTAT00000014915	ENSBTAG00000011229	-	3	0	2	0	351	NA	NA	NA	114
ENSBTAT00000019108	ENSBTAG00000014371	+	5	1	3	0	1298	NA	NA	1037	281
ENSBTAT00000028051	ENSBTAG00000014372	-	15	1	13	0	53	NA	NA	102	39
ENSBTAT00000139554	ENSBTAG00000004540	+	15	1	13	0	211	NA	NA	1	117
ENSBTAT00000130740	ENSBTAG00000031861	-	8	0	7	0	92	NA	NA	NA	187
ENSBTAT00000086099	ENSBTAG00000002917	-	16	0	15	0	31	NA	NA	NA	114
ENSBTAT00000028329	ENSBTAG00000021260	+	13	2	10	0	131	NA	NA	38	289
ENSBTAT00000104090	ENSBTAG00000030897	-	3	2	0	0	1401	NA	NA	502	NA
ENSBTAT00000038295	ENSBTAG00000008032	+	13	0	12	0	95	NA	NA	NA	44
ENSBTAT00000023287	ENSBTAG00000017505	-	21	1	19	0	118	NA	NA	76	59
ENSBTAT00000002084	ENSBTAG00000001592	+	6	0	5	0	29	NA	NA	NA	283
ENSBTAT00000060950	ENSBTAG00000010243	+	18	0	17	0	48	NA	NA	NA	43
ENSBTAT00000097171	ENSBTAG00000030817	-	18	0	17	0	9	NA	NA	NA	36
ENSBTAT00000010553	ENSBTAG00000008025	+	23	0	22	0	170	NA	NA	NA	66
ENSBTAT00000075017	ENSBTAG00000000771	+	10	1	8	0	220	NA	NA	26	65
ENSBTAT00000021476	ENSBTAG00000016131	-	28	1	26	0	51	NA	NA	42	78
ENSBTAT00000088659	ENSBTAG00000005483	-	24	0	23	0	45	NA	NA	NA	312
ENSBTAT00000017631	ENSBTAG00000013256	+	18	0	17	0	1087	NA	NA	NA	212
ENSBTAT00000030417	ENSBTAG00000012267	-	35	0	34	0	137	NA	NA	NA	595
ENSBTAT00000074615	ENSBTAG00000052417	+	4	0	3	0	28	NA	NA	NA	71
ENSBTAT00000099243	ENSBTAG00000012272	+	7	0	6	0	164	NA	NA	NA	130
ENSBTAT00000082752	ENSBTAG00000012828	+	18	0	17	0	221	NA	NA	NA	30
ENSBTAT00000049560	ENSBTAG00000035083	+	1	0	0	0	NA	NA	NA	NA	NA
ENSBTAT00000154611	ENSBTAG00000070878	-	2	0	1	0	1980	NA	NA	NA	185
ENSBTAT00000073090	ENSBTAG00000004427	-	25	1	23	0	132	NA	NA	67	42
ENSBTAT00000028999	ENSBTAG00000021756	+	16	0	15	0	138	NA	NA	NA	93
ENSBTAT00000108958	ENSBTAG00000013406	-	6	0	5	0	76	NA	NA	NA	356
ENSBTAT00000022518	ENSBTAG00000016931	-	13	0	11	0	170	NA	NA	0	90
ENSBTAT00000147001	ENSBTAG00000034693	+	11	3	7	0	206	NA	NA	17	166
ENSBTAT00000113955	ENSBTAG00000043949	-	8	1	6	0	72	NA	NA	148	525
ENSBTAT00000082779	ENSBTAG00000014609	-	25	0	24	0	86	NA	NA	NA	237
ENSBTAT00000011034	ENSBTAG00000008382	+	13	0	11	1	92	17	17	NA	244
ENSBTAT00000119682	ENSBTAG00000002888	+	12	0	11	0	179	NA	NA	NA	140
ENSBTAT00000024524	ENSBTAG00000018432	-	11	0	10	0	371	NA	NA	NA	289
ENSBTAT00000011881	ENSBTAG00000009023	+	14	1	12	0	814	NA	NA	19	198
ENSBTAT00000117084	ENSBTAG00000017549	-	10	0	8	1	39	38	38	NA	135
ENSBTAT00000006022	ENSBTAG00000004587	-	3	0	2	0	307	NA	NA	NA	400
ENSBTAT00000076347	ENSBTAG00000000687	-	11	0	10	0	104	NA	NA	NA	97
ENSBTAT00000077323	ENSBTAG00000009552	-	22	1	20	0	311	NA	NA	220	208
ENSBTAT00000066529	ENSBTAG00000020330	-	2	0	1	0	367	NA	NA	NA	769
ENSBTAT00000104816	ENSBTAG00000000421	-	30	0	29	0	122	NA	NA	NA	66
ENSBTAT00000120422	ENSBTAG00000021767	-	4	0	3	0	40	NA	NA	NA	87
ENSBTAT00000069897	ENSBTAG00000012007	+	5	2	2	0	17	NA	NA	222	139
ENSBTAT00000082965	ENSBTAG00000004484	-	15	0	14	0	104	NA	NA	NA	173
ENSBTAT00000080243	ENSBTAG00000014375	-	5	0	4	0	302	NA	NA	NA	116
ENSBTAT00000085039	ENSBTAG00000017729	-	14	1	12	0	165	NA	NA	18	54
ENSBTAT00000090957	ENSBTAG00000014030	-	22	0	21	0	36	NA	NA	NA	16
ENSBTAT00000127738	ENSBTAG00000019944	+	11	0	10	0	252	NA	NA	NA	151
ENSBTAT00000018261	ENSBTAG00000013745	+	30	0	29	0	83	NA	NA	NA	557
ENSBTAT00000070196	ENSBTAG00000015604	+	8	0	7	0	230	NA	NA	NA	302
ENSBTAT00000002033	ENSBTAG00000001553	-	11	0	9	1	55	11	11	NA	15
ENSBTAT00000145669	ENSBTAG00000073528	+	5	1	3	0	150	NA	NA	42	137
ENSBTAT00000082361	ENSBTAG00000021974	+	4	0	3	0	527	NA	NA	NA	11
ENSBTAT00000069806	ENSBTAG00000015016	+	17	1	15	0	177	NA	NA	24	156
ENSBTAT00000007538	ENSBTAG00000005735	+	5	0	4	0	114	NA	NA	NA	548
ENSBTAT00000007704	ENSBTAG00000005863	+	12	1	10	0	217	NA	NA	21	48
ENSBTAT00000090550	ENSBTAG00000000435	-	9	0	8	0	157	NA	NA	NA	25
ENSBTAT00000125133	ENSBTAG00000020758	+	14	0	13	0	98	NA	NA	NA	38
ENSBTAT00000126765	ENSBTAG00000020757	-	15	1	13	0	351	NA	NA	74	69
ENSBTAT00000099024	ENSBTAG00000026916	-	5	1	3	0	26	NA	NA	20	19
ENSBTAT00000079000	ENSBTAG00000003021	-	6	0	5	0	313	NA	NA	NA	184
ENSBTAT00000011761	ENSBTAG00000008934	-	31	0	30	0	201	NA	NA	NA	15
ENSBTAT00000009984	ENSBTAG00000007592	+	10	0	9	0	199	NA	NA	NA	103
ENSBTAT00000085106	ENSBTAG00000046481	-	7	1	5	0	89	NA	NA	304	9
ENSBTAT00000093353	ENSBTAG00000007829	+	16	0	15	0	173	NA	NA	NA	54
ENSBTAT00000028615	ENSBTAG00000021467	-	4	0	3	0	201	NA	NA	NA	328
ENSBTAT00000068278	ENSBTAG00000021464	+	11	0	10	0	134	NA	NA	NA	101
ENSBTAT00000009044	ENSBTAG00000006883	-	15	0	14	0	77	NA	NA	NA	13
ENSBTAT00000082220	ENSBTAG00000000507	-	8	0	7	0	256	NA	NA	NA	11
ENSBTAT00000126308	ENSBTAG00000013555	-	9	0	8	0	125	NA	NA	NA	91
ENSBTAT00000023868	ENSBTAG00000017950	-	25	0	24	0	12	NA	NA	NA	45
ENSBTAT00000023861	ENSBTAG00000017943	+	12	2	9	0	113	NA	NA	103	491
ENSBTAT00000002572	ENSBTAG00000001983	+	4	1	2	0	178	NA	NA	38	34
ENSBTAT00000002573	ENSBTAG00000004349	-	4	0	3	0	128	NA	NA	NA	13
ENSBTAT00000025713	ENSBTAG00000019312	+	16	1	14	0	37	NA	NA	8	122
ENSBTAT00000115953	ENSBTAG00000010928	+	5	0	4	0	923	NA	NA	NA	24
ENSBTAT00000118123	ENSBTAG00000010924	-	9	0	8	0	55	NA	NA	NA	122
ENSBTAT00000071295	ENSBTAG00000032902	+	17	0	16	0	6	NA	NA	NA	22
ENSBTAT00000081125	ENSBTAG00000018131	-	8	0	7	0	144	NA	NA	NA	300
ENSBTAT00000006902	ENSBTAG00000005246	-	38	0	37	0	252	NA	NA	NA	331
ENSBTAT00000022821	ENSBTAG00000017164	-	16	0	15	0	338	NA	NA	NA	24
ENSBTAT00000076165	ENSBTAG00000012342	+	12	1	10	0	1008	NA	NA	23	119
ENSBTAT00000082150	ENSBTAG00000017395	+	10	0	9	0	149	NA	NA	NA	377
ENSBTAT00000138892	ENSBTAG00000079199	-	2	1	0	0	181	NA	NA	8	NA
ENSBTAT00000001284	ENSBTAG00000037935	-	14	0	13	0	53	NA	NA	NA	177
ENSBTAT00000103800	ENSBTAG00000000970	-	10	0	9	0	104	NA	NA	NA	657
ENSBTAT00000016988	ENSBTAG00000012784	+	18	1	16	0	75	NA	NA	10	71
ENSBTAT00000006377	ENSBTAG00000004851	+	12	0	11	0	212	NA	NA	NA	79
ENSBTAT00000046359	ENSBTAG00000018588	-	10	0	9	0	20	NA	NA	NA	49
ENSBTAT00000022067	ENSBTAG00000016589	-	25	0	24	0	92	NA	NA	NA	93
ENSBTAT00000074497	ENSBTAG00000019281	+	14	1	12	0	86	NA	NA	618	149
ENSBTAT00000006116	ENSBTAG00000004660	-	12	0	11	0	311	NA	NA	NA	25
ENSBTAT00000063126	ENSBTAG00000016398	-	4	1	2	0	63	NA	NA	118	840
ENSBTAT00000096630	ENSBTAG00000056851	-	6	0	5	0	348	NA	NA	NA	3
ENSBTAT00000001950	ENSBTAG00000001489	+	4	0	3	0	980	NA	NA	NA	3
ENSBTAT00000069186	ENSBTAG00000044048	+	16	0	15	0	283	NA	NA	NA	72
ENSBTAT00000111499	ENSBTAG00000006557	+	10	1	8	0	168	NA	NA	130	52
ENSBTAT00000099394	ENSBTAG00000014426	+	12	0	11	0	104	NA	NA	NA	51
ENSBTAT00000110912	ENSBTAG00000051755	+	6	0	5	0	114	NA	NA	NA	184
ENSBTAT00000067323	ENSBTAG00000015828	+	6	0	5	0	217	NA	NA	NA	132
ENSBTAT00000024996	ENSBTAG00000018773	+	6	0	4	1	245	153	153	NA	120
ENSBTAT00000029071	ENSBTAG00000021810	+	17	0	16	0	223	NA	NA	NA	267
ENSBTAT00000073342	ENSBTAG00000021808	-	14	0	13	0	314	NA	NA	NA	45
ENSBTAT00000117179	ENSBTAG00000005464	+	22	0	21	0	125	NA	NA	NA	110
ENSBTAT00000007703	ENSBTAG00000005861	+	9	0	8	0	1406	NA	NA	NA	161
ENSBTAT00000053829	ENSBTAG00000002693	+	10	1	8	0	131	NA	NA	8	251
ENSBTAT00000000361	ENSBTAG00000000289	+	5	2	2	0	632	NA	NA	31	129
ENSBTAT00000142872	ENSBTAG00000000286	-	24	0	23	0	144	NA	NA	NA	94
ENSBTAT00000078136	ENSBTAG00000012423	+	19	1	17	0	62	NA	NA	44	4
ENSBTAT00000082699	ENSBTAG00000000454	-	8	1	6	0	111	NA	NA	28	184
ENSBTAT00000134506	ENSBTAG00000026819	+	22	0	21	0	45	NA	NA	NA	500
ENSBTAT00000103083	ENSBTAG00000032331	-	3	0	2	0	163	NA	NA	NA	136
ENSBTAT00000093178	ENSBTAG00000018690	+	18	1	16	0	85	NA	NA	86	80
ENSBTAT00000002625	ENSBTAG00000002025	+	2	1	0	0	1628	NA	NA	63	NA
ENSBTAT00000014749	ENSBTAG00000011105	+	16	1	14	0	98	NA	NA	82	116
ENSBTAT00000001147	ENSBTAG00000000859	+	18	2	14	1	101	1097	1097	96	122
ENSBTAT00000079492	ENSBTAG00000001810	+	16	2	13	0	146	NA	NA	21	61
ENSBTAT00000143168	ENSBTAG00000011087	-	21	0	20	0	144	NA	NA	NA	92
ENSBTAT00000116457	ENSBTAG00000002902	-	21	0	20	0	209	NA	NA	NA	73
ENSBTAT00000027889	ENSBTAG00000020938	+	9	0	8	0	170	NA	NA	NA	127
ENSBTAT00000028115	ENSBTAG00000021105	-	12	1	10	0	35	NA	NA	9	161
ENSBTAT00000100579	ENSBTAG00000008596	+	8	0	7	0	862	NA	NA	NA	148
ENSBTAT00000011339	ENSBTAG00000008595	-	10	0	9	0	194	NA	NA	NA	25
ENSBTAT00000069057	ENSBTAG00000019119	+	6	0	5	0	131	NA	NA	NA	60
ENSBTAT00000143903	ENSBTAG00000075641	+	5	0	4	0	237	NA	NA	NA	316
ENSBTAT00000071949	ENSBTAG00000015024	+	8	0	7	0	161	NA	NA	NA	221
ENSBTAT00000111306	ENSBTAG00000020914	+	22	0	21	0	188	NA	NA	NA	70
ENSBTAT00000071934	ENSBTAG00000003748	-	16	0	15	0	86	NA	NA	NA	5
ENSBTAT00000022990	ENSBTAG00000031950	-	11	1	9	0	82	NA	NA	25	251
ENSBTAT00000025496	ENSBTAG00000019156	-	16	0	15	0	30	NA	NA	NA	3
ENSBTAT00000025495	ENSBTAG00000019155	-	7	2	4	0	950	NA	NA	26	66
ENSBTAT00000121122	ENSBTAG00000002256	-	8	1	6	0	169	NA	NA	40	78
ENSBTAT00000050636	ENSBTAG00000007323	-	11	0	9	1	186	4	4	NA	363
ENSBTAT00000017941	ENSBTAG00000013496	+	9	1	7	0	242	NA	NA	3	160
ENSBTAT00000075725	ENSBTAG00000010422	-	10	0	9	0	575	NA	NA	NA	81
ENSBTAT00000045218	ENSBTAG00000006911	-	28	0	27	0	107	NA	NA	NA	8
ENSBTAT00000026305	ENSBTAG00000019738	+	15	0	14	0	112	NA	NA	NA	234
ENSBTAT00000009545	ENSBTAG00000007256	-	4	1	2	0	1601	NA	NA	149	49
ENSBTAT00000128591	ENSBTAG00000009939	-	17	0	16	0	116	NA	NA	NA	68
ENSBTAT00000121493	ENSBTAG00000033726	+	24	0	23	0	227	NA	NA	NA	133
ENSBTAT00000090189	ENSBTAG00000044118	-	5	0	4	0	47	NA	NA	NA	318
ENSBTAT00000060985	ENSBTAG00000044017	-	6	0	5	0	164	NA	NA	NA	508
ENSBTAT00000094349	ENSBTAG00000017465	+	14	0	13	0	84	NA	NA	NA	216
ENSBTAT00000111937	ENSBTAG00000017401	-	21	0	20	0	51	NA	NA	NA	87
ENSBTAT00000038585	ENSBTAG00000026962	-	25	0	24	0	26	NA	NA	NA	13
ENSBTAT00000017932	ENSBTAG00000013486	+	3	0	2	0	816	NA	NA	NA	361
ENSBTAT00000124532	ENSBTAG00000004753	-	7	0	6	0	417	NA	NA	NA	169
ENSBTAT00000120404	ENSBTAG00000011857	+	12	0	11	0	127	NA	NA	NA	245
ENSBTAT00000099635	ENSBTAG00000002227	+	20	1	18	0	244	NA	NA	148	605
ENSBTAT00000121988	ENSBTAG00000061283	+	8	0	7	0	125	NA	NA	NA	82
ENSBTAT00000022487	ENSBTAG00000016908	+	7	0	6	0	155	NA	NA	NA	90
ENSBTAT00000009420	ENSBTAG00000007160	+	8	1	6	0	92	NA	NA	19	218
ENSBTAT00000009419	ENSBTAG00000007158	-	7	0	5	1	74	234	234	NA	63
ENSBTAT00000005893	ENSBTAG00000004494	+	11	1	9	0	217	NA	NA	1	218
ENSBTAT00000077262	ENSBTAG00000018002	-	5	1	3	0	75	NA	NA	49	13
ENSBTAT00000005146	ENSBTAG00000003942	-	11	0	9	1	80	20	20	NA	111
ENSBTAT00000071358	ENSBTAG00000021336	-	29	0	28	0	78	NA	NA	NA	129
ENSBTAT00000112899	ENSBTAG00000010624	+	16	0	15	0	86	NA	NA	NA	36
ENSBTAT00000014034	ENSBTAG00000010616	-	13	2	10	0	74	NA	NA	24	113
ENSBTAT00000122626	ENSBTAG00000018361	+	24	0	23	0	340	NA	NA	NA	134
ENSBTAT00000106569	ENSBTAG00000031500	-	12	0	11	0	127	NA	NA	NA	17
ENSBTAT00000063021	ENSBTAG00000047650	-	2	0	1	0	869	NA	NA	NA	57
ENSBTAT00000008311	ENSBTAG00000006335	+	23	2	20	0	189	NA	NA	21	116
ENSBTAT00000008295	ENSBTAG00000006324	-	7	0	6	0	109	NA	NA	NA	83
ENSBTAT00000019519	ENSBTAG00000014659	+	9	0	8	0	183	NA	NA	NA	127
ENSBTAT00000107555	ENSBTAG00000038498	+	2	1	0	0	2167	NA	NA	44	NA
ENSBTAT00000075883	ENSBTAG00000044000	+	13	0	12	0	19	NA	NA	NA	103
ENSBTAT00000089968	ENSBTAG00000010701	+	8	0	7	0	14	NA	NA	NA	70
ENSBTAT00000023908	ENSBTAG00000017967	+	8	0	7	0	19	NA	NA	NA	2
ENSBTAT00000017710	ENSBTAG00000013315	+	10	0	9	0	97	NA	NA	NA	292
ENSBTAT00000116570	ENSBTAG00000017840	+	29	0	28	0	165	NA	NA	NA	85
ENSBTAT00000023705	ENSBTAG00000017830	-	14	0	12	1	80	6	6	NA	66
ENSBTAT00000027263	ENSBTAG00000020459	+	29	1	27	0	73	NA	NA	52	85
ENSBTAT00000005749	ENSBTAG00000004380	+	23	0	22	0	142	NA	NA	NA	131
ENSBTAT00000128114	ENSBTAG00000004376	+	26	1	24	0	127	NA	NA	121	282
ENSBTAT00000005730	ENSBTAG00000004371	+	11	0	10	0	170	NA	NA	NA	42
ENSBTAT00000005722	ENSBTAG00000004367	-	5	0	4	0	167	NA	NA	NA	530
ENSBTAT00000135947	ENSBTAG00000011762	+	29	0	28	0	203	NA	NA	NA	27
ENSBTAT00000092829	ENSBTAG00000002798	-	6	0	5	0	199	NA	NA	NA	172
ENSBTAT00000087037	ENSBTAG00000026754	+	8	3	4	0	351	NA	NA	23	90
ENSBTAT00000019562	ENSBTAG00000014697	+	28	0	27	0	76	NA	NA	NA	111
ENSBTAT00000014304	ENSBTAG00000010799	-	6	0	5	0	28	NA	NA	NA	3
ENSBTAT00000044205	ENSBTAG00000031217	-	6	0	5	0	28	NA	NA	NA	183
ENSBTAT00000044160	ENSBTAG00000009543	-	31	0	30	0	39	NA	NA	NA	402
ENSBTAT00000012550	ENSBTAG00000009542	-	5	0	4	0	1362	NA	NA	NA	12
ENSBTAT00000013796	ENSBTAG00000010451	-	13	0	12	0	65	NA	NA	NA	88
ENSBTAT00000013790	ENSBTAG00000010444	-	28	0	27	0	520	NA	NA	NA	82
ENSBTAT00000008101	ENSBTAG00000006160	-	4	1	2	0	1409	NA	NA	10	56
ENSBTAT00000018777	ENSBTAG00000014129	-	7	2	4	0	115	NA	NA	99	163
ENSBTAT00000105270	ENSBTAG00000004021	-	8	0	7	0	104	NA	NA	NA	116
ENSBTAT00000087451	ENSBTAG00000004018	-	23	1	21	0	321	NA	NA	84	64
ENSBTAT00000100823	ENSBTAG00000020664	+	7	0	6	0	83	NA	NA	NA	1410
ENSBTAT00000027540	ENSBTAG00000020663	-	4	1	2	0	135	NA	NA	1	174
ENSBTAT00000009755	ENSBTAG00000007417	-	3	0	2	0	380	NA	NA	NA	442
ENSBTAT00000113658	ENSBTAG00000011931	+	7	0	6	0	65	NA	NA	NA	147
ENSBTAT00000119011	ENSBTAG00000012897	+	26	0	25	0	230	NA	NA	NA	206
ENSBTAT00000021643	ENSBTAG00000016271	+	4	0	3	0	66	NA	NA	NA	3
ENSBTAT00000131347	ENSBTAG00000016415	-	18	0	17	0	117	NA	NA	NA	159
ENSBTAT00000001974	ENSBTAG00000001509	+	6	1	4	0	98	NA	NA	2	207
ENSBTAT00000077282	ENSBTAG00000001510	-	19	1	17	0	37	NA	NA	94	3
ENSBTAT00000002464	ENSBTAG00000001894	+	15	1	13	0	104	NA	NA	8	136
ENSBTAT00000052656	ENSBTAG00000004240	+	10	0	9	0	285	NA	NA	NA	279
ENSBTAT00000017131	ENSBTAG00000012890	+	8	1	6	0	160	NA	NA	4	157
ENSBTAT00000130714	ENSBTAG00000021660	-	4	0	3	0	836	NA	NA	NA	15
ENSBTAT00000085731	ENSBTAG00000021661	+	28	1	26	0	85	NA	NA	41	138
ENSBTAT00000007936	ENSBTAG00000006040	-	21	0	20	0	134	NA	NA	NA	44
ENSBTAT00000018384	ENSBTAG00000013842	+	11	0	10	0	129	NA	NA	NA	68
ENSBTAT00000018408	ENSBTAG00000013859	+	18	1	16	0	644	NA	NA	28	177
ENSBTAT00000018363	ENSBTAG00000049308	+	11	3	7	0	1316	NA	NA	24	24
