transcript_id	gene_id	strand	n_exons	n_5UTR_junctions	n_CDS_junctions	n_3UTR_junctions	stop_dist_closest_upstream	stop_dist_closest_downstream	stop_dist_last_downstream	start_dist_closest_upstream	start_dist_closest_downstream
ENST00000357967.9	ENSG00000196678	-	9	0	8	0	1343	NA	NA	NA	23
ENST00000261377.11	ENSG00000005189	+	20	1	18	0	81	NA	NA	2	138
ENST00000324344.9	ENSG00000188215	-	3	1	1	0	483	NA	NA	105	431
ENST00000567954.6	ENSG00000102897	+	4	0	2	0	116	NA	NA	0	159
ENST00000233047.9	ENSG00000011638	+	5	1	3	0	81	NA	NA	98	96
ENST00000358154.8	ENSG00000197006	+	5	0	4	0	205	NA	NA	NA	165
ENST00000268379.9	ENSG00000140740	+	14	0	13	0	83	NA	NA	NA	33
ENST00000263026.10	ENSG00000103319	+	18	1	16	0	109	NA	NA	76	246
ENST00000299853.10	ENSG00000058600	+	21	1	19	0	56	NA	NA	38	36
ENST00000268383.7	ENSG00000140743	-	5	0	4	0	858	NA	NA	NA	79
ENST00000309859.8	ENSG00000103365	-	17	0	16	0	110	NA	NA	NA	91
ENST00000261584.9	ENSG00000083093	-	13	0	12	0	210	NA	NA	NA	48
ENST00000300087.7	ENSG00000166847	+	6	0	5	0	97	NA	NA	NA	48
ENST00000300093.9	ENSG00000166851	+	10	0	9	0	203	NA	NA	NA	408
ENST00000319715.10	ENSG00000122257	+	18	0	17	0	1569	NA	NA	NA	166
ENST00000395799.8	ENSG00000090905	+	25	0	24	0	375	NA	NA	NA	5
ENST00000289968.11	ENSG00000140750	-	20	0	19	0	130	NA	NA	NA	53
ENST00000286096.9	ENSG00000155666	+	8	1	6	0	164	NA	NA	31	498
ENST00000304658.10	ENSG00000169180	-	24	0	23	0	101	NA	NA	NA	3
ENST00000324873.8	ENSG00000176046	-	3	0	1	1	136	14	14	NA	112
ENST00000317058.8	ENSG00000176476	+	10	1	8	0	116	NA	NA	15	75
ENST00000314752.12	ENSG00000196502	-	8	1	6	0	112	NA	NA	4	148
ENST00000336783.9	ENSG00000168488	+	22	0	21	0	332	NA	NA	NA	299
ENST00000313511.8	ENSG00000178952	-	10	0	9	0	173	NA	NA	NA	52
ENST00000684370.1	ENSG00000178188	+	8	0	7	0	373	NA	NA	NA	939
ENST00000358201.9	ENSG00000177548	-	13	0	12	0	101	NA	NA	NA	61
ENST00000320805.9	ENSG00000176953	+	8	0	7	0	158	NA	NA	NA	387
ENST00000311008.16	ENSG00000169682	+	12	0	11	0	94	NA	NA	NA	241
ENST00000322945.11	ENSG00000103495	+	5	0	4	0	154	NA	NA	NA	192
ENST00000357402.10	ENSG00000013364	+	15	1	13	0	227	NA	NA	35	125
ENST00000568000.6	ENSG00000174943	-	6	0	5	0	236	NA	NA	NA	244
ENST00000279396.11	ENSG00000149932	+	6	1	3	1	137	34	34	37	165
ENST00000308893.9	ENSG00000149930	+	16	1	14	0	1715	NA	NA	35	132
ENST00000563197.6	ENSG00000169592	+	7	0	6	0	221	NA	NA	NA	81
ENST00000642816.3	ENSG00000149925	+	10	1	8	0	95	NA	NA	13	141
ENST00000279387.12	ENSG00000149923	+	9	1	7	0	129	NA	NA	63	98
ENST00000398841.6	ENSG00000090238	-	4	0	3	0	89	NA	NA	NA	231
ENST00000219150.10	ENSG00000102879	+	11	1	9	0	104	NA	NA	1	198
ENST00000305596.8	ENSG00000169217	-	7	1	5	0	110	NA	NA	26	78
ENST00000409939.8	ENSG00000169221	-	9	0	8	0	629	NA	NA	NA	956
ENST00000613509.2	ENSG00000180035	+	3	1	1	0	1777	NA	NA	15	79
ENST00000319296.10	ENSG00000179965	+	3	1	1	0	812	NA	NA	9	141
ENST00000380412.7	ENSG00000169957	-	2	0	1	0	1534	NA	NA	NA	88
ENST00000395091.3	ENSG00000169951	-	3	0	2	0	913	NA	NA	NA	196
ENST00000223459.11	ENSG00000229809	-	3	0	2	0	520	NA	NA	NA	196
ENST00000287461.8	ENSG00000156853	-	3	0	2	0	1183	NA	NA	NA	205
ENST00000300835.9	ENSG00000156858	+	12	1	10	0	279	NA	NA	50	23
ENST00000324685.11	ENSG00000103549	+	20	1	18	0	176	NA	NA	71	132
ENST00000262525.6	ENSG00000102870	-	3	1	1	0	2536	NA	NA	33	73
ENST00000215115.5	ENSG00000099385	-	6	0	5	0	125	NA	NA	NA	92
ENST00000338343.10	ENSG00000099364	+	11	1	9	0	178	NA	NA	24	177
ENST00000318663.5	ENSG00000175938	+	2	0	1	0	659	NA	NA	NA	228
ENST00000262519.14	ENSG00000099381	+	19	1	17	0	173	NA	NA	15	150
ENST00000313843.8	ENSG00000103496	+	11	0	9	1	80	16	16	NA	30
ENST00000300849.5	ENSG00000167394	-	3	1	1	0	1212	NA	NA	22	647
ENST00000300850.5	ENSG00000167395	+	3	1	1	0	121	NA	NA	79	5377
ENST00000394975.3	ENSG00000167397	-	3	0	2	0	208	NA	NA	NA	173
ENST00000219794.11	ENSG00000103507	+	12	1	10	0	144	NA	NA	177	195
ENST00000219797.9	ENSG00000103510	+	11	0	10	0	64	NA	NA	NA	211
ENST00000254108.12	ENSG00000089280	+	15	0	14	0	39	NA	NA	NA	13
ENST00000394863.8	ENSG00000140682	+	11	0	10	0	266	NA	NA	NA	13
ENST00000303383.8	ENSG00000171241	-	13	0	12	0	325	NA	NA	NA	103
ENST00000299138.12	ENSG00000069329	-	17	0	16	0	179	NA	NA	NA	3
ENST00000340124.9	ENSG00000166123	+	12	1	10	0	90	NA	NA	22	243
ENST00000317089.10	ENSG00000069345	-	9	0	8	0	191	NA	NA	NA	78
ENST00000562435.6	ENSG00000171208	-	9	0	8	0	580	NA	NA	NA	34
ENST00000323584.10	ENSG00000102893	+	31	0	30	0	137	NA	NA	NA	76
ENST00000394725.3	ENSG00000196470	-	2	1	0	0	850	NA	NA	2	NA
ENST00000262384.4	ENSG00000102921	-	7	0	6	0	357	NA	NA	NA	198
ENST00000427478.7	ENSG00000205423	+	6	0	5	0	41	NA	NA	NA	25
ENST00000299192.8	ENSG00000155393	+	15	0	14	0	122	NA	NA	NA	138
ENST00000673801.1	ENSG00000121281	+	26	1	24	0	146	NA	NA	268	171
ENST00000427738.8	ENSG00000083799	+	19	2	16	0	184	NA	NA	123	504
ENST00000251020.9	ENSG00000103449	-	3	0	2	0	440	NA	NA	NA	76
ENST00000447540.6	ENSG00000177200	+	39	1	37	0	875	NA	NA	164	1452
ENST00000262133.11	ENSG00000103479	+	22	0	21	0	170	NA	NA	NA	240
ENST00000394657.12	ENSG00000166971	-	10	1	8	0	107	NA	NA	70	42
ENST00000647211.2	ENSG00000103494	-	27	1	25	0	112	NA	NA	7	85
ENST00000471389.6	ENSG00000140718	+	9	0	8	0	153	NA	NA	NA	45
ENST00000394636.9	ENSG00000176842	+	3	0	2	0	796	NA	NA	NA	249
ENST00000219070.9	ENSG00000087245	+	13	0	12	0	103	NA	NA	NA	153
ENST00000262134.10	ENSG00000087253	+	14	0	13	0	184	NA	NA	NA	171
ENST00000262493.12	ENSG00000087258	+	9	0	7	1	187	29	29	NA	118
ENST00000290649.10	ENSG00000159461	-	14	0	13	0	147	NA	NA	NA	255
ENST00000300291.10	ENSG00000167005	-	7	0	6	0	21	NA	NA	NA	116
ENST00000566157.6	ENSG00000087263	+	13	0	12	0	161	NA	NA	NA	154
ENST00000245185.6	ENSG00000125148	+	3	0	2	0	91	NA	NA	NA	28
ENST00000439977.7	ENSG00000051108	+	8	0	7	0	164	NA	NA	NA	147
ENST00000290776.13	ENSG00000140848	+	16	1	14	0	107	NA	NA	35	180
ENST00000309137.13	ENSG00000172775	-	7	1	5	0	217	NA	NA	15	127
ENST00000394420.9	ENSG00000159579	+	15	1	13	0	96	NA	NA	155	350
ENST00000219204.8	ENSG00000102931	+	6	0	5	0	101	NA	NA	NA	38
ENST00000219207.10	ENSG00000102934	-	4	0	3	0	116	NA	NA	NA	135
ENST00000006053.7	ENSG00000006210	+	3	0	2	0	1002	NA	NA	NA	70
ENST00000394391.9	ENSG00000005194	-	9	1	7	0	110	NA	NA	55	157
ENST00000262507.11	ENSG00000088682	+	9	0	8	0	35	NA	NA	NA	73
ENST00000219252.10	ENSG00000102978	+	9	0	8	0	144	NA	NA	NA	86
ENST00000340099.10	ENSG00000125170	-	9	1	7	0	118	NA	NA	181	66
ENST00000379661.8	ENSG00000140854	+	20	1	18	0	132	NA	NA	266	40
ENST00000445690.7	ENSG00000140859	-	20	1	17	1	4	25	25	39	172
ENST00000299237.3	ENSG00000166188	-	2	1	0	0	2005	NA	NA	257	NA
ENST00000219281.8	ENSG00000103005	+	7	0	6	0	104	NA	NA	NA	98
ENST00000219271.4	ENSG00000102996	+	10	0	9	0	439	NA	NA	NA	162
ENST00000262498.8	ENSG00000070761	-	6	0	5	0	5	NA	NA	NA	84
ENST00000262506.8	ENSG00000070770	-	12	0	10	1	76	18	18	NA	104
ENST00000318129.6	ENSG00000181938	+	3	0	2	0	230	NA	NA	NA	186
ENST00000570248.6	ENSG00000103034	+	15	0	14	0	154	NA	NA	NA	21
ENST00000317147.10	ENSG00000125107	-	49	1	47	0	78	NA	NA	174	102
ENST00000219320.9	ENSG00000103042	-	12	2	9	0	102	NA	NA	115	270
ENST00000245206.10	ENSG00000125166	-	10	0	9	0	122	NA	NA	NA	89
ENST00000544898.6	ENSG00000166548	-	10	0	9	0	98	NA	NA	NA	124
ENST00000567572.6	ENSG00000140931	+	5	0	4	0	28	NA	NA	NA	147
ENST00000394106.7	ENSG00000183723	-	4	0	3	0	164	NA	NA	NA	186
ENST00000290810.8	ENSG00000159593	-	20	0	19	0	109	NA	NA	NA	53
ENST00000311765.4	ENSG00000172840	+	2	1	0	0	1643	NA	NA	54	NA
ENST00000412916.7	ENSG00000067955	+	6	0	5	0	68	NA	NA	NA	78
ENST00000219139.8	ENSG00000125149	+	16	0	15	0	86	NA	NA	NA	64
ENST00000564992.2	ENSG00000140939	+	4	1	2	0	7	NA	NA	8	295
ENST00000379378.8	ENSG00000205250	+	10	0	9	0	115	NA	NA	NA	135
ENST00000258201.9	ENSG00000135723	-	22	0	21	0	82	NA	NA	NA	201
ENST00000379344.8	ENSG00000196155	+	22	1	20	0	5	NA	NA	169	499
ENST00000290949.8	ENSG00000159720	-	8	0	7	0	161	NA	NA	NA	130
ENST00000042381.9	ENSG00000039523	+	22	1	20	0	97	NA	NA	23	104
ENST00000264010.10	ENSG00000102974	+	12	2	9	0	184	NA	NA	9	781
ENST00000243878.9	ENSG00000124074	-	7	0	6	0	160	NA	NA	NA	85
ENST00000268797.12	ENSG00000141098	-	3	1	1	0	898	NA	NA	87	259
ENST00000317506.8	ENSG00000141084	-	14	0	13	0	130	NA	NA	NA	235
ENST00000303596.3	ENSG00000168286	+	1	0	0	0	NA	NA	NA	NA	NA
ENST00000291041.6	ENSG00000159792	+	3	1	1	0	317	NA	NA	70	957
ENST00000358514.9	ENSG00000205220	-	8	0	7	0	111	NA	NA	NA	56
ENST00000332395.7	ENSG00000182810	-	1	0	0	0	NA	NA	NA	NA	NA
ENST00000565263.6	ENSG00000167264	+	17	2	14	0	237	NA	NA	18	126
ENST00000346183.8	ENSG00000072736	+	10	0	9	0	121	NA	NA	NA	103
ENST00000219345.10	ENSG00000103066	+	6	0	5	0	511	NA	NA	NA	127
ENST00000219343.11	ENSG00000103064	+	11	2	8	0	94	NA	NA	36	523
ENST00000263997.11	ENSG00000103061	-	5	0	4	0	130	NA	NA	NA	192
ENST00000441236.3	ENSG00000132600	+	19	2	16	0	170	NA	NA	83	95
ENST00000563169.7	ENSG00000184939	+	5	1	3	0	1654	NA	NA	35	33
ENST00000264012.9	ENSG00000062038	+	16	0	15	0	209	NA	NA	NA	45
ENST00000261769.10	ENSG00000039068	+	16	0	15	0	209	NA	NA	NA	48
ENST00000261778.2	ENSG00000103047	+	18	0	17	0	176	NA	NA	NA	94
ENST00000448552.7	ENSG00000168802	-	4	1	2	0	224	NA	NA	35	23
ENST00000314423.12	ENSG00000141076	+	17	1	15	0	116	NA	NA	2	159
ENST00000336278.9	ENSG00000168807	+	7	0	6	0	92	NA	NA	NA	580
ENST00000254950.13	ENSG00000132612	+	11	0	10	0	101	NA	NA	NA	21
ENST00000306875.10	ENSG00000213380	-	6	0	4	1	256	27	27	NA	377
ENST00000307892.13	ENSG00000103018	+	5	0	4	0	90	NA	NA	NA	174
ENST00000320623.10	ENSG00000181019	-	6	0	5	0	305	NA	NA	NA	7
ENST00000359154.7	ENSG00000198373	+	24	1	22	0	99	NA	NA	15	70
ENST00000288050.9	ENSG00000090857	+	19	2	16	0	404	NA	NA	32	227
ENST00000261772.13	ENSG00000090861	-	21	1	19	0	185	NA	NA	21	144
ENST00000288071.11	ENSG00000157349	+	12	0	11	0	61	NA	NA	NA	57
ENST00000302243.12	ENSG00000168872	+	12	0	11	0	61	NA	NA	NA	57
ENST00000342907.3	ENSG00000157350	-	7	1	5	0	173	NA	NA	1003	339
ENST00000302516.10	ENSG00000189091	+	26	1	24	0	140	NA	NA	70	70
ENST00000261776.10	ENSG00000103043	-	19	0	18	0	162	NA	NA	NA	104
ENST00000434935.7	ENSG00000180917	-	3	2	0	0	2331	NA	NA	19	NA
ENST00000299980.9	ENSG00000166747	-	23	1	21	0	101	NA	NA	3	201
ENST00000427980.7	ENSG00000224470	+	3	2	0	0	2186	NA	NA	117	NA
ENST00000425432.6	ENSG00000102984	-	8	2	5	0	654	NA	NA	77	40
ENST00000378799.11	ENSG00000182149	+	10	1	8	0	199	NA	NA	15	88
ENST00000219240.9	ENSG00000102967	+	9	0	8	0	54	NA	NA	NA	21
ENST00000268483.8	ENSG00000140830	-	4	1	2	0	165	NA	NA	37	132
ENST00000268482.8	ENSG00000140829	+	27	1	25	0	84	NA	NA	19	323
ENST00000219313.9	ENSG00000103035	+	7	0	6	0	444	NA	NA	NA	74
ENST00000422840.7	ENSG00000090863	-	26	0	25	0	167	NA	NA	NA	438
ENST00000361070.9	ENSG00000168411	-	13	1	11	0	143	NA	NA	2	518
ENST00000308807.12	ENSG00000168404	-	11	1	9	0	34	NA	NA	2	460
ENST00000262144.11	ENSG00000103091	-	26	0	25	0	235	NA	NA	NA	54
ENST00000335325.9	ENSG00000186187	+	5	0	3	1	57	33	33	NA	424
ENST00000450168.3	ENSG00000166816	-	11	0	10	0	165	NA	NA	NA	72
ENST00000162330.10	ENSG00000050820	-	7	0	6	0	512	NA	NA	NA	12
ENST00000283882.4	ENSG00000153774	-	7	0	6	0	90	NA	NA	NA	64
ENST00000561878.2	ENSG00000166822	-	3	0	2	0	130	NA	NA	NA	133
ENST00000258173.11	ENSG00000205084	-	7	0	6	0	180	NA	NA	NA	139
ENST00000037243.7	ENSG00000034713	+	4	0	3	0	90	NA	NA	NA	34
ENST00000564657.2	ENSG00000065457	-	10	1	8	0	132	NA	NA	21	169
ENST00000248248.8	ENSG00000103111	+	6	1	4	0	200	NA	NA	10	148
ENST00000268533.9	ENSG00000140876	+	4	0	3	0	368	NA	NA	NA	35
ENST00000566780.6	ENSG00000186153	+	9	0	8	0	188	NA	NA	NA	107
ENST00000326043.5	ENSG00000178573	-	2	0	1	0	93	NA	NA	NA	1118
ENST00000570137.7	ENSG00000166446	-	7	0	6	0	158	NA	NA	NA	24
ENST00000219400.8	ENSG00000103121	-	4	1	2	0	86	NA	NA	35	81
ENST00000299575.5	ENSG00000166454	+	4	0	3	0	1809	NA	NA	NA	336
ENST00000537098.8	ENSG00000153815	+	21	0	20	0	53	NA	NA	NA	300
ENST00000564138.6	ENSG00000197943	+	33	1	31	0	42	NA	NA	47	193
ENST00000433866.7	ENSG00000230989	+	4	0	2	1	118	3	3	NA	45
ENST00000393306.6	ENSG00000140961	+	6	1	4	0	945	NA	NA	32	67
ENST00000343411.8	ENSG00000140943	-	23	1	21	0	196	NA	NA	324	163
ENST00000219439.9	ENSG00000103160	-	6	2	3	0	98	NA	NA	6	220
ENST00000262428.5	ENSG00000103187	-	4	0	3	0	110	NA	NA	NA	77
ENST00000564996.6	ENSG00000135686	+	5	1	3	0	555	NA	NA	16	63
ENST00000219473.12	ENSG00000103194	+	14	0	13	0	187	NA	NA	NA	21
ENST00000262424.10	ENSG00000103196	+	15	1	13	0	54	NA	NA	74	240
ENST00000313732.9	ENSG00000153786	-	8	2	5	0	176	NA	NA	17	315
ENST00000253458.12	ENSG00000131149	+	16	0	15	0	134	NA	NA	NA	7
ENST00000253462.8	ENSG00000131153	-	5	0	4	0	125	NA	NA	NA	90
ENST00000253457.8	ENSG00000131148	-	5	0	4	0	159	NA	NA	NA	231
ENST00000360900.11	ENSG00000103248	-	8	0	7	0	470	NA	NA	NA	16
ENST00000311635.12	ENSG00000103264	-	9	0	8	0	222	NA	NA	NA	340
ENST00000268607.10	ENSG00000140941	+	4	0	3	0	174	NA	NA	NA	40
ENST00000671377.2	ENSG00000140948	-	13	0	12	0	55	NA	NA	NA	570
ENST00000270583.10	ENSG00000104731	-	12	0	10	1	115	2	2	NA	99
ENST00000261622.5	ENSG00000103257	-	10	0	9	0	55	NA	NA	NA	538
ENST00000682872.1	ENSG00000172530	+	14	1	12	0	71	NA	NA	68	70
ENST00000312838.9	ENSG00000158717	-	6	0	5	0	65	NA	NA	NA	155
ENST00000453996.7	ENSG00000174177	+	15	0	14	0	69	NA	NA	NA	68
ENST00000301015.14	ENSG00000103335	-	51	0	50	0	249	NA	NA	NA	64
ENST00000268695.10	ENSG00000141012	-	14	0	13	0	86	NA	NA	NA	120
ENST00000301030.10	ENSG00000167522	-	13	2	10	0	185	NA	NA	59	87
ENST00000397901.8	ENSG00000131165	-	7	0	6	0	21	NA	NA	NA	7
ENST00000353379.12	ENSG00000185324	+	13	0	12	0	97	NA	NA	NA	87
ENST00000289805.10	ENSG00000158792	-	3	1	1	0	971	NA	NA	1	303
ENST00000389386.8	ENSG00000075399	-	15	0	14	0	93	NA	NA	NA	99
ENST00000443381.7	ENSG00000158805	+	11	0	10	0	270	NA	NA	NA	205
ENST00000378247.8	ENSG00000204991	+	15	0	14	0	222	NA	NA	NA	244
ENST00000315491.12	ENSG00000258947	+	4	0	3	0	1075	NA	NA	NA	57
ENST00000563594.6	ENSG00000140995	+	13	2	10	0	102	NA	NA	10	124
ENST00000319004.6	ENSG00000179409	-	2	0	1	0	3166	NA	NA	NA	10
ENST00000304478.9	ENSG00000171861	+	4	0	3	0	535	NA	NA	NA	314
ENST00000336868.8	ENSG00000167693	-	8	0	7	0	182	NA	NA	NA	360
ENST00000302538.10	ENSG00000159842	-	23	0	22	0	89	NA	NA	NA	61
ENST00000264335.13	ENSG00000108953	-	6	0	5	0	52	NA	NA	NA	64
ENST00000300574.3	ENSG00000167193	-	3	0	2	0	137	NA	NA	NA	241
ENST00000648651.1	ENSG00000197879	-	32	0	31	0	26	NA	NA	NA	75
ENST00000421807.7	ENSG00000132376	-	12	0	11	0	56	NA	NA	NA	44
ENST00000313486.12	ENSG00000174238	-	12	0	10	1	44	23	23	NA	20
ENST00000301335.10	ENSG00000167703	-	14	1	12	0	161	NA	NA	46	160
ENST00000301336.7	ENSG00000167705	-	8	0	7	0	177	NA	NA	NA	228
ENST00000330676.8	ENSG00000185561	-	4	0	3	0	452	NA	NA	NA	176
ENST00000254722.9	ENSG00000132386	+	8	1	6	0	259	NA	NA	8	84
ENST00000305513.12	ENSG00000186532	-	11	1	9	0	153	NA	NA	12	134
ENST00000254719.10	ENSG00000132383	+	17	0	16	0	104	NA	NA	NA	33
ENST00000263083.12	ENSG00000108963	+	13	0	11	1	89	19	19	NA	61
ENST00000572195.3	ENSG00000262664	+	2	0	1	0	499	NA	NA	NA	184
ENST00000263073.11	ENSG00000070366	-	19	0	18	0	130	NA	NA	NA	88
ENST00000344595.10	ENSG00000167720	+	8	1	6	0	218	NA	NA	4	168
ENST00000301364.10	ENSG00000167721	-	15	0	14	0	178	NA	NA	NA	97
ENST00000268989.8	ENSG00000141258	+	24	0	23	0	88	NA	NA	NA	57
ENST00000174618.5	ENSG00000070444	-	6	0	5	0	748	NA	NA	NA	73
ENST00000397195.10	ENSG00000007168	+	11	1	9	0	73	NA	NA	190	32
ENST00000651024.2	ENSG00000132361	-	26	0	25	0	183	NA	NA	NA	100
ENST00000254695.13	ENSG00000132359	+	25	0	23	1	8	31	31	NA	44
ENST00000046640.9	ENSG00000040531	+	12	2	9	0	133	NA	NA	19	61
ENST00000225525.4	ENSG00000213977	-	4	0	3	0	137	NA	NA	NA	39
ENST00000263087.9	ENSG00000083457	-	31	0	30	0	95	NA	NA	NA	34
ENST00000348335.7	ENSG00000004660	-	16	1	14	0	72	NA	NA	43	360
ENST00000397041.8	ENSG00000074370	-	21	0	20	0	19	NA	NA	NA	118
ENST00000381638.7	ENSG00000074755	-	55	0	54	0	80	NA	NA	NA	354
ENST00000301391.8	ENSG00000167740	+	4	0	3	0	216	NA	NA	NA	250
ENST00000396981.7	ENSG00000132388	-	6	0	4	1	86	38	38	NA	46
ENST00000254718.9	ENSG00000132382	-	26	0	25	0	552	NA	NA	NA	198
ENST00000269260.7	ENSG00000141480	+	15	0	14	0	93	NA	NA	NA	23
ENST00000263088.11	ENSG00000129219	+	25	1	23	0	224	NA	NA	1	109
ENST00000355280.11	ENSG00000141503	+	32	0	31	0	83	NA	NA	NA	57
ENST00000225665.12	ENSG00000108528	-	8	0	7	0	155	NA	NA	NA	95
ENST00000262482.11	ENSG00000108523	+	10	1	8	0	301	NA	NA	423	84
ENST00000225655.6	ENSG00000108518	-	3	0	2	0	97	NA	NA	NA	132
ENST00000519602.6	ENSG00000108515	+	12	1	10	0	69	NA	NA	2	85
ENST00000348066.8	ENSG00000108509	-	23	1	21	0	63	NA	NA	64	31
ENST00000320785.10	ENSG00000129250	+	23	2	20	0	683	NA	NA	27	106
ENST00000537505.6	ENSG00000029725	+	18	0	17	0	101	NA	NA	NA	34
ENST00000225296.8	ENSG00000005100	-	12	0	11	0	308	NA	NA	NA	289
ENST00000572447.6	ENSG00000129195	+	6	1	3	1	30	15	15	35	294
ENST00000250101.10	ENSG00000129235	+	4	0	3	0	68	NA	NA	NA	145
ENST00000308027.7	ENSG00000174327	+	4	0	3	0	199	NA	NA	NA	199
ENST00000399506.9	ENSG00000132535	-	20	0	19	0	106	NA	NA	NA	30
ENST00000356839.10	ENSG00000072778	+	20	0	19	0	140	NA	NA	NA	62
ENST00000005340.10	ENSG00000004975	-	15	0	14	0	448	NA	NA	NA	194
ENST00000320316.8	ENSG00000040633	-	5	0	4	0	214	NA	NA	NA	34
ENST00000302386.10	ENSG00000170296	-	4	0	3	0	65	NA	NA	NA	90
ENST00000574322.6	ENSG00000175826	-	8	0	7	0	60	NA	NA	NA	102
ENST00000317370.13	ENSG00000181856	+	11	0	10	0	203	NA	NA	NA	33
ENST00000336458.13	ENSG00000132507	+	6	1	3	1	62	12	12	21	165
ENST00000380728.7	ENSG00000132522	-	11	1	9	0	83	NA	NA	67	94
ENST00000333751.8	ENSG00000213859	+	1	0	0	0	NA	NA	NA	NA	NA
ENST00000302926.7	ENSG00000169992	+	7	0	6	0	873	NA	NA	NA	457
ENST00000380599.9	ENSG00000174282	-	4	2	1	0	1950	NA	NA	9	1091
ENST00000321337.12	ENSG00000161956	+	11	1	9	0	110	NA	NA	11	715
ENST00000250113.12	ENSG00000129245	-	17	0	16	0	95	NA	NA	NA	81
ENST00000269298.10	ENSG00000141504	-	6	0	5	0	167	NA	NA	NA	66
ENST00000250111.9	ENSG00000129244	+	7	0	6	0	164	NA	NA	NA	112
ENST00000269305.9	ENSG00000141510	-	11	1	9	0	81	NA	NA	28	74
ENST00000448097.7	ENSG00000132510	+	24	4	19	0	23	NA	NA	5	137
ENST00000332439.5	ENSG00000182224	+	4	0	3	0	230	NA	NA	NA	160
ENST00000303731.9	ENSG00000170043	-	4	0	3	0	128	NA	NA	NA	99
ENST00000563694.6	ENSG00000170037	+	19	0	18	0	125	NA	NA	NA	270
ENST00000317276.9	ENSG00000179094	-	23	1	21	0	272	NA	NA	139	275
ENST00000316509.11	ENSG00000220205	-	5	0	4	0	16	NA	NA	NA	2
ENST00000437139.7	ENSG00000179029	-	5	0	4	0	69	NA	NA	NA	87
ENST00000389017.6	ENSG00000196544	-	1	0	0	0	NA	NA	NA	NA	NA
ENST00000585124.6	ENSG00000178999	-	9	1	7	0	173	NA	NA	25	48
ENST00000651323.1	ENSG00000178971	-	23	0	22	0	139	NA	NA	NA	33
ENST00000577745.2	ENSG00000125434	-	5	0	4	0	173	NA	NA	NA	375
ENST00000648839.1	ENSG00000161970	-	4	1	2	0	128	NA	NA	5	168
ENST00000334527.12	ENSG00000166579	+	9	1	7	0	93	NA	NA	12	86
ENST00000360416.8	ENSG00000133026	-	43	1	41	0	144	NA	NA	31	345
ENST00000173229.7	ENSG00000065320	+	7	1	5	0	328	NA	NA	63	1018
ENST00000432992.7	ENSG00000007237	-	14	0	13	0	113	NA	NA	NA	183
ENST00000379774.5	ENSG00000170222	+	4	1	2	0	310	NA	NA	17	601
ENST00000379672.10	ENSG00000006740	+	21	0	20	0	139	NA	NA	NA	53
ENST00000261643.8	ENSG00000006695	+	7	0	6	0	403	NA	NA	NA	43
ENST00000312280.9	ENSG00000109099	-	5	1	3	0	163	NA	NA	34	78
ENST00000649191.2	ENSG00000221926	-	12	6	5	0	583	NA	NA	337	519
ENST00000304222.3	ENSG00000170425	+	2	0	1	0	663	NA	NA	NA	335
ENST00000399277.6	ENSG00000214941	-	5	0	4	0	116	NA	NA	NA	76
ENST00000261647.10	ENSG00000011295	+	10	0	9	0	148	NA	NA	NA	184
ENST00000268712.8	ENSG00000141027	-	46	1	44	0	187	NA	NA	70	108
ENST00000299736.5	ENSG00000166582	-	5	0	4	0	124	NA	NA	NA	410
ENST00000302182.8	ENSG00000170315	+	2	1	0	0	695	NA	NA	6	NA
ENST00000338560.12	ENSG00000187688	+	15	1	13	0	100	NA	NA	107	200
ENST00000395825.4	ENSG00000141040	-	6	1	4	0	1570	NA	NA	198	403
ENST00000285071.9	ENSG00000154803	-	14	3	10	0	201	NA	NA	24	249
ENST00000268717.10	ENSG00000141030	-	12	0	11	0	53	NA	NA	NA	55
ENST00000268711.4	ENSG00000141026	+	2	0	1	0	216	NA	NA	NA	224
ENST00000225688.4	ENSG00000108551	-	2	0	1	0	559	NA	NA	NA	286
ENST00000353383.6	ENSG00000108557	+	6	2	3	0	11	NA	NA	16	5565
ENST00000261646.11	ENSG00000072310	-	19	0	18	0	229	NA	NA	NA	91
ENST00000379504.8	ENSG00000175662	-	15	0	14	0	148	NA	NA	NA	52
ENST00000268719.9	ENSG00000141034	+	6	0	5	0	63	NA	NA	NA	438
ENST00000225729.8	ENSG00000108591	+	13	0	12	0	86	NA	NA	NA	64
ENST00000399138.5	ENSG00000091542	+	4	0	3	0	177	NA	NA	NA	770
ENST00000316843.9	ENSG00000131899	+	23	0	21	1	78	2	2	NA	81
ENST00000327031.9	ENSG00000177731	-	30	0	29	0	134	NA	NA	NA	63
ENST00000323019.9	ENSG00000177427	+	4	1	2	0	1054	NA	NA	7	147
ENST00000321105.10	ENSG00000177302	-	19	0	18	0	178	NA	NA	NA	180
ENST00000406438.5	ENSG00000176994	+	2	0	1	0	453	NA	NA	NA	2360
ENST00000316694.8	ENSG00000176974	-	12	1	10	0	169	NA	NA	19	96
ENST00000307767.13	ENSG00000171928	+	7	0	6	0	26	NA	NA	NA	12
ENST00000268835.7	ENSG00000141127	+	12	2	9	0	158	NA	NA	32	119
ENST00000314728.10	ENSG00000072134	+	11	2	8	0	298	NA	NA	170	595
ENST00000395604.8	ENSG00000166484	+	7	1	5	0	153	NA	NA	5	232
ENST00000270570.8	ENSG00000142494	+	17	0	16	0	226	NA	NA	NA	135
