transcript_id	gene_id	utr5_length	n_uorfs	n_overlapping_uorfs	has_uorf	total_classical_uorf_codons	max_classical_uorf_codons	dist_cap_to_first_uatg	dist_last_uorf_stop_to_main_atg
ENST00000242786.6	ENSG00000123146	80	0	0	0	0	NA	NA	NA
ENST00000242776.9	ENSG00000123136	76	0	0	0	0	NA	NA	NA
ENST00000242783.11	ENSG00000123143	216	0	0	0	0	NA	NA	NA
ENST00000393033.9	ENSG00000123159	265	2	0	1	11	10	91	141
ENST00000254322.3	ENSG00000132002	48	0	0	0	0	NA	NA	NA
ENST00000215565.3	ENSG00000099795	66	0	0	0	0	NA	NA	NA
ENST00000292530.11	ENSG00000160961	144	0	0	0	0	NA	NA	NA
ENST00000342784.7	ENSG00000105137	33	0	0	0	0	NA	NA	NA
ENST00000263388.7	ENSG00000074181	90	0	0	0	0	NA	NA	NA
ENST00000679869.1	ENSG00000141867	284	1	1	1	1	1	265	13
ENST00000269701.7	ENSG00000105127	56	1	0	1	6	6	2	33
ENST00000397410.10	ENSG00000011243	65	0	2	1	0	NA	13	NA
ENST00000643579.2	ENSG00000167460	71	0	0	0	0	NA	NA	NA
ENST00000248071.6	ENSG00000127528	98	0	0	0	0	NA	NA	NA
ENST00000455140.7	ENSG00000127527	25	0	0	0	0	NA	NA	NA
ENST00000546361.7	ENSG00000085872	59	0	0	0	0	NA	NA	NA
ENST00000595753.6	ENSG00000127526	51	0	0	0	0	NA	NA	NA
ENST00000263390.8	ENSG00000105085	261	1	0	1	10	10	158	70
ENST00000487416.7	ENSG00000214046	34	0	0	0	0	NA	NA	NA
ENST00000187762.7	ENSG00000072954	79	0	0	0	0	NA	NA	NA
ENST00000248054.10	ENSG00000127511	23	0	0	0	0	NA	NA	NA
ENST00000682292.1	ENSG00000099331	156	0	1	1	0	NA	131	NA
ENST00000215061.9	ENSG00000099330	22	0	0	0	0	NA	NA	NA
ENST00000291442.4	ENSG00000160113	699	3	0	1	32	24	291	74
ENST00000247706.4	ENSG00000127220	192	2	1	1	5	4	29	86
ENST00000359866.9	ENSG00000130311	92	0	0	0	0	NA	NA	NA
ENST00000159087.7	ENSG00000074855	185	1	0	1	14	14	123	17
ENST00000324894.13	ENSG00000130299	59	0	0	0	0	NA	NA	NA
ENST00000317040.12	ENSG00000141971	89	0	0	0	0	NA	NA	NA
ENST00000252603.7	ENSG00000130313	24	0	0	0	0	NA	NA	NA
ENST00000252599.9	ENSG00000130309	65	0	0	0	0	NA	NA	NA
ENST00000324096.9	ENSG00000130479	23	0	0	0	0	NA	NA	NA
ENST00000596536.6	ENSG00000130475	283	1	0	1	10	10	101	149
ENST00000445755.7	ENSG00000007080	45	0	0	0	0	NA	NA	NA
ENST00000222250.5	ENSG00000105643	141	0	0	0	0	NA	NA	NA
ENST00000599612.3	ENSG00000254858	64	0	0	0	0	NA	NA	NA
ENST00000222256.9	ENSG00000105649	147	0	0	0	0	NA	NA	NA
ENST00000252818.5	ENSG00000130522	138	0	0	0	0	NA	NA	NA
ENST00000593829.6	ENSG00000130520	56	0	0	0	0	NA	NA	NA
ENST00000270061.12	ENSG00000130511	251	2	0	1	22	11	122	36
ENST00000338128.13	ENSG00000105655	50	0	0	0	0	NA	NA	NA
ENST00000608443.6	ENSG00000105701	113	0	0	0	0	NA	NA	NA
ENST00000222307.9	ENSG00000105700	66	0	1	1	0	NA	37	NA
ENST00000442744.7	ENSG00000221983	61	0	0	0	0	NA	NA	NA
ENST00000392386.8	ENSG00000006016	143	0	0	0	0	NA	NA	NA
ENST00000321949.13	ENSG00000105662	23	0	0	0	0	NA	NA	NA
ENST00000262803.10	ENSG00000005007	251	0	0	0	0	NA	NA	NA
ENST00000247003.9	ENSG00000105671	27	0	0	0	0	NA	NA	NA
ENST00000392351.8	ENSG00000051128	234	0	0	0	0	NA	NA	NA
ENST00000452918.7	ENSG00000064607	92	0	0	0	0	NA	NA	NA
ENST00000318596.8	ENSG00000181035	156	0	0	0	0	NA	NA	NA
ENST00000162044.14	ENSG00000064545	50	0	0	0	0	NA	NA	NA
ENST00000462790.8	ENSG00000254901	35	0	0	0	0	NA	NA	NA
ENST00000303088.9	ENSG00000064490	446	0	0	0	0	NA	NA	NA
ENST00000331552.12	ENSG00000184162	354	0	0	0	0	NA	NA	NA
ENST00000262815.13	ENSG00000129933	31	0	0	0	0	NA	NA	NA
ENST00000683918.1	ENSG00000167491	351	2	0	1	139	75	95	28
ENST00000407877.8	ENSG00000064547	138	1	1	1	17	17	63	21
ENST00000203556.9	ENSG00000089639	128	0	0	0	0	NA	NA	NA
ENST00000304863.6	ENSG00000169021	33	0	0	0	0	NA	NA	NA
ENST00000585603.6	ENSG00000105171	36	0	0	0	0	NA	NA	NA
ENST00000436066.4	ENSG00000166289	61	0	0	0	0	NA	NA	NA
ENST00000262643.8	ENSG00000105173	186	0	0	0	0	NA	NA	NA
ENST00000392271.6	ENSG00000105176	309	2	0	1	56	53	118	16
ENST00000240587.5	ENSG00000121297	217	0	0	0	0	NA	NA	NA
ENST00000355898.6	ENSG00000168813	270	2	0	1	43	42	39	8
ENST00000392250.7	ENSG00000178904	177	1	1	1	1	1	157	10
ENST00000590247.7	ENSG00000105185	72	0	0	0	0	NA	NA	NA
ENST00000306065.9	ENSG00000105186	140	3	0	1	16	11	77	16
ENST00000305768.10	ENSG00000121289	84	0	1	1	0	NA	44	NA
ENST00000588258.6	ENSG00000131944	118	1	0	1	20	20	33	22
ENST00000254260.8	ENSG00000131941	36	0	0	0	0	NA	NA	NA
ENST00000253193.9	ENSG00000130881	456	1	1	1	39	39	105	231
ENST00000498907.3	ENSG00000245848	120	1	0	1	5	5	95	7
ENST00000284000.9	ENSG00000153879	283	1	0	1	1	1	191	86
ENST00000244137.12	ENSG00000124299	31	0	0	0	0	NA	NA	NA
ENST00000683859.1	ENSG00000153885	244	2	0	1	17	14	154	0
ENST00000544216.8	ENSG00000257103	139	1	0	1	8	8	21	91
ENST00000356487.11	ENSG00000105220	71	0	0	0	0	NA	NA	NA
ENST00000246548.9	ENSG00000126261	52	0	0	0	0	NA	NA	NA
ENST00000404801.2	ENSG00000180884	567	1	0	1	32	32	93	375
ENST00000317991.10	ENSG00000089351	156	0	0	0	0	NA	NA	NA
ENST00000222305.8	ENSG00000105698	140	0	0	0	0	NA	NA	NA
ENST00000222284.10	ENSG00000105677	114	0	0	0	0	NA	NA	NA
ENST00000203166.10	ENSG00000249115	60	0	0	0	0	NA	NA	NA
ENST00000262633.9	ENSG00000126254	118	0	0	0	0	NA	NA	NA
ENST00000649813.2	ENSG00000126267	92	0	0	0	0	NA	NA	NA
ENST00000587708.7	ENSG00000205155	146	0	0	0	0	NA	NA	NA
ENST00000221891.9	ENSG00000105290	63	0	0	0	0	NA	NA	NA
ENST00000360535.9	ENSG00000105270	208	0	0	0	0	NA	NA	NA
ENST00000292894.2	ENSG00000161277	68	0	0	0	0	NA	NA	NA
ENST00000401500.7	ENSG00000075702	75	1	0	1	1	1	45	24
ENST00000221855.8	ENSG00000105254	93	0	0	0	0	NA	NA	NA
ENST00000246533.8	ENSG00000126247	107	0	0	0	0	NA	NA	NA
ENST00000443387.3	ENSG00000167635	1019	17	1	1	257	39	170	22
ENST00000270001.12	ENSG00000142065	118	0	0	0	0	NA	NA	NA
ENST00000523638.6	ENSG00000254004	733	11	1	1	127	32	33	14
ENST00000591340.6	ENSG00000186020	199	1	0	1	5	5	147	34
ENST00000292928.7	ENSG00000161298	119	1	1	1	2	2	97	3
ENST00000682579.1	ENSG00000189042	190	3	0	1	26	11	39	67
ENST00000591344.2	ENSG00000267041	152	2	2	1	13	9	74	31
ENST00000391711.8	ENSG00000185869	365	1	0	1	72	72	109	37
ENST00000333987.12	ENSG00000198453	515	4	0	1	77	35	32	96
ENST00000316950.11	ENSG00000196437	565	1	0	1	9	9	484	51
ENST00000222345.11	ENSG00000105738	529	4	0	1	67	32	151	49
ENST00000355526.10	ENSG00000011332	80	0	0	0	0	NA	NA	NA
ENST00000301242.9	ENSG00000167641	35	0	0	0	0	NA	NA	NA
ENST00000301244.12	ENSG00000167642	320	0	0	0	0	NA	NA	NA
ENST00000339413.11	ENSG00000167645	30	0	0	0	0	NA	NA	NA
ENST00000263372.5	ENSG00000099337	106	0	0	0	0	NA	NA	NA
ENST00000215071.9	ENSG00000099341	31	0	0	0	0	NA	NA	NA
ENST00000252699.7	ENSG00000130402	97	0	0	0	0	NA	NA	NA
ENST00000221418.9	ENSG00000104823	22	0	0	0	0	NA	NA	NA
ENST00000221419.10	ENSG00000104824	20	0	0	0	0	NA	NA	NA
ENST00000249396.12	ENSG00000068903	97	0	0	0	0	NA	NA	NA
ENST00000313582.6	ENSG00000104825	64	0	0	0	0	NA	NA	NA
ENST00000221431.11	ENSG00000104835	27	0	0	0	0	NA	NA	NA
ENST00000360442.8	ENSG00000130669	229	3	0	1	61	34	2	53
ENST00000610417.5	ENSG00000179134	422	2	0	1	2	1	255	54
ENST00000221265.8	ENSG00000006712	242	0	0	0	0	NA	NA	NA
ENST00000315588.11	ENSG00000063322	45	0	0	0	0	NA	NA	NA
ENST00000597629.3	ENSG00000128016	58	0	1	1	0	NA	40	NA
ENST00000425673.6	ENSG00000090924	766	2	0	1	42	34	2	238
ENST00000432763.7	ENSG00000196235	143	0	0	0	0	NA	NA	NA
ENST00000356433.10	ENSG00000090932	28	0	0	0	0	NA	NA	NA
ENST00000323039.10	ENSG00000105204	241	1	0	1	20	20	171	7
ENST00000157812.7	ENSG00000013275	38	0	0	0	0	NA	NA	NA
ENST00000392038.7	ENSG00000105221	249	2	0	1	26	15	114	20
ENST00000409735.9	ENSG00000105223	352	0	0	0	0	NA	NA	NA
ENST00000357949.5	ENSG00000197019	126	1	0	1	17	17	53	19
ENST00000322354.4	ENSG00000167565	127	0	0	0	0	NA	NA	NA
ENST00000291842.10	ENSG00000160410	27	0	0	0	0	NA	NA	NA
ENST00000252891.8	ENSG00000105245	168	0	0	0	0	NA	NA	NA
ENST00000324464.8	ENSG00000123815	303	2	1	1	73	53	27	25
ENST00000263370.3	ENSG00000086544	24	0	0	0	0	NA	NA	NA
ENST00000243563.8	ENSG00000077312	206	0	0	0	0	NA	NA	NA
ENST00000310054.9	ENSG00000167600	46	0	0	0	0	NA	NA	NA
ENST00000301178.9	ENSG00000167601	170	0	0	0	0	NA	NA	NA
ENST00000392006.8	ENSG00000105323	132	0	0	0	0	NA	NA	NA
ENST00000269967.4	ENSG00000142039	139	0	0	0	0	NA	NA	NA
ENST00000221930.6	ENSG00000105329	878	0	0	0	0	NA	NA	NA
ENST00000598742.6	ENSG00000105372	35	0	0	0	0	NA	NA	NA
ENST00000354532.8	ENSG00000076928	125	0	0	0	0	NA	NA	NA
ENST00000222008.11	ENSG00000105404	29	0	0	0	0	NA	NA	NA
ENST00000359044.5	ENSG00000105732	141	0	0	0	0	NA	NA	NA
ENST00000596251.6	ENSG00000160570	84	0	0	0	0	NA	NA	NA
ENST00000301215.8	ENSG00000167625	184	1	0	1	12	12	108	37
ENST00000222330.8	ENSG00000105723	137	0	0	0	0	NA	NA	NA
ENST00000222329.9	ENSG00000105722	129	0	0	0	0	NA	NA	NA
ENST00000681038.1	ENSG00000079432	140	0	0	0	0	NA	NA	NA
ENST00000262890.8	ENSG00000079462	315	0	0	0	0	NA	NA	NA
ENST00000251268.11	ENSG00000105429	609	7	0	1	135	66	191	61
ENST00000244289.9	ENSG00000079435	239	4	0	1	23	13	103	72
ENST00000292140.10	ENSG00000176531	172	0	0	0	0	NA	NA	NA
ENST00000292147.7	ENSG00000105755	24	0	0	0	0	NA	NA	NA
ENST00000336564.5	ENSG00000124444	164	1	1	1	11	11	110	18
ENST00000313040.12	ENSG00000131115	211	2	0	1	25	17	74	83
ENST00000291182.9	ENSG00000159917	103	0	0	0	0	NA	NA	NA
ENST00000354340.9	ENSG00000062370	58	0	0	0	0	NA	NA	NA
ENST00000592529.6	ENSG00000167384	291	1	0	1	25	25	86	127
ENST00000425690.8	ENSG00000073008	187	0	0	0	0	NA	NA	NA
ENST00000164227.10	ENSG00000069399	83	0	0	0	0	NA	NA	NA
ENST00000270233.12	ENSG00000187244	22	0	0	0	0	NA	NA	NA
ENST00000252483.10	ENSG00000130202	229	0	0	0	0	NA	NA	NA
ENST00000426677.7	ENSG00000130204	162	0	0	0	0	NA	NA	NA
ENST00000252486.9	ENSG00000130203	69	0	0	0	0	NA	NA	NA
ENST00000221452.13	ENSG00000104856	116	0	0	0	0	NA	NA	NA
ENST00000221455.8	ENSG00000104859	93	0	0	0	0	NA	NA	NA
ENST00000221462.9	ENSG00000104866	147	2	0	1	29	23	59	16
ENST00000262891.9	ENSG00000007047	318	1	0	1	11	11	98	184
ENST00000391945.10	ENSG00000104884	33	0	0	0	0	NA	NA	NA
ENST00000360957.10	ENSG00000104881	92	0	0	0	0	NA	NA	NA
ENST00000245923.9	ENSG00000125744	222	1	2	1	10	10	116	73
ENST00000245932.11	ENSG00000125753	293	1	0	1	8	8	169	97
ENST00000245925.8	ENSG00000125746	21	0	0	0	0	NA	NA	NA
ENST00000012049.10	ENSG00000011478	38	0	0	0	0	NA	NA	NA
ENST00000317683.4	ENSG00000177051	126	4	0	1	49	21	30	30
ENST00000317578.7	ENSG00000177045	408	1	0	1	6	6	103	284
ENST00000291270.9	ENSG00000104936	138	1	1	1	15	15	35	55
ENST00000270223.7	ENSG00000185800	89	0	0	0	0	NA	NA	NA
ENST00000245934.12	ENSG00000125755	102	1	0	1	14	14	12	45
ENST00000302165.5	ENSG00000170604	367	0	0	0	0	NA	NA	NA
ENST00000263257.6	ENSG00000104967	514	0	3	1	0	NA	322	NA
ENST00000307522.5	ENSG00000169515	754	2	0	1	24	14	644	65
ENST00000291281.9	ENSG00000105287	744	0	0	0	0	NA	NA	NA
ENST00000263280.11	ENSG00000090372	20	0	0	0	0	NA	NA	NA
ENST00000318584.10	ENSG00000181027	286	2	0	1	32	26	12	17
ENST00000542575.6	ENSG00000105281	629	0	0	0	0	NA	NA	NA
ENST00000263270.11	ENSG00000042753	80	0	0	0	0	NA	NA	NA
ENST00000672722.1	ENSG00000160007	401	6	1	1	54	18	143	71
ENST00000253048.10	ENSG00000130749	62	0	0	0	0	NA	NA	NA
ENST00000270225.12	ENSG00000142230	96	0	0	0	0	NA	NA	NA
ENST00000439096.3	ENSG00000105327	286	1	1	1	41	41	19	141
ENST00000328771.9	ENSG00000134815	315	5	0	1	57	24	61	23
ENST00000558555.6	ENSG00000105419	446	2	0	1	17	12	212	149
ENST00000263354.8	ENSG00000105402	123	0	0	0	0	NA	NA	NA
ENST00000263277.8	ENSG00000024422	172	0	0	0	0	NA	NA	NA
ENST00000263274.12	ENSG00000105486	161	1	0	1	45	45	16	7
ENST00000270221.11	ENSG00000142227	74	0	0	0	0	NA	NA	NA
ENST00000330720.7	ENSG00000105438	193	0	0	0	0	NA	NA	NA
ENST00000253237.10	ENSG00000105447	23	0	0	0	0	NA	NA	NA
ENST00000452733.7	ENSG00000105443	139	0	0	0	0	NA	NA	NA
ENST00000245222.9	ENSG00000063176	151	2	0	1	3	2	94	19
ENST00000222122.10	ENSG00000105516	385	2	0	1	25	22	164	22
ENST00000316273.11	ENSG00000105552	22	0	0	0	0	NA	NA	NA
ENST00000263278.9	ENSG00000087076	80	0	1	1	0	NA	6	NA
ENST00000405315.9	ENSG00000104805	72	0	0	0	0	NA	NA	NA
ENST00000345358.12	ENSG00000087088	54	0	0	0	0	NA	NA	NA
ENST00000331825.11	ENSG00000087086	199	0	0	0	0	NA	NA	NA
ENST00000323798.8	ENSG00000104812	197	0	0	0	0	NA	NA	NA
ENST00000595090.6	ENSG00000183207	25	0	0	0	0	NA	NA	NA
ENST00000598441.6	ENSG00000104852	196	0	0	0	0	NA	NA	NA
ENST00000221459.7	ENSG00000104863	35	0	0	0	0	NA	NA	NA
ENST00000334186.9	ENSG00000177380	194	0	0	0	0	NA	NA	NA
ENST00000252826.10	ENSG00000130529	75	0	0	0	0	NA	NA	NA
ENST00000593945.6	ENSG00000074219	90	0	0	0	0	NA	NA	NA
ENST00000262265.10	ENSG00000104872	240	3	0	1	21	17	68	118
ENST00000293350.9	ENSG00000161618	107	0	0	0	0	NA	NA	NA
ENST00000270645.8	ENSG00000142552	62	0	0	0	0	NA	NA	NA
ENST00000246792.4	ENSG00000126458	45	0	0	0	0	NA	NA	NA
ENST00000360565.8	ENSG00000126461	40	0	0	0	0	NA	NA	NA
ENST00000377139.8	ENSG00000126456	235	1	0	1	22	22	60	106
ENST00000246784.8	ENSG00000126453	143	0	0	0	0	NA	NA	NA
ENST00000598293.6	ENSG00000169169	308	1	0	1	33	33	124	82
ENST00000354293.10	ENSG00000196961	133	0	0	0	0	NA	NA	NA
ENST00000313777.9	ENSG00000010361	186	1	0	1	6	6	129	36
ENST00000312865.10	ENSG00000104973	53	0	0	0	0	NA	NA	NA
ENST00000391842.6	ENSG00000104960	170	0	0	0	0	NA	NA	NA
ENST00000344175.10	ENSG00000204673	126	1	1	1	2	2	18	99
ENST00000221543.10	ENSG00000104946	22	0	0	0	0	NA	NA	NA
ENST00000423777.7	ENSG00000169136	315	1	1	1	3	3	69	234
ENST00000316763.8	ENSG00000105053	170	1	0	1	6	6	118	31
ENST00000253727.10	ENSG00000131408	247	1	0	1	20	20	177	7
ENST00000334976.11	ENSG00000161671	38	0	0	0	0	NA	NA	NA
ENST00000598418.6	ENSG00000161677	92	0	1	1	0	NA	33	NA
ENST00000262259.7	ENSG00000105497	373	2	0	1	27	21	37	181
ENST00000293471.11	ENSG00000176024	427	3	0	1	34	24	71	103
ENST00000243644.9	ENSG00000256683	242	0	1	1	0	NA	216	NA
ENST00000270649.11	ENSG00000142556	354	3	2	1	45	26	89	12
ENST00000221315.10	ENSG00000256087	336	3	0	1	75	57	14	90
ENST00000322088.11	ENSG00000105568	45	0	0	0	0	NA	NA	NA
ENST00000449416.6	ENSG00000130844	356	1	0	1	11	11	84	236
ENST00000391770.9	ENSG00000179820	148	0	0	0	0	NA	NA	NA
ENST00000485876.6	ENSG00000170906	24	0	0	0	0	NA	NA	NA
ENST00000321030.9	ENSG00000105618	52	0	0	0	0	NA	NA	NA
ENST00000221232.11	ENSG00000088038	282	1	0	1	6	6	251	10
ENST00000222224.4	ENSG00000105617	26	0	0	0	0	NA	NA	NA
ENST00000245615.6	ENSG00000125505	246	0	0	0	0	NA	NA	NA
ENST00000396388.3	ENSG00000170892	57	0	0	0	0	NA	NA	NA
ENST00000302907.9	ENSG00000170889	56	0	0	0	0	NA	NA	NA
ENST00000326764.10	ENSG00000167615	167	0	0	0	0	NA	NA	NA
ENST00000611161.2	ENSG00000275183	252	0	0	0	0	NA	NA	NA
ENST00000415061.8	ENSG00000160439	116	0	0	0	0	NA	NA	NA
ENST00000263433.8	ENSG00000125503	94	0	0	0	0	NA	NA	NA
ENST00000412770.7	ENSG00000105063	589	0	1	1	0	NA	543	NA
ENST00000255613.8	ENSG00000133247	225	2	1	1	18	14	82	98
ENST00000344063.7	ENSG00000108107	42	0	0	0	0	NA	NA	NA
ENST00000264552.14	ENSG00000108106	199	0	0	0	0	NA	NA	NA
ENST00000425675.7	ENSG00000063241	134	0	0	0	0	NA	NA	NA
ENST00000598519.2	ENSG00000197483	268	0	1	1	0	NA	195	NA
ENST00000325421.7	ENSG00000218891	56	0	0	0	0	NA	NA	NA
ENST00000221665.5	ENSG00000179943	80	1	0	1	7	7	22	34
ENST00000568956.2	ENSG00000261221	112	0	0	0	0	NA	NA	NA
ENST00000325333.10	ENSG00000213015	194	0	0	0	0	NA	NA	NA
ENST00000308924.9	ENSG00000063244	70	0	0	0	0	NA	NA	NA
ENST00000610935.2	ENSG00000142409	134	0	0	0	0	NA	NA	NA
ENST00000337080.8	ENSG00000167685	267	1	0	1	15	15	22	197
ENST00000263095.10	ENSG00000083844	414	0	0	0	0	NA	NA	NA
ENST00000414468.3	ENSG00000204524	260	1	0	1	3	3	69	179
ENST00000336128.12	ENSG00000188785	246	1	0	1	27	27	67	95
ENST00000356584.8	ENSG00000197128	257	1	0	1	5	5	77	162
ENST00000221735.12	ENSG00000105136	201	0	0	0	0	NA	NA	NA
ENST00000282292.9	ENSG00000152439	143	0	0	0	0	NA	NA	NA
ENST00000699333.1	ENSG00000251369	181	1	0	1	12	12	77	65
ENST00000196489.4	ENSG00000083817	207	1	0	1	15	15	23	136
ENST00000396161.10	ENSG00000213762	319	2	0	1	26	16	229	39
ENST00000240731.5	ENSG00000121417	179	0	0	0	0	NA	NA	NA
ENST00000551380.7	ENSG00000166704	476	0	0	0	0	NA	NA	NA
ENST00000598312.6	ENSG00000181894	245	4	3	1	64	34	15	31
ENST00000617501.5	ENSG00000171606	427	1	0	1	5	5	260	149
ENST00000306910.9	ENSG00000171574	499	1	0	1	5	5	41	440
ENST00000196482.4	ENSG00000083812	110	0	0	0	0	NA	NA	NA
ENST00000263093.7	ENSG00000083807	37	0	0	0	0	NA	NA	NA
ENST00000312547.7	ENSG00000130724	142	0	0	0	0	NA	NA	NA
ENST00000253023.8	ENSG00000130725	230	0	0	0	0	NA	NA	NA
ENST00000342665.5	ENSG00000177732	373	2	0	1	28	20	118	20
ENST00000217233.9	ENSG00000101255	410	2	0	1	91	77	45	131
ENST00000356286.10	ENSG00000125826	459	1	1	1	39	39	287	52
ENST00000354200.5	ENSG00000125875	128	0	1	1	0	NA	33	NA
ENST00000381941.8	ENSG00000125898	334	0	1	1	0	NA	323	NA
ENST00000335877.11	ENSG00000125818	172	0	0	0	0	NA	NA	NA
ENST00000400137.9	ENSG00000088832	56	0	0	0	0	NA	NA	NA
ENST00000216879.9	ENSG00000088833	25	0	0	0	0	NA	NA	NA
ENST00000358771.5	ENSG00000198053	41	0	0	0	0	NA	NA	NA
ENST00000381482.8	ENSG00000125834	55	0	0	0	0	NA	NA	NA
ENST00000381342.7	ENSG00000125835	99	0	0	0	0	NA	NA	NA
ENST00000329276.10	ENSG00000101361	29	0	0	0	0	NA	NA	NA
ENST00000380843.9	ENSG00000101365	28	0	0	0	0	NA	NA	NA
ENST00000360652.7	ENSG00000132635	466	3	0	1	48	36	161	98
ENST00000399903.7	ENSG00000132670	408	5	1	1	39	20	130	23
ENST00000217173.7	ENSG00000185019	141	0	1	1	0	NA	110	NA
ENST00000354488.8	ENSG00000198171	55	0	1	1	0	NA	2	NA
ENST00000262919.10	ENSG00000088812	90	0	1	1	0	NA	55	NA
ENST00000379751.5	ENSG00000125817	257	0	0	0	0	NA	NA	NA
ENST00000245960.10	ENSG00000101224	222	0	0	0	0	NA	NA	NA
ENST00000428216.4	ENSG00000088888	137	0	1	1	0	NA	100	NA
ENST00000358395.11	ENSG00000101236	129	0	0	0	0	NA	NA	NA
ENST00000305958.9	ENSG00000088826	176	0	0	0	0	NA	NA	NA
ENST00000379440.9	ENSG00000171867	67	0	0	0	0	NA	NA	NA
ENST00000379400.8	ENSG00000101265	159	1	1	1	39	39	8	31
ENST00000338244.6	ENSG00000089057	386	4	0	1	62	40	173	59
ENST00000202834.12	ENSG00000089063	131	0	2	1	0	NA	43	NA
ENST00000379143.10	ENSG00000132646	160	0	0	0	0	NA	NA	NA
ENST00000460006.6	ENSG00000101290	85	0	0	0	0	NA	NA	NA
ENST00000379019.7	ENSG00000125772	193	0	0	0	0	NA	NA	NA
ENST00000203001.7	ENSG00000089195	128	0	0	0	0	NA	NA	NA
ENST00000378863.9	ENSG00000088766	124	2	0	1	37	26	3	40
ENST00000246024.7	ENSG00000125827	148	0	0	0	0	NA	NA	NA
ENST00000338037.11	ENSG00000182621	386	2	2	1	14	12	28	171
ENST00000378392.6	ENSG00000132623	455	3	0	1	81	61	117	51
ENST00000347364.7	ENSG00000125863	763	9	0	1	265	63	123	33
ENST00000334534.10	ENSG00000149346	178	0	0	0	0	NA	NA	NA
ENST00000254958.10	ENSG00000101384	469	1	1	1	4	4	119	335
ENST00000378226.7	ENSG00000132640	383	4	0	1	38	14	143	25
ENST00000337743.9	ENSG00000089123	113	2	1	1	16	11	68	9
ENST00000617257.2	ENSG00000089048	83	0	0	0	0	NA	NA	NA
ENST00000341420.5	ENSG00000125848	455	5	0	1	35	9	15	144
ENST00000354981.7	ENSG00000089177	173	1	1	1	34	34	0	68
ENST00000246071.8	ENSG00000125870	174	0	0	0	0	NA	NA	NA
ENST00000246069.12	ENSG00000125868	134	0	0	0	0	NA	NA	NA
ENST00000377813.6	ENSG00000125844	313	0	0	0	0	NA	NA	NA
ENST00000377759.9	ENSG00000089006	369	0	2	1	0	NA	130	NA
ENST00000377710.10	ENSG00000125871	183	1	0	1	14	14	57	81
ENST00000425686.3	ENSG00000125846	509	7	1	1	105	33	153	30
ENST00000377603.5	ENSG00000132664	117	0	0	0	0	NA	NA	NA
ENST00000650089.1	ENSG00000101310	47	0	0	0	0	NA	NA	NA
ENST00000255006.12	ENSG00000132669	232	3	0	1	23	12	70	40
ENST00000334982.9	ENSG00000173418	35	0	0	0	0	NA	NA	NA
ENST00000536226.2	ENSG00000101343	124	0	0	0	0	NA	NA	NA
ENST00000202677.12	ENSG00000188559	164	1	0	1	2	2	97	58
ENST00000377191.5	ENSG00000088930	68	0	0	0	0	NA	NA	NA
ENST00000254998.3	ENSG00000132661	332	0	0	0	0	NA	NA	NA
ENST00000338121.10	ENSG00000125812	77	0	0	0	0	NA	NA	NA
ENST00000377026.4	ENSG00000125814	86	0	0	0	0	NA	NA	NA
ENST00000217456.3	ENSG00000101474	63	0	0	0	0	NA	NA	NA
ENST00000323482.9	ENSG00000154930	37	0	0	0	0	NA	NA	NA
ENST00000376652.9	ENSG00000197586	171	2	1	1	6	5	153	0
ENST00000216962.9	ENSG00000100994	94	0	0	0	0	NA	NA	NA
ENST00000262460.5	ENSG00000101003	148	0	0	0	0	NA	NA	NA
ENST00000278886.11	ENSG00000101004	88	0	1	1	0	NA	83	NA
ENST00000304788.4	ENSG00000170191	66	0	1	1	0	NA	16	NA
ENST00000398174.9	ENSG00000101294	110	0	0	0	0	NA	NA	NA
ENST00000376112.4	ENSG00000125968	99	0	0	0	0	NA	NA	NA
ENST00000307677.5	ENSG00000171552	381	3	0	1	37	17	13	2
ENST00000202017.6	ENSG00000088356	85	0	0	0	0	NA	NA	NA
ENST00000398022.7	ENSG00000101337	27	0	0	0	0	NA	NA	NA
ENST00000246229.5	ENSG00000126003	217	4	0	1	85	39	3	7
ENST00000375749.8	ENSG00000101346	62	0	0	0	0	NA	NA	NA
ENST00000375712.4	ENSG00000101350	180	1	0	1	30	30	30	57
ENST00000375687.10	ENSG00000171456	445	1	0	1	7	7	155	266
ENST00000278980.11	ENSG00000149600	76	0	0	0	0	NA	NA	NA
ENST00000328111.6	ENSG00000088305	321	0	0	0	0	NA	NA	NA
ENST00000375571.6	ENSG00000101367	78	0	0	0	0	NA	NA	NA
ENST00000217381.3	ENSG00000101400	143	0	0	0	0	NA	NA	NA
ENST00000342704.11	ENSG00000078699	172	0	0	0	0	NA	NA	NA
ENST00000343380.6	ENSG00000101412	121	1	0	1	16	16	65	5
ENST00000409299.8	ENSG00000101417	103	0	0	0	0	NA	NA	NA
ENST00000375200.6	ENSG00000131061	26	0	0	0	0	NA	NA	NA
ENST00000217402.3	ENSG00000101421	121	0	0	0	0	NA	NA	NA
ENST00000246194.8	ENSG00000125970	313	0	0	0	0	NA	NA	NA
ENST00000374980.3	ENSG00000125977	133	0	1	1	0	NA	17	NA
ENST00000217426.7	ENSG00000101444	85	0	0	0	0	NA	NA	NA
ENST00000374864.10	ENSG00000078747	175	1	0	1	16	16	82	42
ENST00000374810.8	ENSG00000078804	335	1	0	1	5	5	80	237
ENST00000359003.7	ENSG00000198646	343	3	1	1	25	13	229	8
