transcript_id	codon_AAA	codon_AAC	codon_AAG	codon_AAT	codon_ACA	codon_ACC	codon_ACG	codon_ACT	codon_AGA	codon_AGC	codon_AGG	codon_AGT	codon_ATA	codon_ATC	codon_ATG	codon_ATT	codon_CAA	codon_CAC	codon_CAG	codon_CAT	codon_CCA	codon_CCC	codon_CCG	codon_CCT	codon_CGA	codon_CGC	codon_CGG	codon_CGT	codon_CTA	codon_CTC	codon_CTG	codon_CTT	codon_GAA	codon_GAC	codon_GAG	codon_GAT	codon_GCA	codon_GCC	codon_GCG	codon_GCT	codon_GGA	codon_GGC	codon_GGG	codon_GGT	codon_GTA	codon_GTC	codon_GTG	codon_GTT	codon_TAA	codon_TAC	codon_TAG	codon_TAT	codon_TCA	codon_TCC	codon_TCG	codon_TCT	codon_TGA	codon_TGC	codon_TGG	codon_TGT	codon_TTA	codon_TTC	codon_TTG	codon_TTT	codon_other	aa_A	aa_C	aa_D	aa_E	aa_F	aa_G	aa_H	aa_I	aa_K	aa_L	aa_M	aa_N	aa_P	aa_Q	aa_R	aa_S	aa_T	aa_V	aa_W	aa_Y	cds_length_codons	n_codons_scored	n_stops	aa_total
ENST00000380324.8	21	15	18	14	16	5	1	9	8	11	6	10	3	2	7	8	9	11	12	10	7	3	3	3	1	6	3	0	7	5	9	10	16	11	14	12	10	9	1	7	9	10	5	4	7	5	12	10	1	10	0	9	8	8	3	7	0	13	7	15	14	12	8	11	0	27	28	23	30	23	28	21	13	39	53	7	29	16	21	24	47	31	34	7	19	521	521	1	520
ENST00000300030.8	4	2	3	4	2	1	2	3	3	1	1	1	2	5	3	5	0	1	6	2	3	3	1	2	2	0	5	0	1	3	6	3	19	4	4	1	2	1	2	2	2	1	2	0	2	3	5	3	0	1	0	2	1	3	1	3	1	2	2	3	4	1	3	1	0	7	5	5	23	2	5	3	12	7	20	3	6	9	6	11	10	8	13	2	3	161	161	1	160
ENST00000559844.6	18	8	24	10	17	6	1	4	5	8	6	5	6	6	9	8	6	3	28	5	5	6	4	9	1	5	7	1	6	13	14	12	22	16	40	10	9	22	4	9	1	5	9	9	5	8	10	3	1	6	0	4	5	8	3	9	0	0	6	2	4	12	6	9	0	44	2	26	62	21	24	8	20	42	55	9	18	24	34	25	38	28	26	6	10	523	523	1	522
ENST00000300026.4	9	5	17	1	6	4	1	1	0	5	1	0	0	10	5	1	0	1	2	2	1	4	1	2	1	3	3	1	3	4	6	1	2	6	10	9	2	9	2	1	9	11	3	2	2	4	13	2	0	3	1	1	0	3	0	1	0	1	2	0	1	10	0	6	0	14	1	15	12	16	25	3	11	26	15	5	6	8	2	9	9	12	21	2	4	217	217	1	216
ENST00000303052.13	17	6	15	9	6	7	3	8	7	5	9	4	7	4	10	7	7	9	8	7	10	6	0	7	10	1	4	1	1	11	7	9	15	11	16	10	9	7	0	6	9	9	5	6	4	2	8	7	0	8	0	13	6	3	1	7	1	3	2	5	6	8	4	10	0	22	8	21	31	18	29	16	18	32	38	10	15	23	15	32	26	24	21	2	21	423	423	1	422
ENST00000261884.8	23	9	31	12	7	9	1	7	10	4	5	4	5	11	5	14	13	7	29	7	4	5	2	14	8	1	3	5	6	7	15	12	24	14	25	20	9	7	2	8	12	11	8	7	3	9	10	8	0	5	0	4	12	8	1	13	1	7	9	8	6	7	14	15	0	26	15	34	49	22	38	14	30	54	60	5	21	25	42	32	42	24	30	9	9	582	582	1	581
ENST00000326648.5	50	25	78	22	29	17	5	22	4	58	9	36	6	17	25	13	11	19	46	8	31	52	7	36	9	13	16	7	6	14	27	18	46	42	57	34	26	43	4	25	26	32	41	17	9	19	30	14	0	30	0	13	39	34	1	28	1	6	8	16	7	8	15	5	0	98	22	76	103	13	116	27	36	128	87	25	47	126	57	58	196	73	72	8	43	1412	1412	1	1411
ENST00000300069.5	2	4	8	3	2	8	0	5	2	6	1	0	0	5	4	2	1	4	5	1	5	6	2	5	0	2	3	2	3	5	9	0	4	6	7	1	7	14	4	5	3	10	3	2	0	2	4	1	0	6	1	2	0	6	0	1	0	0	3	1	0	5	2	5	0	30	1	7	11	10	18	5	7	10	19	4	7	18	6	10	13	15	7	3	8	210	210	1	209
ENST00000323544.5	9	6	24	4	8	10	2	3	4	13	6	10	0	5	7	1	2	2	23	4	13	19	4	21	6	4	10	1	3	9	23	5	11	15	42	8	13	18	0	9	3	11	12	7	1	9	19	2	0	1	1	4	4	8	1	7	0	4	5	2	1	5	5	2	0	40	6	23	53	7	33	6	6	33	46	7	10	57	25	31	43	23	31	5	5	491	491	1	490
ENST00000204566.7	13	3	3	7	2	3	0	7	6	3	2	9	5	5	9	8	4	1	9	8	3	3	1	9	2	0	3	0	2	5	8	9	7	9	8	11	4	5	3	8	8	7	0	3	3	6	5	5	0	5	1	7	4	2	1	6	0	2	6	3	2	9	8	9	0	20	5	20	15	18	18	9	18	16	34	9	10	16	13	13	25	12	19	6	12	309	309	1	308
ENST00000220058.9	15	3	10	8	6	2	3	8	7	3	6	5	6	2	8	12	11	4	12	3	11	7	5	8	4	3	4	3	2	8	9	10	11	6	10	6	3	9	4	10	11	7	2	5	7	3	12	9	0	5	1	6	9	3	1	3	0	5	10	2	2	5	11	4	0	26	7	12	21	9	25	7	20	25	42	8	11	31	23	27	24	19	31	10	11	390	390	1	389
ENST00000204549.9	17	2	7	0	0	5	2	2	6	4	11	0	0	3	3	5	6	2	20	6	13	16	32	12	4	17	21	1	4	11	24	7	17	7	30	9	8	23	12	12	3	17	8	1	1	4	14	3	0	3	1	4	1	8	0	2	0	0	8	5	2	11	6	3	0	55	5	16	47	14	29	8	8	24	54	3	2	73	26	60	15	9	22	8	7	486	486	1	485
ENST00000300107.7	28	4	19	21	16	4	0	9	13	7	4	7	10	8	7	17	16	1	15	10	15	3	0	11	6	3	7	3	8	5	12	11	37	10	15	20	18	7	3	21	21	13	6	13	12	6	12	15	1	6	0	8	13	7	1	13	0	4	1	9	12	3	11	16	0	49	13	30	52	19	53	11	35	47	59	7	25	29	31	36	48	29	45	1	14	634	634	1	633
ENST00000649807.2	6	7	17	3	2	6	1	1	3	11	2	4	4	8	3	4	3	7	7	8	2	7	2	5	3	5	3	1	2	10	20	3	7	14	7	3	5	14	6	3	4	6	5	1	0	6	8	1	1	7	0	4	3	11	3	1	0	3	7	3	2	7	2	9	0	28	6	17	14	16	16	15	16	23	39	3	10	16	10	17	33	10	15	7	11	323	323	1	322
ENST00000300141.11	25	8	17	18	18	8	3	15	16	3	13	17	17	18	20	28	13	12	18	17	15	6	0	28	4	4	5	7	16	8	16	13	56	15	19	34	14	12	1	17	28	9	5	16	7	10	19	12	1	13	0	36	12	10	1	18	0	5	13	7	16	13	9	29	0	44	12	49	75	42	58	29	63	42	78	20	26	49	31	49	61	44	48	13	49	883	883	1	882
ENST00000261875.10	14	6	7	8	6	3	3	7	5	2	3	4	4	10	11	10	3	4	14	4	6	1	2	5	5	5	1	3	2	4	16	9	15	7	10	4	4	2	2	7	10	2	0	2	3	5	15	4	1	7	0	11	2	4	0	4	0	2	9	2	5	13	8	16	0	15	4	11	25	29	14	8	24	21	44	11	14	14	17	22	16	19	27	9	18	363	363	1	362
ENST00000313182.7	15	10	12	14	11	7	4	7	5	7	4	6	6	6	16	14	6	5	18	7	7	8	1	18	4	1	0	3	10	9	19	7	22	9	14	21	11	11	2	10	4	10	6	12	7	7	10	9	0	3	0	9	7	7	0	7	1	7	5	3	7	9	10	12	0	34	10	30	36	21	32	12	26	27	62	16	24	34	24	17	34	29	33	5	12	519	519	1	518
ENST00000443035.8	82	28	44	56	55	17	6	34	48	26	15	65	19	18	44	57	29	17	41	25	54	16	5	51	8	6	6	10	20	23	28	40	79	23	27	97	41	15	1	35	37	11	18	20	24	17	24	36	1	20	0	39	55	12	2	62	0	15	20	32	46	23	31	52	0	92	47	120	106	75	86	42	94	126	188	44	84	126	70	93	222	112	101	20	59	1908	1908	1	1907
ENST00000261890.7	4	4	8	9	9	3	0	3	4	4	1	3	3	3	4	9	2	0	6	4	4	0	0	2	5	3	0	2	2	4	4	2	9	8	6	6	7	2	0	7	5	2	1	3	4	1	3	9	1	3	0	5	3	0	1	5	0	1	2	1	2	1	2	6	0	16	2	14	15	7	11	4	15	12	16	4	13	6	8	15	16	15	17	2	8	217	217	1	216
ENST00000319212.9	42	22	24	20	21	14	3	8	20	15	11	13	14	20	17	35	17	17	34	19	17	13	3	12	9	11	9	6	10	11	38	18	46	23	40	41	15	21	3	23	22	10	9	7	15	12	30	16	0	14	0	22	14	13	2	18	1	14	15	12	11	21	10	12	0	62	26	64	86	33	48	36	69	66	98	17	42	45	51	66	75	46	73	15	36	1055	1055	1	1054
ENST00000261881.9	9	2	7	19	6	2	1	7	13	2	4	5	1	1	6	9	8	3	8	6	8	3	0	8	2	0	0	1	6	1	10	3	20	6	19	17	5	4	1	6	7	1	0	3	3	1	2	8	1	1	0	1	3	1	0	5	0	0	1	2	10	3	2	8	0	16	2	23	39	11	11	9	11	16	32	6	21	19	16	20	16	16	14	1	2	302	302	1	301
ENST00000307102.10	7	11	21	2	3	7	1	1	6	8	7	4	4	16	13	5	4	4	13	5	6	13	3	7	2	1	1	1	3	5	18	5	6	7	24	13	6	6	4	8	8	10	9	4	2	8	10	5	1	6	0	3	2	7	1	8	0	5	2	1	2	5	5	9	0	24	6	20	30	14	31	9	25	28	38	13	13	29	17	18	30	12	25	2	9	394	394	1	393
ENST00000288840.10	2	8	10	0	1	6	7	2	2	17	3	3	0	9	3	0	0	7	12	0	3	25	17	4	5	23	17	1	1	13	32	1	7	23	25	3	3	23	12	4	3	43	10	2	1	7	19	0	0	12	1	1	1	11	8	5	0	14	8	1	0	12	2	2	0	42	15	26	32	14	58	7	9	12	49	3	8	49	12	51	45	16	27	8	13	497	497	1	496
ENST00000327367.9	3	16	16	9	4	13	2	4	4	8	3	5	0	16	10	3	0	11	20	4	13	11	6	6	2	8	5	0	4	7	20	1	3	11	26	3	6	9	2	3	5	11	7	1	1	14	10	2	0	12	1	1	0	13	4	3	0	12	9	3	0	13	5	2	0	20	15	14	29	15	24	15	19	19	37	10	25	36	20	22	33	23	27	9	13	426	426	1	425
ENST00000261880.10	9	6	6	8	6	3	1	5	5	5	1	4	1	5	6	8	10	2	2	7	6	5	0	3	2	0	1	0	1	3	4	10	16	6	10	20	13	5	2	5	8	5	2	3	4	7	14	3	0	2	0	2	7	6	1	6	1	3	6	3	5	3	5	8	0	25	6	26	26	11	18	9	14	15	28	6	14	14	12	9	29	15	28	6	4	316	316	1	315
ENST00000178640.10	9	6	13	11	10	0	1	6	5	7	7	4	10	6	16	13	4	3	21	7	10	5	4	9	3	1	5	0	5	2	13	11	19	4	10	16	9	8	3	4	15	9	7	2	9	7	13	8	0	1	0	15	7	4	2	9	1	4	5	3	8	6	4	10	0	24	7	20	29	16	33	10	29	22	43	16	17	28	25	21	33	17	37	5	16	449	449	1	448
ENST00000249806.11	1	6	8	2	1	5	6	1	0	7	3	4	0	17	7	2	0	11	7	1	4	9	2	4	0	6	4	2	0	21	22	2	0	7	11	2	2	11	4	5	1	10	3	4	1	9	5	3	0	15	0	2	0	6	0	4	1	2	9	0	0	22	3	5	0	22	2	9	11	27	18	12	19	9	48	7	8	19	7	15	21	13	18	9	17	312	312	1	311
ENST00000306917.5	16	16	13	25	6	10	3	15	12	9	3	7	9	15	12	17	9	12	14	15	6	7	1	1	3	5	8	4	5	10	18	16	27	18	11	20	13	19	3	24	11	8	6	7	7	10	13	15	1	9	0	14	3	5	0	5	0	9	3	8	7	5	14	11	0	59	17	38	38	16	32	27	41	29	70	12	41	15	23	35	29	34	45	3	23	628	628	1	627
ENST00000261861.10	8	22	24	5	6	9	7	3	2	7	4	2	1	21	15	9	1	11	12	0	5	18	4	0	3	6	12	5	1	16	26	1	9	12	25	13	2	9	1	4	4	15	11	2	1	12	18	2	0	13	1	2	3	10	3	3	0	8	8	2	2	16	3	1	0	16	10	25	34	17	32	11	31	32	49	15	27	27	13	32	28	25	33	8	15	481	481	1	480
ENST00000465139.6	7	12	9	4	4	2	2	0	2	3	2	4	1	2	2	2	1	0	2	2	2	1	2	2	3	0	4	0	2	10	7	5	27	14	30	18	2	1	0	2	3	9	1	4	5	2	5	0	1	2	0	4	2	0	2	1	0	1	0	1	7	3	1	1	0	5	2	32	57	4	17	2	5	16	32	2	16	7	3	11	12	8	12	0	6	250	250	1	249
ENST00000261858.7	28	12	20	16	14	13	0	10	9	7	9	11	7	7	13	16	6	8	16	7	11	6	0	9	2	1	3	5	6	11	6	6	25	16	12	12	18	9	1	12	12	13	12	6	4	13	16	11	0	4	1	27	6	6	1	14	0	4	11	2	11	15	10	19	0	40	6	28	37	34	43	15	30	48	50	13	28	26	22	29	45	37	44	11	31	618	618	1	617
ENST00000679126.1	45	28	29	25	20	9	6	26	24	8	14	11	12	9	27	22	27	6	34	13	22	11	1	19	16	6	4	10	9	8	10	11	56	11	34	34	17	8	2	18	17	9	11	12	14	9	20	23	0	8	0	17	11	9	1	24	1	6	8	13	16	6	17	21	0	45	19	45	90	27	49	19	43	74	71	27	53	53	61	74	64	61	66	8	25	975	975	1	974
ENST00000451782.7	14	20	27	4	13	14	14	4	4	32	8	8	3	21	18	8	3	23	35	11	12	24	11	15	3	7	7	1	1	18	32	2	8	29	25	14	8	38	10	12	7	28	15	6	1	9	25	3	1	13	0	10	6	25	9	7	0	10	8	4	1	14	4	3	0	68	14	43	33	17	56	34	32	41	58	18	24	62	38	30	87	45	38	8	23	770	770	1	769
ENST00000322954.11	102	18	73	51	28	12	3	19	38	21	12	21	25	9	34	30	43	13	56	28	11	6	0	5	8	2	3	0	15	11	37	36	112	24	62	49	41	24	5	22	9	10	13	11	19	11	21	22	0	9	1	16	19	9	4	21	0	7	2	13	40	4	35	12	0	92	20	73	174	16	43	41	64	175	174	34	69	22	99	63	95	62	73	2	25	1417	1417	1	1416
ENST00000340912.6	7	9	6	3	3	4	0	2	2	7	3	5	1	4	4	4	5	3	7	4	3	2	1	3	0	0	1	0	3	5	6	2	5	7	6	7	5	7	1	3	4	1	2	0	3	5	2	2	0	5	1	2	4	2	0	1	0	2	3	3	3	5	4	9	0	16	5	14	11	14	7	7	9	13	23	4	12	9	12	6	19	9	12	3	7	213	213	1	212
ENST00000335181.10	5	10	32	7	6	10	4	9	1	7	3	4	1	25	16	13	1	6	14	6	4	10	1	9	4	9	7	7	2	7	21	3	11	15	26	14	6	25	3	20	11	15	10	5	0	9	29	7	0	8	0	1	3	4	2	8	1	7	3	3	1	11	4	6	0	54	10	29	37	17	41	12	39	37	38	16	17	24	15	31	28	29	45	3	9	532	532	1	531
ENST00000569795.6	12	13	30	12	8	11	0	8	4	12	8	8	3	25	17	13	3	10	30	8	8	16	0	14	4	2	9	3	5	15	26	5	14	14	22	15	12	11	0	7	14	12	6	7	3	10	20	6	0	10	0	11	8	16	2	11	1	5	7	8	1	18	7	11	0	30	13	29	36	29	39	18	41	42	59	17	25	38	33	30	57	27	39	7	21	631	631	1	630
ENST00000268097.10	5	13	14	9	12	10	2	9	2	8	5	1	4	9	7	5	3	5	19	4	9	11	1	12	3	5	6	5	0	13	25	9	10	14	26	13	7	9	5	5	10	11	5	8	4	15	14	4	0	13	0	11	3	9	2	14	1	3	16	5	3	21	9	15	0	26	8	27	36	36	34	9	18	19	59	7	22	33	22	26	37	33	37	16	24	530	530	1	529
ENST00000268057.9	19	14	23	13	6	8	2	8	6	6	2	6	5	9	12	7	9	6	25	7	9	5	0	10	1	1	2	0	5	13	19	10	19	7	20	9	18	15	4	18	11	7	4	1	3	7	8	8	1	12	0	12	8	2	0	8	0	3	5	5	5	7	14	11	0	55	8	16	39	18	23	13	21	42	66	12	27	24	34	12	30	24	26	5	24	520	520	1	519
ENST00000456471.3	6	8	8	7	3	5	1	7	3	8	7	5	2	7	10	11	3	16	14	7	13	9	1	5	3	6	3	1	2	14	21	9	10	9	23	11	14	17	10	7	15	10	10	4	8	10	18	8	0	2	1	4	7	9	5	10	0	3	9	3	6	16	7	7	0	48	6	20	33	23	39	23	20	14	59	10	15	28	17	23	44	16	44	9	6	498	498	1	497
ENST00000261908.11	40	21	28	43	35	36	5	37	16	30	10	29	11	29	32	38	21	20	31	22	53	23	10	44	16	10	9	5	7	14	36	20	47	26	33	49	25	27	8	33	28	20	22	17	13	13	48	41	0	25	0	26	23	30	3	33	1	6	17	7	10	13	20	17	0	93	13	75	80	30	87	42	78	68	107	32	64	130	52	66	148	113	115	17	51	1462	1462	1	1461
ENST00000318443.10	5	13	6	4	8	20	8	2	2	26	2	1	1	10	7	1	2	7	34	1	4	14	3	10	0	7	10	3	1	8	44	0	5	15	22	14	12	22	5	9	6	26	7	6	0	10	41	0	0	8	0	2	0	9	4	4	1	11	7	2	0	18	2	3	0	48	13	29	27	21	45	8	12	11	55	7	17	31	36	24	44	38	51	7	10	535	535	1	534
ENST00000261921.8	1	19	8	1	5	13	2	1	2	18	1	3	1	5	3	3	3	14	37	3	6	29	21	6	1	21	17	1	2	6	23	0	1	25	24	2	5	27	19	3	2	34	13	5	0	7	28	2	0	33	0	6	1	12	9	3	1	9	8	3	0	13	3	1	0	54	12	27	25	14	54	17	9	9	34	3	20	62	40	43	46	21	37	8	39	575	575	1	574
ENST00000541638.6	1	6	13	1	6	8	0	3	2	9	7	4	0	7	14	4	3	2	17	1	3	13	7	7	2	6	8	0	3	10	37	1	1	13	16	7	4	23	2	5	9	13	12	3	2	8	21	3	0	5	1	0	1	6	3	4	0	5	4	1	0	12	5	5	0	34	6	20	17	17	37	3	11	14	56	14	7	30	20	25	27	17	34	4	5	399	399	1	398
ENST00000268058.8	5	17	25	2	4	19	6	1	3	37	11	10	1	16	15	5	3	15	60	1	5	38	7	16	5	30	14	6	4	17	64	3	14	27	60	10	17	42	16	21	6	20	9	3	3	12	30	5	0	12	0	2	4	18	10	4	1	27	5	2	0	25	5	8	0	96	29	37	74	33	38	16	22	30	93	15	19	66	63	69	83	30	50	5	14	883	883	1	882
ENST00000261918.9	6	19	20	7	4	11	5	8	1	15	9	5	1	18	11	2	5	22	28	3	11	20	10	11	2	14	13	5	2	12	37	6	7	24	33	5	2	30	4	8	4	25	13	6	2	12	27	3	0	21	1	5	7	20	1	4	0	13	12	6	0	20	4	5	0	44	19	29	40	25	48	25	21	26	61	11	26	52	33	44	52	28	44	12	26	667	667	1	666
ENST00000395081.7	4	1	8	4	4	8	2	7	1	15	2	6	0	7	9	8	3	7	21	3	12	9	3	9	1	1	7	1	4	10	20	8	5	14	11	12	2	18	2	9	4	8	11	5	1	6	6	4	0	5	0	2	7	12	1	11	1	0	3	1	0	6	4	5	0	31	1	26	16	11	28	10	15	12	46	9	5	33	24	13	52	21	17	3	7	381	381	1	380
ENST00000346246.10	10	11	18	5	6	19	3	5	7	20	9	6	1	16	12	3	7	3	35	3	13	16	2	12	2	5	10	1	2	13	23	6	10	7	28	17	19	25	1	18	7	14	9	9	1	4	16	2	0	4	0	8	7	14	2	7	1	0	4	2	2	6	5	8	0	63	2	24	38	14	39	6	20	28	51	12	16	43	42	34	56	33	23	4	12	561	561	1	560
ENST00000395066.9	8	13	21	4	5	14	0	0	7	16	11	5	0	13	10	4	3	20	11	10	8	6	3	8	9	11	16	6	4	8	22	2	11	16	32	4	1	13	0	3	2	12	6	3	0	3	15	2	0	18	0	5	3	8	2	7	1	7	6	6	1	10	3	13	0	17	13	20	43	23	23	30	17	29	40	10	17	25	14	60	41	19	20	6	23	491	491	1	490
ENST00000315127.9	8	12	19	13	7	9	2	3	3	12	9	9	3	14	6	11	8	9	21	9	10	11	1	12	1	2	7	4	2	6	22	5	9	11	19	17	8	8	0	10	11	15	5	7	1	14	18	6	0	3	1	6	4	10	2	8	0	8	5	5	3	9	7	9	0	26	13	28	28	18	38	18	28	27	45	6	25	34	29	26	45	21	39	5	9	509	509	1	508
ENST00000220003.14	8	13	27	2	5	9	4	4	2	10	1	1	1	11	13	5	1	8	12	3	5	7	3	4	4	4	9	1	2	14	26	4	5	19	29	5	3	24	3	3	6	17	6	4	0	14	23	0	0	18	0	2	4	5	1	3	1	7	8	3	0	12	0	3	0	33	10	24	34	15	33	11	17	35	46	13	15	19	13	21	24	22	37	8	20	451	451	1	450
ENST00000440863.7	5	5	22	3	0	6	3	2	1	7	5	4	1	11	12	6	3	10	20	3	2	14	3	2	5	8	12	6	5	17	35	2	10	21	29	5	9	25	4	10	1	9	11	2	3	5	16	2	0	9	0	3	3	10	4	7	1	5	6	1	2	9	4	7	0	48	6	26	39	16	23	13	18	27	65	12	8	21	23	37	35	11	26	6	12	473	473	1	472
ENST00000268099.13	1	11	5	3	6	8	0	3	3	6	2	0	3	10	5	1	3	2	21	3	4	10	2	6	2	1	5	0	0	9	19	2	5	7	7	4	4	17	4	6	2	9	5	1	3	3	14	3	0	5	1	3	7	8	3	5	0	4	7	4	0	21	3	9	0	31	8	11	12	30	17	5	14	6	33	5	14	22	24	13	29	17	23	7	8	330	330	1	329
ENST00000352410.9	2	12	23	2	9	10	1	3	0	11	1	4	2	11	12	7	2	8	22	2	9	10	3	8	2	1	4	3	3	11	27	5	6	14	19	6	7	18	4	6	3	8	7	3	6	5	12	3	1	6	0	4	6	8	0	3	0	4	3	6	0	12	7	7	0	35	10	20	25	19	21	10	20	25	53	12	14	30	24	11	32	23	26	3	10	424	424	1	423
ENST00000357635.10	2	4	7	1	1	4	1	1	3	4	1	2	0	2	4	2	1	2	8	0	5	8	3	1	0	5	7	1	0	4	9	3	2	9	6	6	2	7	6	3	3	2	12	1	0	0	6	1	0	2	1	3	4	8	1	7	0	4	1	2	0	0	3	1	0	18	6	15	8	1	18	2	4	9	19	4	5	17	9	17	26	7	7	1	5	199	199	1	198
ENST00000322347.11	4	2	3	2	4	4	0	2	2	0	0	1	2	6	2	1	0	1	3	2	3	4	1	2	1	4	4	2	1	2	4	3	5	3	6	7	3	6	0	7	2	4	2	0	1	1	3	6	1	2	0	3	2	3	0	0	0	3	2	0	2	1	2	2	0	16	3	10	11	3	8	3	9	7	14	2	4	10	3	13	6	10	11	2	5	151	151	1	150
ENST00000322177.6	1	3	8	1	0	4	6	0	0	7	1	1	0	4	4	0	1	2	8	1	5	9	7	3	2	6	5	1	2	4	6	2	4	3	8	2	2	12	11	2	2	13	5	2	2	4	4	1	0	2	0	0	0	6	2	0	1	3	1	0	0	4	0	0	0	27	3	5	12	4	22	3	4	9	14	4	4	24	9	15	16	10	11	1	2	200	200	1	199
ENST00000425597.8	4	7	5	4	3	6	3	3	0	6	0	3	0	9	12	5	1	0	11	3	5	6	1	2	0	1	2	0	1	8	4	0	0	2	5	1	6	13	2	3	4	8	5	1	0	7	8	1	0	8	0	1	0	6	1	0	1	3	8	2	0	16	3	6	0	24	5	3	5	22	18	3	14	9	16	12	11	14	12	3	16	15	16	8	9	236	236	1	235
ENST00000267978.10	6	18	23	8	10	29	6	8	3	29	10	9	1	18	19	4	5	29	50	9	12	26	9	19	6	18	18	4	7	28	70	9	13	27	49	17	13	46	11	16	6	40	26	8	5	14	50	7	0	12	0	10	7	14	4	8	1	15	28	6	1	31	15	21	0	86	21	44	62	52	80	38	23	29	130	19	26	66	55	59	71	53	76	28	22	1041	1041	1	1040
ENST00000394947.8	35	25	52	29	22	24	4	12	14	22	11	14	9	22	25	26	23	12	73	28	29	19	6	29	11	6	16	14	11	15	41	17	46	23	57	38	22	30	3	27	16	24	9	9	12	14	37	18	1	18	0	26	18	16	5	17	0	3	11	11	8	16	15	28	0	82	14	61	103	44	58	40	57	87	107	25	54	83	96	72	92	62	81	11	44	1274	1274	1	1273
ENST00000618819.5	11	13	22	13	10	14	3	7	6	4	11	7	3	14	13	13	9	6	23	10	8	12	3	10	4	4	5	7	7	12	21	6	13	14	30	10	8	12	3	9	7	17	4	6	6	11	21	6	1	10	0	11	5	10	0	7	0	6	9	4	4	19	9	11	0	32	10	24	43	30	34	16	30	33	59	13	26	33	32	37	33	34	44	9	21	594	594	1	593
ENST00000308588.10	9	7	18	6	4	8	0	5	3	7	4	7	0	1	11	6	2	11	12	3	6	6	2	7	2	4	3	0	4	4	13	6	14	7	14	14	1	7	0	7	8	5	5	3	3	4	11	3	1	12	0	5	5	6	0	9	0	6	6	2	4	5	7	6	0	15	8	21	28	11	21	14	7	27	38	11	13	21	14	16	34	17	21	6	17	361	361	1	360
ENST00000403490.3	0	3	8	1	0	3	4	1	0	2	0	0	0	1	3	0	1	6	7	0	0	4	0	1	0	15	7	3	1	5	17	3	2	12	11	2	0	7	3	3	0	2	1	1	1	4	13	1	0	4	1	1	0	2	4	0	0	2	2	0	0	7	1	2	0	13	2	14	13	9	4	6	1	8	27	3	4	5	8	25	8	8	19	2	5	185	185	1	184
ENST00000308527.6	8	15	24	2	6	10	1	4	1	19	2	10	0	18	19	3	2	14	33	6	5	16	0	8	2	14	8	9	2	21	21	0	7	27	30	11	5	24	1	6	3	24	7	7	0	5	24	0	0	13	0	5	5	7	1	9	1	6	7	0	0	25	3	9	0	36	6	38	37	34	41	20	21	32	47	19	17	29	35	36	51	21	29	7	18	575	575	1	574
ENST00000308508.5	5	28	24	20	29	62	22	30	7	58	26	18	5	45	26	4	14	43	127	24	50	81	13	38	12	40	47	14	13	75	157	18	15	72	132	38	40	124	10	50	21	91	62	27	10	59	118	8	0	26	0	16	17	43	10	18	1	9	22	3	0	70	17	19	0	224	12	110	147	89	201	67	54	29	280	26	48	182	141	146	164	143	195	22	42	2323	2323	1	2322
ENST00000267938.9	12	7	14	12	5	2	3	3	4	2	3	8	10	5	7	6	9	7	11	3	7	1	5	7	2	1	0	2	4	8	10	6	27	9	12	13	5	5	1	2	5	6	6	3	2	3	10	6	1	3	0	10	11	5	2	5	0	3	6	2	9	5	7	6	0	13	5	22	39	11	20	10	21	26	44	7	19	20	20	12	33	13	21	6	13	376	376	1	375
ENST00000308275.8	7	8	10	9	5	6	0	9	6	5	4	9	7	5	8	10	6	2	6	9	5	4	2	5	2	6	5	3	1	6	13	8	12	3	18	12	7	9	5	6	11	11	5	5	9	6	15	7	1	2	0	4	6	3	1	3	0	9	2	5	8	9	6	13	0	27	14	15	30	22	32	11	22	17	42	8	17	16	12	26	27	20	37	2	6	404	404	1	403
ENST00000563290.6	71	25	40	42	34	14	2	25	24	16	15	25	16	14	30	36	35	13	52	23	21	14	1	20	17	10	10	13	14	13	25	28	95	24	34	48	38	29	1	48	18	15	10	12	17	15	28	23	1	10	0	13	25	10	2	26	0	13	12	16	20	17	22	21	0	116	29	72	129	38	55	36	66	111	122	30	67	56	87	89	104	75	83	12	23	1401	1401	1	1400
ENST00000394885.8	10	6	8	6	1	2	1	5	3	1	4	6	2	2	6	8	6	3	9	6	2	2	3	3	1	3	1	1	1	6	13	7	27	12	15	26	4	6	6	5	1	10	1	5	2	2	4	5	1	3	0	10	3	1	0	2	0	1	5	0	3	2	6	12	0	21	1	38	42	14	17	9	12	18	36	6	12	10	15	13	13	9	13	5	13	318	318	1	317
ENST00000267970.9	3	4	5	5	3	6	2	3	5	5	1	3	1	13	4	7	1	3	6	2	0	0	0	5	0	2	2	0	3	7	9	3	7	4	5	7	6	7	0	11	7	7	3	0	5	5	10	6	0	5	1	9	1	3	0	0	0	7	4	7	1	5	3	5	0	24	14	11	12	10	17	5	21	8	26	4	9	5	7	10	12	14	26	4	14	254	254	1	253
ENST00000336216.9	13	8	10	11	11	7	0	3	5	8	6	9	2	3	9	3	6	4	14	5	6	5	1	6	6	5	6	4	1	3	9	7	20	8	22	10	10	6	0	4	5	4	1	3	1	3	8	5	0	4	1	3	3	6	0	4	0	0	2	0	4	4	4	7	0	20	0	18	42	11	13	9	8	23	28	9	19	18	20	32	30	21	17	2	7	348	348	1	347
